model,item,id,graph_id,rung,gold,pred,correct,parsed_answer,parsed_graph,precision,recall,f1,n_reversed,n_spurious,n_missing,n_wrong_edges,exact_match,n_true
gpt-4.1,121,5633,fork,1,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,122,11358,fork,1,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1,123,15462,fork,1,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1,124,5480,fork,1,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,125,687,fork,1,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1,126,5634,fork,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,127,11317,fork,2,yes,no,0,1,0,0.0,0.0,0.0,0,0,2,2,0,2
gpt-4.1,128,16150,fork,2,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,129,5055,fork,2,yes,yes,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1,130,5789,fork,2,no,no,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1,131,15365,fork,2,yes,no,0,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1,132,207,fork,3,yes,yes,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1,133,16015,fork,3,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1,134,9656,fork,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,135,19943,fork,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,136,940,fork,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,137,5054,fork,3,no,no,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1,138,8978,frontdoor,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,139,8979,frontdoor,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,140,8919,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,141,14610,frontdoor,1,yes,no,0,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,142,4207,frontdoor,1,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,143,4301,frontdoor,1,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,144,14674,frontdoor,2,yes,yes,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1,145,9014,frontdoor,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,146,14651,frontdoor,2,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,147,14575,frontdoor,2,no,no,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1,148,19325,frontdoor,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,149,4166,frontdoor,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,150,20623,frontdoor,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,151,9004,frontdoor,3,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,152,10229,frontdoor,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,153,19421,frontdoor,3,no,,0,0,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,154,4267,frontdoor,3,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,155,4167,frontdoor,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,156,17471,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,157,17284,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,158,7033,mediation,1,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,159,1013,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,160,2238,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,161,6811,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,162,1128,mediation,2,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,163,12414,mediation,2,no,yes,0,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1,164,17234,mediation,2,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,165,18271,mediation,2,no,yes,0,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,1,0,3
gpt-4.1,166,16571,mediation,2,no,no,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,167,4955,mediation,2,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,168,15266,mediation,3,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,169,16591,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,170,11567,mediation,3,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,171,13453,mediation,3,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,172,20217,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,173,20215,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
