item,lexicon,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,strict_unchanged,unchanged_qt
199,PSEUDO,diamond,backadj,ED_k1,ED,1,True,True,False,True
199,PSEUDO,diamond,backadj,ED_k2,ED,2,False,True,False,False
199,PSEUDO,diamond,backadj,ED_k3,ED,3,False,True,False,False
199,PSEUDO,diamond,backadj,FE_k1,FE,1,True,True,False,True
199,PSEUDO,diamond,backadj,FE_k2,FE,2,True,True,False,True
200,KEEP,diamond,ate,DR_k1,DR,1,True,True,False,True
200,KEEP,diamond,ate,DR_k2,DR,2,False,True,False,False
200,KEEP,diamond,ate,DR_k3,DR,3,False,True,False,False
200,KEEP,diamond,ate,ED_k1,ED,1,False,True,False,False
200,KEEP,diamond,ate,ED_k2,ED,2,False,True,False,False
200,KEEP,diamond,ate,ED_k3,ED,3,False,True,False,False
200,KEEP,diamond,ate,FE_k1,FE,1,True,True,False,True
200,KEEP,diamond,ate,FE_k2,FE,2,True,True,False,True
200,PSEUDO,diamond,ate,DR_k1,DR,1,True,True,False,True
200,PSEUDO,diamond,ate,DR_k2,DR,2,False,True,False,False
200,PSEUDO,diamond,ate,DR_k3,DR,3,False,True,False,False
200,PSEUDO,diamond,ate,ED_k1,ED,1,False,True,False,False
200,PSEUDO,diamond,ate,ED_k2,ED,2,False,True,False,False
200,PSEUDO,diamond,ate,ED_k3,ED,3,False,True,False,False
200,PSEUDO,diamond,ate,FE_k1,FE,1,True,True,False,True
200,PSEUDO,diamond,ate,FE_k2,FE,2,True,True,False,True
201,KEEP,diamond,ate,DR_k1,DR,1,True,True,False,True
201,KEEP,diamond,ate,DR_k2,DR,2,False,True,False,False
201,KEEP,diamond,ate,DR_k3,DR,3,False,True,False,False
201,KEEP,diamond,ate,ED_k1,ED,1,True,True,False,True
201,KEEP,diamond,ate,ED_k2,ED,2,False,True,False,False
201,KEEP,diamond,ate,ED_k3,ED,3,False,True,False,False
201,KEEP,diamond,ate,FE_k1,FE,1,True,True,False,True
201,KEEP,diamond,ate,FE_k2,FE,2,True,True,False,True
201,PSEUDO,diamond,ate,DR_k1,DR,1,True,True,False,True
201,PSEUDO,diamond,ate,DR_k2,DR,2,False,True,False,False
201,PSEUDO,diamond,ate,DR_k3,DR,3,False,True,False,False
201,PSEUDO,diamond,ate,ED_k1,ED,1,True,True,False,True
201,PSEUDO,diamond,ate,ED_k2,ED,2,False,True,False,False
201,PSEUDO,diamond,ate,ED_k3,ED,3,False,True,False,False
201,PSEUDO,diamond,ate,FE_k1,FE,1,True,True,False,True
201,PSEUDO,diamond,ate,FE_k2,FE,2,True,True,False,True
202,KEEP,diamond,ate,DR_k1,DR,1,True,True,False,True
202,KEEP,diamond,ate,DR_k2,DR,2,False,True,False,False
202,KEEP,diamond,ate,DR_k3,DR,3,False,True,False,False
202,KEEP,diamond,ate,ED_k1,ED,1,True,True,False,True
202,KEEP,diamond,ate,ED_k2,ED,2,False,True,False,False
202,KEEP,diamond,ate,ED_k3,ED,3,False,True,False,False
202,KEEP,diamond,ate,FE_k1,FE,1,True,True,False,True
202,KEEP,diamond,ate,FE_k2,FE,2,True,True,False,True
202,PSEUDO,diamond,ate,DR_k1,DR,1,True,True,False,True
202,PSEUDO,diamond,ate,DR_k2,DR,2,False,True,False,False
202,PSEUDO,diamond,ate,DR_k3,DR,3,False,True,False,False
202,PSEUDO,diamond,ate,ED_k1,ED,1,True,True,False,True
202,PSEUDO,diamond,ate,ED_k2,ED,2,False,True,False,False
202,PSEUDO,diamond,ate,ED_k3,ED,3,False,True,False,False
202,PSEUDO,diamond,ate,FE_k1,FE,1,True,True,False,True
202,PSEUDO,diamond,ate,FE_k2,FE,2,True,True,False,True
203,KEEP,diamond,ate,DR_k1,DR,1,True,True,False,True
203,KEEP,diamond,ate,DR_k2,DR,2,False,True,False,False
203,KEEP,diamond,ate,DR_k3,DR,3,False,True,False,False
203,KEEP,diamond,ate,ED_k1,ED,1,False,True,False,False
203,KEEP,diamond,ate,ED_k2,ED,2,False,True,False,False
203,KEEP,diamond,ate,ED_k3,ED,3,False,True,False,False
203,KEEP,diamond,ate,FE_k1,FE,1,True,True,False,True
203,KEEP,diamond,ate,FE_k2,FE,2,True,True,False,True
203,PSEUDO,diamond,ate,DR_k1,DR,1,True,True,False,True
203,PSEUDO,diamond,ate,DR_k2,DR,2,False,True,False,False
203,PSEUDO,diamond,ate,DR_k3,DR,3,False,True,False,False
203,PSEUDO,diamond,ate,ED_k1,ED,1,False,True,False,False
203,PSEUDO,diamond,ate,ED_k2,ED,2,False,True,False,False
203,PSEUDO,diamond,ate,ED_k3,ED,3,False,True,False,False
203,PSEUDO,diamond,ate,FE_k1,FE,1,True,True,False,True
203,PSEUDO,diamond,ate,FE_k2,FE,2,True,True,False,True
204,KEEP,diamond,ate,DR_k1,DR,1,True,True,False,True
204,KEEP,diamond,ate,DR_k2,DR,2,False,True,False,False
204,KEEP,diamond,ate,DR_k3,DR,3,False,True,False,False
204,KEEP,diamond,ate,ED_k1,ED,1,True,True,False,True
204,KEEP,diamond,ate,ED_k2,ED,2,False,True,False,False
204,KEEP,diamond,ate,ED_k3,ED,3,False,True,False,False
204,KEEP,diamond,ate,FE_k1,FE,1,True,True,False,True
204,KEEP,diamond,ate,FE_k2,FE,2,True,True,False,True
204,PSEUDO,diamond,ate,DR_k1,DR,1,True,True,False,True
204,PSEUDO,diamond,ate,DR_k2,DR,2,False,True,False,False
204,PSEUDO,diamond,ate,DR_k3,DR,3,False,True,False,False
204,PSEUDO,diamond,ate,ED_k1,ED,1,True,True,False,True
204,PSEUDO,diamond,ate,ED_k2,ED,2,False,True,False,False
204,PSEUDO,diamond,ate,ED_k3,ED,3,False,True,False,False
204,PSEUDO,diamond,ate,FE_k1,FE,1,True,True,False,True
204,PSEUDO,diamond,ate,FE_k2,FE,2,True,True,False,True
205,KEEP,diamond,backadj,DR_k1,DR,1,False,True,False,False
205,KEEP,diamond,backadj,DR_k2,DR,2,False,True,False,False
205,KEEP,diamond,backadj,DR_k3,DR,3,False,True,False,False
205,KEEP,diamond,backadj,ED_k1,ED,1,True,True,False,True
205,KEEP,diamond,backadj,ED_k2,ED,2,False,True,False,False
205,KEEP,diamond,backadj,ED_k3,ED,3,False,True,False,False
205,KEEP,diamond,backadj,FE_k1,FE,1,True,True,False,True
205,KEEP,diamond,backadj,FE_k2,FE,2,True,True,False,True
205,PSEUDO,diamond,backadj,DR_k1,DR,1,False,True,False,False
205,PSEUDO,diamond,backadj,DR_k2,DR,2,False,True,False,False
205,PSEUDO,diamond,backadj,DR_k3,DR,3,False,True,False,False
205,PSEUDO,diamond,backadj,ED_k1,ED,1,True,True,False,True
205,PSEUDO,diamond,backadj,ED_k2,ED,2,False,True,False,False
205,PSEUDO,diamond,backadj,ED_k3,ED,3,False,True,False,False
205,PSEUDO,diamond,backadj,FE_k1,FE,1,True,True,False,True
205,PSEUDO,diamond,backadj,FE_k2,FE,2,True,True,False,True
206,KEEP,diamond,backadj,DR_k1,DR,1,True,True,False,True
206,KEEP,diamond,backadj,DR_k2,DR,2,False,True,False,False
206,KEEP,diamond,backadj,DR_k3,DR,3,False,True,False,False
206,KEEP,diamond,backadj,ED_k1,ED,1,False,True,False,False
206,KEEP,diamond,backadj,ED_k2,ED,2,False,True,False,False
206,KEEP,diamond,backadj,ED_k3,ED,3,False,True,False,False
206,KEEP,diamond,backadj,FE_k1,FE,1,True,True,False,True
206,KEEP,diamond,backadj,FE_k2,FE,2,True,True,False,True
206,PSEUDO,diamond,backadj,DR_k1,DR,1,True,True,False,True
206,PSEUDO,diamond,backadj,DR_k2,DR,2,False,True,False,False
206,PSEUDO,diamond,backadj,DR_k3,DR,3,False,True,False,False
206,PSEUDO,diamond,backadj,ED_k1,ED,1,False,True,False,False
206,PSEUDO,diamond,backadj,ED_k2,ED,2,False,True,False,False
206,PSEUDO,diamond,backadj,ED_k3,ED,3,False,True,False,False
206,PSEUDO,diamond,backadj,FE_k1,FE,1,True,True,False,True
206,PSEUDO,diamond,backadj,FE_k2,FE,2,True,True,False,True
207,KEEP,diamond,backadj,DR_k1,DR,1,False,True,False,False
207,KEEP,diamond,backadj,DR_k2,DR,2,False,True,False,False
207,KEEP,diamond,backadj,DR_k3,DR,3,False,True,False,False
207,KEEP,diamond,backadj,ED_k1,ED,1,False,True,False,False
207,KEEP,diamond,backadj,ED_k2,ED,2,False,True,False,False
207,KEEP,diamond,backadj,ED_k3,ED,3,False,True,False,False
207,KEEP,diamond,backadj,FE_k1,FE,1,True,True,False,True
207,KEEP,diamond,backadj,FE_k2,FE,2,True,True,False,True
207,PSEUDO,diamond,backadj,DR_k1,DR,1,False,True,False,False
207,PSEUDO,diamond,backadj,DR_k2,DR,2,False,True,False,False
207,PSEUDO,diamond,backadj,DR_k3,DR,3,False,True,False,False
207,PSEUDO,diamond,backadj,ED_k1,ED,1,False,True,False,False
207,PSEUDO,diamond,backadj,ED_k2,ED,2,False,True,False,False
207,PSEUDO,diamond,backadj,ED_k3,ED,3,False,True,False,False
207,PSEUDO,diamond,backadj,FE_k1,FE,1,True,True,False,True
207,PSEUDO,diamond,backadj,FE_k2,FE,2,True,True,False,True
208,KEEP,diamond,backadj,DR_k1,DR,1,False,True,False,False
208,KEEP,diamond,backadj,DR_k2,DR,2,False,True,False,False
208,KEEP,diamond,backadj,DR_k3,DR,3,False,True,False,False
208,KEEP,diamond,backadj,ED_k1,ED,1,True,True,False,True
208,KEEP,diamond,backadj,ED_k2,ED,2,False,True,False,False
208,KEEP,diamond,backadj,ED_k3,ED,3,False,True,False,False
208,KEEP,diamond,backadj,FE_k1,FE,1,True,True,False,True
208,KEEP,diamond,backadj,FE_k2,FE,2,True,True,False,True
208,PSEUDO,diamond,backadj,DR_k1,DR,1,False,True,False,False
208,PSEUDO,diamond,backadj,DR_k2,DR,2,False,True,False,False
208,PSEUDO,diamond,backadj,DR_k3,DR,3,False,True,False,False
208,PSEUDO,diamond,backadj,ED_k1,ED,1,True,True,False,True
208,PSEUDO,diamond,backadj,ED_k2,ED,2,False,True,False,False
208,PSEUDO,diamond,backadj,ED_k3,ED,3,False,True,False,False
208,PSEUDO,diamond,backadj,FE_k1,FE,1,True,True,False,True
208,PSEUDO,diamond,backadj,FE_k2,FE,2,True,True,False,True
209,KEEP,diamond,ett,DR_k1,DR,1,False,True,False,False
209,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
209,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
209,KEEP,diamond,ett,ED_k1,ED,1,True,True,False,True
209,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
209,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
209,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
209,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
209,PSEUDO,diamond,ett,DR_k1,DR,1,False,True,False,False
209,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
209,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
209,PSEUDO,diamond,ett,ED_k1,ED,1,True,True,False,True
209,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
209,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
209,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
209,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
210,KEEP,diamond,ett,DR_k1,DR,1,True,True,False,True
210,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
210,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
210,KEEP,diamond,ett,ED_k1,ED,1,False,True,False,False
210,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
210,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
210,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
210,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
210,PSEUDO,diamond,ett,DR_k1,DR,1,True,True,False,True
210,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
210,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
210,PSEUDO,diamond,ett,ED_k1,ED,1,False,True,False,False
210,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
210,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
210,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
210,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
211,KEEP,diamond,ett,DR_k1,DR,1,False,True,False,False
211,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
211,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
211,KEEP,diamond,ett,ED_k1,ED,1,True,True,False,True
211,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
211,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
211,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
211,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
211,PSEUDO,diamond,ett,DR_k1,DR,1,False,True,False,False
211,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
211,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
211,PSEUDO,diamond,ett,ED_k1,ED,1,True,True,False,True
211,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
211,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
211,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
211,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
212,KEEP,diamond,ett,DR_k1,DR,1,True,True,False,True
212,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
212,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
212,KEEP,diamond,ett,ED_k1,ED,1,False,True,False,False
212,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
212,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
212,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
212,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
212,PSEUDO,diamond,ett,DR_k1,DR,1,True,True,False,True
212,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
212,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
212,PSEUDO,diamond,ett,ED_k1,ED,1,False,True,False,False
212,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
212,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
212,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
212,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
213,KEEP,diamond,ett,DR_k1,DR,1,True,True,False,True
213,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
213,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
213,KEEP,diamond,ett,ED_k1,ED,1,False,True,False,False
213,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
213,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
213,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
213,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
213,PSEUDO,diamond,ett,DR_k1,DR,1,True,True,False,True
213,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
213,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
213,PSEUDO,diamond,ett,ED_k1,ED,1,False,True,False,False
213,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
213,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
213,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
213,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
214,KEEP,diamond,det-counterfactual,DR_k1,DR,1,False,True,False,False
214,KEEP,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
214,KEEP,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
214,KEEP,diamond,det-counterfactual,ED_k1,ED,1,True,True,False,False
214,KEEP,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
214,KEEP,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
214,KEEP,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
214,KEEP,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
214,PSEUDO,diamond,det-counterfactual,DR_k1,DR,1,False,True,False,False
214,PSEUDO,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
214,PSEUDO,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
214,PSEUDO,diamond,det-counterfactual,ED_k1,ED,1,True,True,False,False
214,PSEUDO,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
214,PSEUDO,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
214,PSEUDO,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
214,PSEUDO,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
215,KEEP,diamond,ett,DR_k1,DR,1,True,True,False,True
215,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
215,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
215,KEEP,diamond,ett,ED_k1,ED,1,True,True,False,True
215,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
215,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
215,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
215,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
215,PSEUDO,diamond,ett,DR_k1,DR,1,True,True,False,True
215,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
215,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
215,PSEUDO,diamond,ett,ED_k1,ED,1,True,True,False,True
215,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
215,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
215,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
215,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
216,KEEP,diamond,nie,DR_k1,DR,1,False,True,False,False
216,KEEP,diamond,nie,DR_k2,DR,2,False,True,False,False
216,KEEP,diamond,nie,DR_k3,DR,3,False,True,False,False
216,KEEP,diamond,nie,ED_k1,ED,1,False,True,False,False
216,KEEP,diamond,nie,ED_k2,ED,2,False,True,False,False
216,KEEP,diamond,nie,ED_k3,ED,3,False,True,False,False
216,KEEP,diamond,nie,FE_k1,FE,1,True,True,False,False
216,KEEP,diamond,nie,FE_k2,FE,2,True,True,False,False
216,PSEUDO,diamond,nie,DR_k1,DR,1,False,True,False,False
216,PSEUDO,diamond,nie,DR_k2,DR,2,False,True,False,False
216,PSEUDO,diamond,nie,DR_k3,DR,3,False,True,False,False
216,PSEUDO,diamond,nie,ED_k1,ED,1,False,True,False,False
216,PSEUDO,diamond,nie,ED_k2,ED,2,False,True,False,False
216,PSEUDO,diamond,nie,ED_k3,ED,3,False,True,False,False
216,PSEUDO,diamond,nie,FE_k1,FE,1,True,True,False,False
216,PSEUDO,diamond,nie,FE_k2,FE,2,True,True,False,False
217,KEEP,diamond,det-counterfactual,DR_k1,DR,1,True,True,False,False
217,KEEP,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
217,KEEP,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
217,KEEP,diamond,det-counterfactual,ED_k1,ED,1,False,True,False,False
217,KEEP,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
217,KEEP,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
217,KEEP,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
217,KEEP,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
217,PSEUDO,diamond,det-counterfactual,DR_k1,DR,1,True,True,False,False
217,PSEUDO,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
217,PSEUDO,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
217,PSEUDO,diamond,det-counterfactual,ED_k1,ED,1,False,True,False,False
217,PSEUDO,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
217,PSEUDO,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
217,PSEUDO,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
217,PSEUDO,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
218,KEEP,diamond,nie,DR_k1,DR,1,False,True,False,False
218,KEEP,diamond,nie,DR_k2,DR,2,False,True,False,False
218,KEEP,diamond,nie,DR_k3,DR,3,False,True,False,False
218,KEEP,diamond,nie,ED_k1,ED,1,False,True,False,False
218,KEEP,diamond,nie,ED_k2,ED,2,False,True,False,False
218,KEEP,diamond,nie,ED_k3,ED,3,False,True,False,False
218,KEEP,diamond,nie,FE_k1,FE,1,True,True,False,False
218,KEEP,diamond,nie,FE_k2,FE,2,True,True,False,False
218,PSEUDO,diamond,nie,DR_k1,DR,1,False,True,False,False
218,PSEUDO,diamond,nie,DR_k2,DR,2,False,True,False,False
218,PSEUDO,diamond,nie,DR_k3,DR,3,False,True,False,False
218,PSEUDO,diamond,nie,ED_k1,ED,1,False,True,False,False
218,PSEUDO,diamond,nie,ED_k2,ED,2,False,True,False,False
218,PSEUDO,diamond,nie,ED_k3,ED,3,False,True,False,False
218,PSEUDO,diamond,nie,FE_k1,FE,1,True,True,False,False
218,PSEUDO,diamond,nie,FE_k2,FE,2,True,True,False,False
219,KEEP,diamond,nie,DR_k1,DR,1,True,True,False,False
219,KEEP,diamond,nie,DR_k2,DR,2,False,True,False,False
219,KEEP,diamond,nie,DR_k3,DR,3,False,True,False,False
219,KEEP,diamond,nie,ED_k1,ED,1,True,True,False,False
219,KEEP,diamond,nie,ED_k2,ED,2,False,True,False,False
219,KEEP,diamond,nie,ED_k3,ED,3,False,True,False,False
219,KEEP,diamond,nie,FE_k1,FE,1,True,True,False,False
219,KEEP,diamond,nie,FE_k2,FE,2,True,True,False,False
219,PSEUDO,diamond,nie,DR_k1,DR,1,True,True,False,False
219,PSEUDO,diamond,nie,DR_k2,DR,2,False,True,False,False
219,PSEUDO,diamond,nie,DR_k3,DR,3,False,True,False,False
219,PSEUDO,diamond,nie,ED_k1,ED,1,True,True,False,False
219,PSEUDO,diamond,nie,ED_k2,ED,2,False,True,False,False
219,PSEUDO,diamond,nie,ED_k3,ED,3,False,True,False,False
219,PSEUDO,diamond,nie,FE_k1,FE,1,True,True,False,False
219,PSEUDO,diamond,nie,FE_k2,FE,2,True,True,False,False
220,KEEP,diamond,ett,DR_k1,DR,1,False,True,False,False
220,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
220,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
220,KEEP,diamond,ett,ED_k1,ED,1,False,True,False,False
220,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
220,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
220,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
220,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
220,PSEUDO,diamond,ett,DR_k1,DR,1,False,True,False,False
220,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
220,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
220,PSEUDO,diamond,ett,ED_k1,ED,1,False,True,False,False
220,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
220,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
220,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
220,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
221,KEEP,diamond,ett,DR_k1,DR,1,False,True,False,False
221,KEEP,diamond,ett,DR_k2,DR,2,False,True,False,False
221,KEEP,diamond,ett,DR_k3,DR,3,False,True,False,False
221,KEEP,diamond,ett,ED_k1,ED,1,False,True,False,False
221,KEEP,diamond,ett,ED_k2,ED,2,False,True,False,False
221,KEEP,diamond,ett,ED_k3,ED,3,False,True,False,False
221,KEEP,diamond,ett,FE_k1,FE,1,True,True,False,True
221,KEEP,diamond,ett,FE_k2,FE,2,True,True,False,True
221,PSEUDO,diamond,ett,DR_k1,DR,1,False,True,False,False
221,PSEUDO,diamond,ett,DR_k2,DR,2,False,True,False,False
221,PSEUDO,diamond,ett,DR_k3,DR,3,False,True,False,False
221,PSEUDO,diamond,ett,ED_k1,ED,1,False,True,False,False
221,PSEUDO,diamond,ett,ED_k2,ED,2,False,True,False,False
221,PSEUDO,diamond,ett,ED_k3,ED,3,False,True,False,False
221,PSEUDO,diamond,ett,FE_k1,FE,1,True,True,False,True
221,PSEUDO,diamond,ett,FE_k2,FE,2,True,True,False,True
222,KEEP,diamond,nie,DR_k1,DR,1,False,True,False,False
222,KEEP,diamond,nie,DR_k2,DR,2,False,True,False,False
222,KEEP,diamond,nie,DR_k3,DR,3,False,True,False,False
222,KEEP,diamond,nie,ED_k1,ED,1,True,True,False,False
222,KEEP,diamond,nie,ED_k2,ED,2,False,True,False,False
222,KEEP,diamond,nie,ED_k3,ED,3,False,True,False,False
222,KEEP,diamond,nie,FE_k1,FE,1,True,True,False,False
222,KEEP,diamond,nie,FE_k2,FE,2,True,True,False,False
222,PSEUDO,diamond,nie,DR_k1,DR,1,False,True,False,False
222,PSEUDO,diamond,nie,DR_k2,DR,2,False,True,False,False
222,PSEUDO,diamond,nie,DR_k3,DR,3,False,True,False,False
222,PSEUDO,diamond,nie,ED_k1,ED,1,True,True,False,False
222,PSEUDO,diamond,nie,ED_k2,ED,2,False,True,False,False
222,PSEUDO,diamond,nie,ED_k3,ED,3,False,True,False,False
222,PSEUDO,diamond,nie,FE_k1,FE,1,True,True,False,False
222,PSEUDO,diamond,nie,FE_k2,FE,2,True,True,False,False
223,KEEP,diamond,nie,DR_k1,DR,1,False,True,False,False
223,KEEP,diamond,nie,DR_k2,DR,2,False,True,False,False
223,KEEP,diamond,nie,DR_k3,DR,3,False,True,False,False
223,KEEP,diamond,nie,ED_k1,ED,1,False,True,False,False
223,KEEP,diamond,nie,ED_k2,ED,2,False,True,False,False
223,KEEP,diamond,nie,ED_k3,ED,3,False,True,False,False
223,KEEP,diamond,nie,FE_k1,FE,1,True,True,False,False
223,KEEP,diamond,nie,FE_k2,FE,2,True,True,False,False
223,PSEUDO,diamond,nie,DR_k1,DR,1,False,True,False,False
223,PSEUDO,diamond,nie,DR_k2,DR,2,False,True,False,False
223,PSEUDO,diamond,nie,DR_k3,DR,3,False,True,False,False
223,PSEUDO,diamond,nie,ED_k1,ED,1,False,True,False,False
223,PSEUDO,diamond,nie,ED_k2,ED,2,False,True,False,False
223,PSEUDO,diamond,nie,ED_k3,ED,3,False,True,False,False
223,PSEUDO,diamond,nie,FE_k1,FE,1,True,True,False,False
223,PSEUDO,diamond,nie,FE_k2,FE,2,True,True,False,False
224,KEEP,diamond,det-counterfactual,DR_k1,DR,1,False,True,False,False
224,KEEP,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
224,KEEP,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
224,KEEP,diamond,det-counterfactual,ED_k1,ED,1,True,True,False,False
224,KEEP,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
224,KEEP,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
224,KEEP,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
224,KEEP,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
224,PSEUDO,diamond,det-counterfactual,DR_k1,DR,1,False,True,False,False
224,PSEUDO,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
224,PSEUDO,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
224,PSEUDO,diamond,det-counterfactual,ED_k1,ED,1,True,True,False,False
