model,lexicon,cond,item,id,old_pred,new_pred,old_correct,new_correct
gpt-4.1,KEEP,RAW,38,9730,no,no,1,1
gpt-4.1,KEEP,RAW,39,9754,no,no,1,1
gpt-4.1,KEEP,RAW,40,20200,yes,yes,1,1
gpt-4.1,KEEP,RAW,41,9719,yes,yes,1,1
gpt-4.1,KEEP,RAW,42,10021,no,no,1,1
gpt-4.1,KEEP,RAW,43,9798,yes,yes,1,1
gpt-4.1,KEEP,RAW,44,10379,no,no,1,1
gpt-4.1,KEEP,RAW,45,10366,no,no,1,1
gpt-4.1,KEEP,RAW,46,9799,no,no,1,1
gpt-4.1,KEEP,RAW,47,9728,yes,yes,1,1
gpt-4.1,KEEP,RAW,48,20193,yes,yes,1,1
gpt-4.1,KEEP,RAW,49,10313,no,no,1,1
gpt-4.1,KEEP,RAW,50,20727,yes,yes,1,1
gpt-4.1,KEEP,RAW,51,20195,yes,yes,1,1
gpt-4.1,KEEP,RAW,52,9789,no,no,1,1
gpt-4.1,KEEP,RAW,53,20175,yes,yes,1,1
gpt-4.1,KEEP,RAW,54,9795,no,no,1,1
gpt-4.1,KEEP,RAW,55,10041,no,no,1,1
gpt-4.1,KEEP,RAW,56,10355,no,no,1,1
gpt-4.1,KEEP,RAW,80,13538,no,no,1,1
gpt-4.1,KEEP,RAW,81,9160,no,no,1,1
gpt-4.1,KEEP,RAW,82,2848,no,no,1,1
gpt-4.1,KEEP,RAW,83,7592,yes,yes,1,1
gpt-4.1,KEEP,RAW,86,13650,no,no,1,1
gpt-4.1,KEEP,RAW,87,2574,yes,yes,1,1
gpt-4.1,KEEP,RAW,88,2323,yes,yes,1,1
gpt-4.1,KEEP,RAW,89,8091,no,no,1,1
gpt-4.1,KEEP,RAW,91,19581,no,no,1,1
gpt-4.1,KEEP,RAW,94,7208,yes,yes,1,1
gpt-4.1,KEEP,RAW,95,14791,no,no,1,1
gpt-4.1,KEEP,RAW,96,14419,no,no,1,1
gpt-4.1,KEEP,RAW,97,7102,yes,yes,1,1
gpt-4.1,KEEP,RAW,98,18048,no,no,0,0
gpt-4.1,KEEP,RAW,99,4365,no,no,0,0
gpt-4.1,KEEP,RAW,100,3245,no,no,1,1
gpt-4.1,KEEP,RAW,101,20288,yes,yes,1,1
gpt-4.1,KEEP,RAW,102,20269,no,no,1,1
gpt-4.1,KEEP,RAW,103,13224,yes,yes,1,1
gpt-4.1,KEEP,RAW,104,9178,no,no,0,0
gpt-4.1,KEEP,RAW,105,13526,yes,yes,1,1
gpt-4.1,KEEP,RAW,106,2480,yes,yes,1,1
gpt-4.1,KEEP,RAW,107,17732,no,no,1,1
gpt-4.1,KEEP,RAW,108,2437,no,no,1,1
gpt-4.1,KEEP,RAW,109,14506,yes,no,1,0
gpt-4.1,KEEP,RAW,110,3206,no,no,1,1
gpt-4.1,KEEP,RAW,111,12722,no,no,0,0
gpt-4.1,KEEP,RAW,112,4093,,,0,0
gpt-4.1,KEEP,RAW,113,14729,no,no,1,1
gpt-4.1,KEEP,RAW,133,19043,yes,yes,1,1
gpt-4.1,KEEP,RAW,135,8698,yes,yes,1,1
gpt-4.1,KEEP,RAW,139,8572,no,no,1,1
gpt-4.1,KEEP,RAW,142,3789,no,no,1,1
gpt-4.1,KEEP,RAW,143,8542,yes,yes,1,1
gpt-4.1,KEEP,RAW,145,8355,yes,yes,1,1
gpt-4.1,KEEP,RAW,150,8686,no,no,1,1
gpt-4.1,KEEP,RAW,151,14281,yes,yes,1,1
gpt-4.1,KEEP,RAW,152,14393,no,no,0,0
gpt-4.1,KEEP,RAW,153,20516,no,no,1,1
gpt-4.1,KEEP,RAW,154,3621,no,no,1,1
gpt-4.1,KEEP,RAW,155,19014,yes,yes,1,1
gpt-4.1,KEEP,RAW,156,10064,yes,yes,1,1
gpt-4.1,KEEP,RAW,157,10108,no,no,1,1
gpt-4.1,KEEP,RAW,158,18847,no,no,1,1
gpt-4.1,KEEP,RAW,159,8323,no,no,1,1
gpt-4.1,KEEP,RAW,160,3569,no,no,0,0
gpt-4.1,KEEP,RAW,161,10183,yes,yes,1,1
gpt-4.1,KEEP,RAW,162,3766,no,no,1,1
gpt-4.1,KEEP,RAW,163,8688,yes,yes,0,0
gpt-4.1,KEEP,RAW,164,10149,no,no,0,0
gpt-4.1,KEEP,RAW,165,8424,yes,yes,0,0
gpt-4.1,KEEP,RAW,166,20458,yes,yes,1,1
gpt-4.1,KEEP,RAW,167,10130,yes,yes,1,1
gpt-4.1,KEEP,RAW,168,20519,no,no,1,1
gpt-4.1,KEEP,RAW,169,18799,yes,yes,1,1
gpt-4.1,KEEP,RAW,170,19117,yes,yes,1,1
gpt-4.1,KEEP,RAW,192,15841,yes,yes,1,1
gpt-4.1,KEEP,RAW,194,10797,no,no,1,1
gpt-4.1,KEEP,RAW,195,15595,yes,yes,1,1
gpt-4.1,KEEP,RAW,196,15596,no,no,1,1
gpt-4.1,KEEP,RAW,197,16459,no,no,1,1
gpt-4.1,KEEP,RAW,200,1215,yes,yes,1,1
gpt-4.1,KEEP,RAW,201,16381,no,no,1,1
gpt-4.1,KEEP,RAW,202,6046,yes,yes,1,1
gpt-4.1,KEEP,RAW,203,1244,yes,yes,1,1
gpt-4.1,KEEP,RAW,204,5204,no,no,1,1
gpt-4.1,KEEP,RAW,209,6020,yes,yes,0,0
gpt-4.1,KEEP,RAW,210,5400,no,no,1,1
gpt-4.1,KEEP,RAW,211,16376,no,no,0,0
gpt-4.1,KEEP,RAW,212,5978,yes,yes,0,0
gpt-4.1,KEEP,RAW,213,5247,no,no,1,1
gpt-4.1,KEEP,RAW,214,19987,yes,yes,1,1
gpt-4.1,KEEP,RAW,215,1194,yes,yes,0,0
gpt-4.1,KEEP,RAW,216,642,no,no,1,1
gpt-4.1,KEEP,RAW,217,20009,no,no,1,1
gpt-4.1,KEEP,RAW,218,15822,no,no,1,1
gpt-4.1,KEEP,RAW,219,10825,no,no,1,1
gpt-4.1,KEEP,RAW,220,11650,no,no,1,1
gpt-4.1,KEEP,RAW,221,16370,yes,yes,0,0
gpt-4.1,KEEP,RAW,222,11008,no,no,1,1
gpt-4.1,KEEP,RAW,223,593,no,no,0,0
gpt-4.1,KEEP,RAW,224,20002,no,no,1,1
gpt-4.1,KEEP,RAW,225,19990,no,no,1,1
gpt-4.1,KEEP,RAW,226,10992,yes,yes,0,0
gpt-4.1,KEEP,RAW,227,16444,yes,yes,0,0
gpt-4.1,KEEP,RAW,247,10713,no,no,1,1
gpt-4.1,KEEP,RAW,249,15505,no,no,0,0
gpt-4.1,KEEP,RAW,254,15545,yes,no,1,0
gpt-4.1,KEEP,RAW,256,15509,no,no,0,0
gpt-4.1,KEEP,RAW,257,15521,yes,yes,1,1
gpt-4.1,KEEP,RAW,262,15562,no,no,1,1
gpt-4.1,KEEP,RAW,266,5173,no,no,0,0
gpt-4.1,KEEP,RAW,267,19955,yes,yes,1,1
gpt-4.1,KEEP,RAW,268,9563,no,no,0,0
gpt-4.1,KEEP,RAW,269,308,yes,yes,0,0
gpt-4.1,KEEP,RAW,270,19969,no,no,1,1
gpt-4.1,KEEP,RAW,271,9579,yes,yes,1,1
gpt-4.1,KEEP,RAW,272,5114,no,no,0,0
gpt-4.1,KEEP,RAW,273,364,no,,0,0
gpt-4.1,KEEP,RAW,274,10693,no,no,0,0
gpt-4.1,KEEP,RAW,275,19951,no,no,1,1
gpt-4.1,KEEP,RAW,276,10756,no,no,0,0
gpt-4.1,KEEP,RAW,277,15553,no,no,0,0
gpt-4.1,KEEP,RAW,278,15530,no,no,0,0
gpt-4.1,KEEP,RAW,279,19960,yes,yes,1,1
gpt-4.1,KEEP,RAW,280,351,,no,0,0
gpt-4.1,KEEP,RAW,281,15565,no,no,0,0
gpt-4.1,KEEP,RAW,282,10747,no,no,1,1
gpt-4.1,KEEP,RAW,283,346,no,,0,0
gpt-4.1,KEEP,RAW,284,19953,no,no,1,1
gpt-4.1,KEEP,RAW,304,8976,no,no,1,1
gpt-4.1,KEEP,RAW,305,4302,no,no,1,1
gpt-4.1,KEEP,RAW,311,14676,yes,yes,0,0
gpt-4.1,KEEP,RAW,312,4247,no,no,1,1
gpt-4.1,KEEP,RAW,313,8984,yes,yes,1,1
gpt-4.1,KEEP,RAW,314,19415,yes,yes,1,1
gpt-4.1,KEEP,RAW,315,8952,no,no,1,1
gpt-4.1,KEEP,RAW,316,19384,no,no,1,1
gpt-4.1,KEEP,RAW,318,8933,yes,yes,1,1
gpt-4.1,KEEP,RAW,319,14645,yes,yes,1,1
gpt-4.1,KEEP,RAW,321,9023,yes,yes,1,1
gpt-4.1,KEEP,RAW,322,4178,yes,yes,1,1
gpt-4.1,KEEP,RAW,323,10244,no,no,1,1
gpt-4.1,KEEP,RAW,324,10250,yes,yes,1,1
gpt-4.1,KEEP,RAW,325,8991,no,no,0,0
gpt-4.1,KEEP,RAW,326,4255,yes,yes,1,1
gpt-4.1,KEEP,RAW,327,4275,yes,yes,1,1
gpt-4.1,KEEP,RAW,328,20639,yes,yes,1,1
gpt-4.1,KEEP,RAW,329,10230,no,no,1,1
gpt-4.1,KEEP,RAW,330,9035,yes,yes,1,1
gpt-4.1,KEEP,RAW,331,10242,no,no,1,1
gpt-4.1,KEEP,RAW,332,19432,yes,no,1,0
gpt-4.1,KEEP,RAW,333,19408,yes,yes,1,1
gpt-4.1,KEEP,RAW,334,14593,no,no,1,1
gpt-4.1,KEEP,RAW,335,19407,yes,yes,1,1
gpt-4.1,KEEP,RAW,336,10220,no,no,1,1
gpt-4.1,KEEP,RAW,337,14559,no,no,1,1
gpt-4.1,KEEP,RAW,338,20624,yes,yes,1,1
gpt-4.1,KEEP,RAW,339,4227,no,no,1,1
gpt-4.1,KEEP,RAW,340,8968,no,no,1,1
gpt-4.1,KEEP,RAW,341,4304,no,no,0,0
gpt-4.1,KEEP,RAW,362,15339,yes,yes,1,1
gpt-4.1,KEEP,RAW,368,7880,yes,yes,1,1
gpt-4.1,KEEP,RAW,369,7,no,no,1,1
gpt-4.1,KEEP,RAW,370,10513,no,no,1,1
gpt-4.1,KEEP,RAW,371,17339,no,no,1,1
gpt-4.1,KEEP,RAW,374,13406,yes,yes,1,1
gpt-4.1,KEEP,RAW,375,7069,no,no,1,1
gpt-4.1,KEEP,RAW,376,17220,no,no,1,1
gpt-4.1,KEEP,RAW,378,2164,no,no,1,1
gpt-4.1,KEEP,RAW,380,17408,yes,yes,1,1
gpt-4.1,KEEP,RAW,381,11409,no,no,1,1
gpt-4.1,KEEP,RAW,382,13438,no,no,1,1
gpt-4.1,KEEP,RAW,383,12575,no,yes,1,0
gpt-4.1,KEEP,RAW,384,17434,,yes,0,0
gpt-4.1,KEEP,RAW,385,10462,no,no,1,1
gpt-4.1,KEEP,RAW,386,12469,yes,yes,1,1
gpt-4.1,KEEP,RAW,387,17411,yes,yes,1,1
gpt-4.1,KEEP,RAW,388,10515,no,no,1,1
gpt-4.1,KEEP,RAW,389,9831,yes,yes,1,1
gpt-4.1,KEEP,RAW,390,20226,no,no,1,1
gpt-4.1,KEEP,RAW,391,20243,yes,yes,1,1
gpt-4.1,KEEP,RAW,392,16615,no,no,1,1
gpt-4.1,KEEP,RAW,393,16497,yes,yes,0,0
gpt-4.1,KEEP,RAW,394,19924,yes,yes,1,1
gpt-4.1,KEEP,RAW,395,3095,yes,yes,1,1
gpt-4.1,KEEP,RAW,396,18150,yes,yes,1,1
gpt-4.1,KEEP,RAW,397,11439,no,no,1,1
gpt-4.1,KEEP,RAW,398,1147,no,no,1,1
gpt-4.1,PSEUDO,RAW,20,8239,no,no,0,0
gpt-4.1,PSEUDO,RAW,21,19806,no,no,1,1
gpt-4.1,PSEUDO,RAW,23,16818,no,no,1,1
gpt-4.1,PSEUDO,RAW,24,19796,no,no,0,0
gpt-4.1,PSEUDO,RAW,26,6588,no,no,0,0
gpt-4.1,PSEUDO,RAW,29,1591,no,no,1,1
gpt-4.1,PSEUDO,RAW,32,15108,no,no,1,1
gpt-4.1,PSEUDO,RAW,33,18628,no,no,0,0
gpt-4.1,PSEUDO,RAW,34,17061,no,no,0,0
gpt-4.1,PSEUDO,RAW,35,15152,no,no,0,0
gpt-4.1,PSEUDO,RAW,37,3443,no,no,1,1
gpt-4.1,PSEUDO,RAW,38,9730,no,no,1,1
gpt-4.1,PSEUDO,RAW,39,9754,no,no,1,1
gpt-4.1,PSEUDO,RAW,40,20200,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,41,9719,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,42,10021,no,no,1,1
gpt-4.1,PSEUDO,RAW,43,9798,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,44,10379,no,no,1,1
gpt-4.1,PSEUDO,RAW,45,10366,no,no,1,1
gpt-4.1,PSEUDO,RAW,46,9799,no,no,1,1
gpt-4.1,PSEUDO,RAW,47,9728,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,48,20193,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,49,10313,no,no,1,1
gpt-4.1,PSEUDO,RAW,50,20727,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,51,20195,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,52,9789,no,no,1,1
gpt-4.1,PSEUDO,RAW,53,20175,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,54,9795,no,no,1,1
gpt-4.1,PSEUDO,RAW,55,10041,no,no,1,1
gpt-4.1,PSEUDO,RAW,56,10355,no,no,1,1
gpt-4.1,PSEUDO,RAW,80,13538,no,no,1,1
gpt-4.1,PSEUDO,RAW,81,9160,no,no,1,1
gpt-4.1,PSEUDO,RAW,82,2848,no,no,1,1
gpt-4.1,PSEUDO,RAW,83,7592,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,86,13650,no,no,1,1
gpt-4.1,PSEUDO,RAW,87,2574,no,no,0,0
gpt-4.1,PSEUDO,RAW,88,2323,no,no,0,0
gpt-4.1,PSEUDO,RAW,89,8091,no,no,1,1
gpt-4.1,PSEUDO,RAW,91,19581,no,no,1,1
gpt-4.1,PSEUDO,RAW,94,7208,no,no,0,0
gpt-4.1,PSEUDO,RAW,95,14791,no,no,1,1
gpt-4.1,PSEUDO,RAW,96,14419,no,no,1,1
gpt-4.1,PSEUDO,RAW,97,7102,yes,no,1,0
gpt-4.1,PSEUDO,RAW,98,18048,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,99,4365,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,100,3245,no,no,1,1
gpt-4.1,PSEUDO,RAW,101,20288,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,102,20269,no,no,1,1
gpt-4.1,PSEUDO,RAW,103,13224,no,yes,0,1
gpt-4.1,PSEUDO,RAW,104,9178,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,105,13526,,,0,0
gpt-4.1,PSEUDO,RAW,106,2480,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,107,17732,no,yes,1,0
gpt-4.1,PSEUDO,RAW,108,2437,no,no,1,1
gpt-4.1,PSEUDO,RAW,109,14506,no,yes,0,1
gpt-4.1,PSEUDO,RAW,110,3206,no,no,1,1
gpt-4.1,PSEUDO,RAW,111,12722,no,no,0,0
gpt-4.1,PSEUDO,RAW,112,4093,no,no,1,1
gpt-4.1,PSEUDO,RAW,113,14729,no,no,1,1
gpt-4.1,PSEUDO,RAW,133,19043,no,no,0,0
gpt-4.1,PSEUDO,RAW,135,8698,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,139,8572,no,no,1,1
gpt-4.1,PSEUDO,RAW,142,3789,no,no,1,1
gpt-4.1,PSEUDO,RAW,143,8542,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,145,8355,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,150,8686,no,no,1,1
gpt-4.1,PSEUDO,RAW,151,14281,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,152,14393,no,no,0,0
gpt-4.1,PSEUDO,RAW,153,20516,no,no,1,1
gpt-4.1,PSEUDO,RAW,154,3621,no,no,1,1
gpt-4.1,PSEUDO,RAW,155,19014,,yes,0,1
gpt-4.1,PSEUDO,RAW,156,10064,no,no,0,0
gpt-4.1,PSEUDO,RAW,157,10108,no,no,1,1
gpt-4.1,PSEUDO,RAW,158,18847,no,no,1,1
gpt-4.1,PSEUDO,RAW,159,8323,no,no,1,1
gpt-4.1,PSEUDO,RAW,160,3569,no,no,0,0
gpt-4.1,PSEUDO,RAW,161,10183,no,no,0,0
gpt-4.1,PSEUDO,RAW,162,3766,no,no,1,1
gpt-4.1,PSEUDO,RAW,163,8688,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,164,10149,no,no,0,0
gpt-4.1,PSEUDO,RAW,165,8424,no,no,1,1
gpt-4.1,PSEUDO,RAW,166,20458,no,no,0,0
gpt-4.1,PSEUDO,RAW,167,10130,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,168,20519,no,no,1,1
gpt-4.1,PSEUDO,RAW,169,18799,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,170,19117,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,192,15841,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,194,10797,no,no,1,1
gpt-4.1,PSEUDO,RAW,195,15595,no,no,0,0
gpt-4.1,PSEUDO,RAW,196,15596,no,no,1,1
gpt-4.1,PSEUDO,RAW,197,16459,no,no,1,1
gpt-4.1,PSEUDO,RAW,200,1215,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,201,16381,no,no,1,1
gpt-4.1,PSEUDO,RAW,202,6046,yes,no,1,0
gpt-4.1,PSEUDO,RAW,203,1244,no,no,0,0
gpt-4.1,PSEUDO,RAW,204,5204,no,no,1,1
gpt-4.1,PSEUDO,RAW,209,6020,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,210,5400,no,no,1,1
gpt-4.1,PSEUDO,RAW,211,16376,no,no,0,0
gpt-4.1,PSEUDO,RAW,212,5978,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,213,5247,no,no,1,1
gpt-4.1,PSEUDO,RAW,214,19987,no,no,0,0
gpt-4.1,PSEUDO,RAW,215,1194,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,216,642,no,no,1,1
gpt-4.1,PSEUDO,RAW,217,20009,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,218,15822,no,no,1,1
gpt-4.1,PSEUDO,RAW,219,10825,no,no,1,1
gpt-4.1,PSEUDO,RAW,220,11650,no,no,1,1
gpt-4.1,PSEUDO,RAW,221,16370,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,222,11008,no,no,1,1
gpt-4.1,PSEUDO,RAW,223,593,no,no,0,0
gpt-4.1,PSEUDO,RAW,224,20002,no,no,1,1
gpt-4.1,PSEUDO,RAW,225,19990,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,226,10992,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,227,16444,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,247,10713,no,no,1,1
gpt-4.1,PSEUDO,RAW,249,15505,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,254,15545,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,256,15509,no,no,0,0
gpt-4.1,PSEUDO,RAW,257,15521,yes,no,1,0
gpt-4.1,PSEUDO,RAW,262,15562,no,no,1,1
gpt-4.1,PSEUDO,RAW,266,5173,,no,0,0
gpt-4.1,PSEUDO,RAW,267,19955,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,268,9563,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,269,308,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,270,19969,no,no,1,1
gpt-4.1,PSEUDO,RAW,271,9579,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,272,5114,no,no,0,0
gpt-4.1,PSEUDO,RAW,273,364,no,,0,0
gpt-4.1,PSEUDO,RAW,274,10693,no,no,0,0
gpt-4.1,PSEUDO,RAW,275,19951,no,no,1,1
gpt-4.1,PSEUDO,RAW,276,10756,,,0,0
gpt-4.1,PSEUDO,RAW,277,15553,no,,0,0
gpt-4.1,PSEUDO,RAW,278,15530,no,no,0,0
gpt-4.1,PSEUDO,RAW,279,19960,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,280,351,,,0,0
gpt-4.1,PSEUDO,RAW,281,15565,no,no,0,0
gpt-4.1,PSEUDO,RAW,282,10747,no,,1,0
gpt-4.1,PSEUDO,RAW,283,346,no,no,0,0
gpt-4.1,PSEUDO,RAW,284,19953,no,no,1,1
gpt-4.1,PSEUDO,RAW,304,8976,no,no,1,1
gpt-4.1,PSEUDO,RAW,305,4302,no,no,1,1
gpt-4.1,PSEUDO,RAW,311,14676,no,no,1,1
gpt-4.1,PSEUDO,RAW,312,4247,no,no,1,1
gpt-4.1,PSEUDO,RAW,313,8984,no,no,0,0
gpt-4.1,PSEUDO,RAW,314,19415,no,no,0,0
gpt-4.1,PSEUDO,RAW,315,8952,no,no,1,1
gpt-4.1,PSEUDO,RAW,316,19384,no,no,1,1
gpt-4.1,PSEUDO,RAW,318,8933,no,no,0,0
gpt-4.1,PSEUDO,RAW,319,14645,no,no,0,0
gpt-4.1,PSEUDO,RAW,321,9023,no,no,0,0
gpt-4.1,PSEUDO,RAW,322,4178,no,no,0,0
gpt-4.1,PSEUDO,RAW,323,10244,no,no,1,1
gpt-4.1,PSEUDO,RAW,324,10250,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,325,8991,no,no,0,0
gpt-4.1,PSEUDO,RAW,326,4255,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,327,4275,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,328,20639,no,no,0,0
gpt-4.1,PSEUDO,RAW,329,10230,no,no,1,1
gpt-4.1,PSEUDO,RAW,330,9035,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,331,10242,no,no,1,1
gpt-4.1,PSEUDO,RAW,332,19432,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,333,19408,no,no,0,0
gpt-4.1,PSEUDO,RAW,334,14593,no,no,1,1
gpt-4.1,PSEUDO,RAW,335,19407,no,no,0,0
gpt-4.1,PSEUDO,RAW,336,10220,no,no,1,1
gpt-4.1,PSEUDO,RAW,337,14559,no,no,1,1
gpt-4.1,PSEUDO,RAW,338,20624,no,no,0,0
gpt-4.1,PSEUDO,RAW,339,4227,no,no,1,1
gpt-4.1,PSEUDO,RAW,340,8968,no,no,1,1
gpt-4.1,PSEUDO,RAW,341,4304,no,no,0,0
gpt-4.1,PSEUDO,RAW,362,15339,no,no,0,0
gpt-4.1,PSEUDO,RAW,368,7880,no,no,0,0
gpt-4.1,PSEUDO,RAW,369,7,no,no,1,1
gpt-4.1,PSEUDO,RAW,370,10513,no,no,1,1
gpt-4.1,PSEUDO,RAW,371,17339,no,no,1,1
gpt-4.1,PSEUDO,RAW,374,13406,no,no,0,0
gpt-4.1,PSEUDO,RAW,375,7069,no,no,1,1
gpt-4.1,PSEUDO,RAW,376,17220,no,no,1,1
gpt-4.1,PSEUDO,RAW,378,2164,no,no,1,1
gpt-4.1,PSEUDO,RAW,380,17408,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,381,11409,no,no,1,1
gpt-4.1,PSEUDO,RAW,382,13438,no,no,1,1
gpt-4.1,PSEUDO,RAW,383,12575,yes,no,0,1
gpt-4.1,PSEUDO,RAW,384,17434,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,385,10462,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,386,12469,no,no,0,0
gpt-4.1,PSEUDO,RAW,387,17411,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,388,10515,no,no,1,1
gpt-4.1,PSEUDO,RAW,389,9831,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,390,20226,no,no,1,1
gpt-4.1,PSEUDO,RAW,391,20243,no,no,0,0
gpt-4.1,PSEUDO,RAW,392,16615,no,no,1,1
gpt-4.1,PSEUDO,RAW,393,16497,yes,no,0,1
gpt-4.1,PSEUDO,RAW,394,19924,no,no,0,0
gpt-4.1,PSEUDO,RAW,395,3095,no,no,0,0
gpt-4.1,PSEUDO,RAW,396,18150,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,397,11439,no,no,1,1
gpt-4.1,PSEUDO,RAW,398,1147,no,no,1,1
