model,lexicon,cond,item,id,old_pred,new_pred,old_correct,new_correct
gpt-4.1-mini,KEEP,RAW,578,9843,yes,yes,0,0
gpt-4.1-mini,KEEP,ORACLE,578,9843,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,578,9843,no,no,1,1
gpt-4.1-mini,KEEP,RAW,579,3002,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,579,3002,,,0,0
gpt-4.1-mini,KEEP,DR_k1,579,3002,yes,,1,0
gpt-4.1-mini,PSEUDO,RAW,20,8239,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,20,8239,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,20,8239,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,21,19806,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,21,19806,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,21,19806,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,23,16818,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,23,16818,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,23,16818,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,24,19796,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,24,19796,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,24,19796,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,26,6588,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,26,6588,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,26,6588,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,29,1591,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,29,1591,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,29,1591,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,32,15108,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,32,15108,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,32,15108,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,33,18628,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,33,18628,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,33,18628,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,34,17061,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,34,17061,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,34,17061,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,35,15152,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,35,15152,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,35,15152,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,37,3443,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,37,3443,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,37,3443,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,39,1668,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,39,1668,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,39,1668,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,40,20200,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,40,20200,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,40,20200,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,41,9719,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,41,9719,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,41,9719,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,42,10021,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,42,10021,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,42,10021,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,43,9798,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,43,9798,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,43,9798,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,44,10379,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,44,10379,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,44,10379,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,45,10366,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,45,10366,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,45,10366,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,46,9799,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,46,9799,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,46,9799,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,47,9728,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,47,9728,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,47,9728,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,48,20193,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,48,20193,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,48,20193,,,0,0
gpt-4.1-mini,PSEUDO,RAW,49,10313,no,yes,1,0
gpt-4.1-mini,PSEUDO,ORACLE,49,10313,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,49,10313,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,50,20727,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,50,20727,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,50,20727,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,51,20195,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,51,20195,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,51,20195,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,52,9789,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,52,9789,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,52,9789,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,53,20175,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,53,20175,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,53,20175,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,54,9795,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,54,9795,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,54,9795,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,55,10041,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,55,10041,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,55,10041,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,56,10355,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,56,10355,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,56,10355,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,57,20702,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,57,20702,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,57,20702,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,58,9821,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,58,9821,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,58,9821,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,59,10044,no,yes,1,0
gpt-4.1-mini,PSEUDO,ORACLE,59,10044,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,59,10044,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,81,13538,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,81,13538,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,81,13538,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,82,9160,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,82,9160,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,82,9160,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,83,2848,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,83,2848,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,83,2848,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,84,7592,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,84,7592,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,84,7592,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,87,13650,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,87,13650,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,87,13650,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,88,2574,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,88,2574,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,88,2574,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,89,2323,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,89,2323,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,89,2323,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,90,8091,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,90,8091,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,90,8091,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,92,19581,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,92,19581,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,92,19581,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,95,7208,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,95,7208,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,95,7208,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,96,13558,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,96,13558,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,96,13558,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,100,4365,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,100,4365,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,100,4365,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,101,3245,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,101,3245,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,101,3245,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,102,20288,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,102,20288,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,102,20288,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,103,20269,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,103,20269,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,103,20269,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,104,13224,,,0,0
gpt-4.1-mini,PSEUDO,ORACLE,104,13224,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,104,13224,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,105,9178,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,105,9178,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,105,9178,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,106,13526,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,106,13526,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,106,13526,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,107,2480,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,107,2480,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,107,2480,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,108,17732,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,108,17732,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,108,17732,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,109,2437,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,109,2437,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,109,2437,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,110,14506,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,110,14506,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,110,14506,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,111,3206,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,111,3206,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,111,3206,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,112,12722,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,112,12722,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,112,12722,,,0,0
gpt-4.1-mini,PSEUDO,RAW,113,4093,,no,0,1
gpt-4.1-mini,PSEUDO,ORACLE,113,4093,,,0,0
gpt-4.1-mini,PSEUDO,DR_k1,113,4093,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,114,14729,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,114,14729,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,114,14729,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,115,20273,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,115,20273,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,115,20273,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,116,7216,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,116,7216,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,116,7216,,no,0,0
gpt-4.1-mini,PSEUDO,RAW,117,19297,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,117,19297,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,117,19297,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,118,17697,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,118,17697,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,118,17697,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,119,9075,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,119,9075,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,119,9075,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,140,3299,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,140,3299,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,140,3299,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,143,9264,no,yes,0,1
gpt-4.1-mini,PSEUDO,ORACLE,143,9264,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,143,9264,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,145,16941,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,145,16941,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,145,16941,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,149,12149,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,149,12149,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,149,12149,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,155,4535,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,155,4535,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,155,4535,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,158,1676,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,158,1676,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,158,1676,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,159,12078,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,159,12078,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,159,12078,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,160,1716,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,160,1716,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,160,1716,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,161,4583,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,161,4583,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,161,4583,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,162,9245,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,162,9245,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,162,9245,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,163,3350,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,163,3350,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,163,3350,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,164,14940,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,164,14940,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,164,14940,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,165,19671,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,165,19671,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,165,19671,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,166,20403,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,166,20403,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,166,20403,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,167,20690,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,167,20690,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,167,20690,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,168,19659,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,168,19659,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,168,19659,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,169,8162,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,169,8162,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,169,8162,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,170,16869,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,170,16869,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,170,16869,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,171,12121,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,171,12121,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,171,12121,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,172,14908,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,172,14908,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,172,14908,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,173,19660,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,173,19660,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,173,19660,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,174,19664,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,174,19664,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,174,19664,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,175,1738,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,175,1738,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,175,1738,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,176,16853,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,176,16853,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,176,16853,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,177,20396,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,177,20396,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,177,20396,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,178,18584,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,178,18584,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,178,18584,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,179,16837,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,179,16837,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,179,16837,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,180,13202,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,180,13202,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,180,13202,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,183,12365,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,183,12365,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,183,12365,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,184,17905,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,184,17905,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,184,17905,yes,no,0,1
gpt-4.1-mini,PSEUDO,RAW,185,1926,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,185,1926,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,185,1926,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,186,16715,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,186,16715,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,186,16715,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,187,17843,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,187,17843,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,187,17843,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,188,1567,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,188,1567,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,188,1567,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,190,6696,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,190,6696,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,190,6696,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,195,11969,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,195,11969,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,195,11969,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,197,6351,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,197,6351,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,197,6351,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,198,6323,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,198,6323,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,198,6323,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,200,6295,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,200,6295,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,200,6295,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,203,17087,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,203,17087,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,203,17087,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,204,12300,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,204,12300,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,204,12300,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,205,7518,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,205,7518,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,205,7518,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,206,13146,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,206,13146,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,206,13146,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,210,7576,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,210,7576,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,210,7576,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,212,17146,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,212,17146,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,212,17146,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,214,2676,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,214,2676,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,214,2676,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,218,6688,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,218,6688,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,218,6688,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,219,17131,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,219,17131,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,219,17131,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,240,18810,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,240,18810,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,240,18810,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,241,8349,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,241,8349,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,241,8349,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,246,8686,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,246,8686,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,246,8686,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,247,18761,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,247,18761,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,247,18761,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,250,3613,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,250,3613,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,250,3613,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,251,14018,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,251,14018,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,251,14018,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,253,8414,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,253,8414,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,253,8414,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,257,8487,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,257,8487,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,257,8487,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,258,13998,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,258,13998,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,258,13998,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,260,18887,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,260,18887,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,260,18887,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,261,20493,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,261,20493,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,261,20493,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,262,10063,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,262,10063,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,262,10063,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,263,8718,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,263,8718,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,263,8718,no,,1,0
