item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
765,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,97,182,,Novita,stop,8.5895e-05,700
767,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,267,580,,Novita,stop,0.000268045,700
767,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,220,495,,Novita,stop,0.0002277,700
769,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,194,351,,Novita,stop,0.00016659,700
769,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,114,223,,Novita,stop,0.00010459,700
770,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,164,179,,Novita,stop,9.374e-05,700
770,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,102,,Novita,stop,5.43e-05,700
778,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,150,230,,Novita,stop,0.00011225,700
778,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,203,,Novita,stop,9.389e-05,700
781,"amount of exercise | overall health condition | physical fitness level || AB,AC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,131,142,,Novita,stop,7.4485e-05,700
781,"amount of exercise | overall health condition | physical fitness level || AB,AC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,98,,Novita,stop,5.27e-05,700
783,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,142,105,,Novita,stop,6.117e-05,700
783,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,104,346,,Novita,stop,0.00015244,700
786,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,147,,Novita,stop,7.824e-05,700
786,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,268,,Novita,stop,0.00012016,700
787,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,193,135,,Novita,stop,8.0055e-05,700
787,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,140,,Novita,stop,7.544e-05,700
794,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,150,240,,Novita,stop,0.00011625,700
794,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,244,,Novita,stop,0.00011083,700
795,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,185,171,,Novita,stop,9.3375e-05,700
795,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,114,254,,Novita,stop,0.00011699,700
796,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,166,236,,Novita,stop,0.00011681,700
796,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,108,180,,Novita,stop,8.658e-05,700
798,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,207,131,,Novita,stop,8.0345e-05,700
798,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,143,156,,Novita,stop,8.1705e-05,700
800,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,137,380,,Novita,stop,0.000170495,700
800,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,219,,Novita,stop,0.00010056,700
802,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,201,241,,Novita,stop,0.000123535,700
802,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,116,359,,Novita,stop,0.00015926,700
804,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,137,160,,Novita,stop,8.2495e-05,700
804,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,268,,Novita,stop,0.00012016,700
806,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,165,198,,Novita,stop,0.000101475,700
806,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,107,100,,Novita,stop,5.4445e-05,700
809,"crop growth | harvest yield | temperature || AB,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,170,111,,Novita,stop,6.735e-05,700
809,"crop growth | harvest yield | temperature || AB,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,136,204,,Novita,stop,9.996e-05,700
810,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,149,201,,Novita,stop,0.000100515,700
810,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,98,,Novita,stop,5.243e-05,700
811,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,138,151,,Novita,stop,7.903e-05,700
811,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,101,267,,Novita,stop,0.000120435,700
814,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,192,157,,Novita,stop,8.872e-05,700
814,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,142,,Novita,stop,7.678e-05,700
821,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,389,700,,Novita,length,0.000332515,700
821,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,310,637,,Novita,stop,0.00029665,700
825,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,205,336,,Novita,stop,0.000162075,700
825,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,160,130,,Novita,stop,7.36e-05,700
827,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,248,312,,Novita,stop,0.00015828,700
827,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,168,150,,Novita,stop,8.268e-05,700
831,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,204,206,,Novita,stop,0.00010994,700
831,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,140,125,,Novita,stop,6.89e-05,700
834,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,273,,Novita,stop,0.00012864,700
834,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,257,,Novita,stop,0.00011549,700
838,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,288,467,,Novita,stop,0.00022568,700
838,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,232,476,,Novita,stop,0.00022172,700
840,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,280,519,,Novita,stop,0.0002454,700
840,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,232,454,,Novita,stop,0.00021292,700
841,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,161,428,,Novita,stop,0.000192935,700
841,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,93,,Novita,stop,5.07e-05,700
842,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,141,213,,Novita,stop,0.000104235,700
842,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,178,,Novita,stop,8.389e-05,700
845,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,282,566,,Novita,stop,0.00026447,700
845,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,232,684,,Novita,stop,0.00030492,700
847,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,198,240,,Novita,stop,0.00012273,700
847,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,117,,Novita,stop,6.624e-05,700
854,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,188,110,,Novita,stop,6.938e-05,700
854,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,140,121,,Novita,stop,6.73e-05,700
856,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,384,497,,Novita,stop,0.00025064,700
856,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,304,504,,Novita,stop,0.00024264,700
858,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,165,296,,Novita,stop,0.000140675,700
858,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,104,129,,Novita,stop,6.564e-05,700
859,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,140,171,,Novita,stop,8.73e-05,700
859,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,282,,Novita,stop,0.00012576,700
860,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,136,152,,Novita,stop,7.916e-05,700
860,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,183,,Novita,stop,8.616e-05,700
861,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,162,,Novita,stop,8.532e-05,700
861,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,280,,Novita,stop,0.00012496,700
865,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,191,295,,Novita,stop,0.000143785,700
865,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,124,,Novita,stop,6.904e-05,700
868,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,264,,Novita,stop,0.00012504,700
868,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,181,,Novita,stop,8.509e-05,700
869,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,135,313,,Novita,stop,0.000143425,700
869,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,267,,Novita,stop,0.00011949,700
874,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,212,222,,Novita,stop,0.00011742,700
874,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,129,,Novita,stop,7.05e-05,700
878,"amount of rainfall | crop yield | soil moisture || AB,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,180,163,,Novita,stop,8.95e-05,700
878,"amount of rainfall | crop yield | soil moisture || AB,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,147,,Novita,stop,7.824e-05,700
882,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,183,426,,Novita,stop,0.000195105,700
882,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,116,193,,Novita,stop,9.286e-05,700
884,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,148,415,,Novita,stop,0.00018598,700
884,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,102,168,,Novita,stop,8.097e-05,700
887,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,271,190,,Novita,stop,0.000112585,700
887,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,172,144,,Novita,stop,8.082e-05,700
891,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,189,279,,Novita,stop,0.000137115,700
891,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,231,,Novita,stop,0.00011184,700
896,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,258,157,,Novita,stop,9.763e-05,700
896,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,179,258,,Novita,stop,0.000127365,700
905,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,213,,Novita,stop,0.000105585,700
905,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,102,316,,Novita,stop,0.00014017,700
906,"overall health condition | physical fitness level | time spent exercising || AB,AC",ORACLE,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,181,178,,Novita,stop,9.5635e-05,700
906,"overall health condition | physical fitness level | time spent exercising || AB,AC",RAW,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,150,193,,Novita,stop,9.745e-05,700
908,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,183,493,,Novita,stop,0.000221905,700
908,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,112,190,,Novita,stop,9.112e-05,700
910,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,177,238,,Novita,stop,0.000119095,700
910,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,136,148,,Novita,stop,7.756e-05,700
912,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,308,,Novita,stop,0.00014264,700
912,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,282,,Novita,stop,0.0001263,700
913,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,338,495,,Novita,stop,0.00024363,700
913,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,280,700,,Novita,length,0.0003178,700
914,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,200,259,,Novita,stop,0.0001306,700
914,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,116,203,,Novita,stop,9.686e-05,700
917,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,300,634,,Novita,stop,0.0002941,700
917,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,256,633,,Novita,stop,0.00028776,700
922,"amount of rainfall | growth rate of plants | water level in a nearby river || AB,AC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,195,159,,Novita,stop,8.9925e-05,700
922,"amount of rainfall | growth rate of plants | water level in a nearby river || AB,AC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,160,219,,Novita,stop,0.0001092,700
924,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,145,285,,Novita,stop,0.000133575,700
924,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,214,,Novita,stop,9.91e-05,700
925,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,190,191,,Novita,stop,0.00010205,700
925,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,123,451,,Novita,stop,0.000197005,700
928,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,195,246,,Novita,stop,0.000124725,700
928,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,116,158,,Novita,stop,7.886e-05,700
931,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,215,211,,Novita,stop,0.000113425,700
931,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,151,107,,Novita,stop,6.3185e-05,700
935,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,137,273,,Novita,stop,0.000127695,700
935,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,253,,Novita,stop,0.00011416,700
938,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",ORACLE,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,221,186,,Novita,stop,0.000104235,700
938,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",RAW,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,172,159,,Novita,stop,8.682e-05,700
941,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,303,253,,Novita,stop,0.000142105,700
941,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,176,157,,Novita,stop,8.656e-05,700
942,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,209,253,,Novita,stop,0.000129415,700
942,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,134,,Novita,stop,7.304e-05,700
946,"humidity | temperature | weather conditions || AB,AC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,120,319,,Novita,stop,0.0001438,700
946,"humidity | temperature | weather conditions || AB,AC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,94,157,,Novita,stop,7.549e-05,700
