model,lexicon,cond,item,old_pred,new_pred,old_correct,new_correct
gpt-4.1,KEEP,RAW,210,no,no,1,1
gpt-4.1,KEEP,RAW,211,no,no,0,0
gpt-4.1,KEEP,RAW,212,yes,yes,0,0
gpt-4.1,KEEP,RAW,213,no,no,1,1
gpt-4.1,KEEP,RAW,214,yes,yes,1,1
gpt-4.1,KEEP,RAW,215,yes,yes,0,0
gpt-4.1,KEEP,RAW,216,no,no,1,1
gpt-4.1,KEEP,RAW,217,no,no,1,1
gpt-4.1,KEEP,RAW,218,no,no,1,1
gpt-4.1,KEEP,RAW,219,no,no,1,1
gpt-4.1,KEEP,RAW,220,no,no,1,1
gpt-4.1,KEEP,RAW,221,yes,yes,0,0
gpt-4.1,KEEP,RAW,222,no,no,1,1
gpt-4.1,KEEP,RAW,223,no,no,0,0
gpt-4.1,KEEP,RAW,224,no,no,1,1
gpt-4.1,KEEP,RAW,225,no,no,1,1
gpt-4.1,KEEP,RAW,226,yes,yes,0,0
gpt-4.1,KEEP,RAW,227,yes,yes,0,0
gpt-4.1,KEEP,RAW,247,no,no,1,1
gpt-4.1,KEEP,RAW,249,no,no,0,0
gpt-4.1,KEEP,RAW,254,yes,no,1,0
gpt-4.1,KEEP,RAW,256,no,no,0,0
gpt-4.1,KEEP,RAW,257,yes,yes,1,1
gpt-4.1,KEEP,RAW,262,no,no,1,1
gpt-4.1,KEEP,RAW,266,no,no,0,0
gpt-4.1,KEEP,RAW,267,yes,yes,1,1
gpt-4.1,KEEP,RAW,268,no,no,0,0
gpt-4.1,KEEP,RAW,269,yes,yes,0,0
gpt-4.1,KEEP,RAW,270,no,no,1,1
gpt-4.1,KEEP,RAW,271,yes,yes,1,1
gpt-4.1,KEEP,RAW,272,no,no,0,0
gpt-4.1,KEEP,RAW,273,no,,0,0
gpt-4.1,KEEP,RAW,274,no,no,0,0
gpt-4.1,KEEP,RAW,275,no,no,1,1
gpt-4.1,KEEP,RAW,276,no,no,0,0
gpt-4.1,KEEP,RAW,277,no,no,0,0
gpt-4.1,KEEP,RAW,278,no,no,0,0
gpt-4.1,KEEP,RAW,279,yes,yes,1,1
gpt-4.1,KEEP,RAW,280,,no,0,0
gpt-4.1,KEEP,RAW,281,no,no,0,0
gpt-4.1,KEEP,RAW,282,no,no,1,1
gpt-4.1,KEEP,RAW,283,no,,0,0
gpt-4.1,KEEP,RAW,284,no,no,1,1
gpt-4.1,KEEP,RAW,304,no,no,1,1
gpt-4.1,KEEP,RAW,305,no,no,1,1
gpt-4.1,KEEP,RAW,311,yes,yes,0,0
gpt-4.1,KEEP,RAW,312,no,no,1,1
gpt-4.1,KEEP,RAW,313,yes,yes,1,1
gpt-4.1,KEEP,RAW,314,yes,yes,1,1
gpt-4.1,KEEP,RAW,315,no,no,1,1
gpt-4.1,KEEP,RAW,316,no,no,1,1
gpt-4.1,KEEP,RAW,318,yes,yes,1,1
gpt-4.1,KEEP,RAW,319,yes,yes,1,1
gpt-4.1,KEEP,RAW,321,yes,yes,1,1
gpt-4.1,KEEP,RAW,322,yes,yes,1,1
gpt-4.1,KEEP,RAW,323,no,no,1,1
gpt-4.1,KEEP,RAW,324,yes,yes,1,1
gpt-4.1,KEEP,RAW,325,no,no,0,0
gpt-4.1,KEEP,RAW,326,yes,yes,1,1
gpt-4.1,KEEP,RAW,327,yes,yes,1,1
gpt-4.1,KEEP,RAW,328,yes,yes,1,1
gpt-4.1,KEEP,RAW,329,no,no,1,1
gpt-4.1,KEEP,RAW,330,yes,yes,1,1
gpt-4.1,KEEP,RAW,331,no,no,1,1
gpt-4.1,KEEP,RAW,332,yes,no,1,0
gpt-4.1,KEEP,RAW,333,yes,yes,1,1
gpt-4.1,KEEP,RAW,334,no,no,1,1
gpt-4.1,KEEP,RAW,335,yes,yes,1,1
gpt-4.1,KEEP,RAW,336,no,no,1,1
gpt-4.1,KEEP,RAW,337,no,no,1,1
gpt-4.1,KEEP,RAW,338,yes,yes,1,1
gpt-4.1,KEEP,RAW,339,no,no,1,1
gpt-4.1,KEEP,RAW,340,no,no,1,1
gpt-4.1,KEEP,RAW,341,no,no,0,0
gpt-4.1,KEEP,RAW,362,yes,yes,1,1
gpt-4.1,KEEP,RAW,368,yes,yes,1,1
gpt-4.1,KEEP,RAW,369,no,no,1,1
gpt-4.1,KEEP,RAW,370,no,no,1,1
gpt-4.1,KEEP,RAW,371,no,no,1,1
gpt-4.1,KEEP,RAW,374,yes,yes,1,1
gpt-4.1,KEEP,RAW,375,no,no,1,1
gpt-4.1,KEEP,RAW,376,no,no,1,1
gpt-4.1,KEEP,RAW,378,no,no,1,1
gpt-4.1,KEEP,RAW,380,yes,yes,1,1
gpt-4.1,KEEP,RAW,381,no,no,1,1
gpt-4.1,KEEP,RAW,382,no,no,1,1
gpt-4.1,KEEP,RAW,383,no,yes,1,0
gpt-4.1,KEEP,RAW,384,,yes,0,0
gpt-4.1,KEEP,RAW,385,no,no,1,1
gpt-4.1,KEEP,RAW,386,yes,yes,1,1
gpt-4.1,KEEP,RAW,387,yes,yes,1,1
gpt-4.1,KEEP,RAW,388,no,no,1,1
gpt-4.1,KEEP,RAW,389,yes,yes,1,1
gpt-4.1,KEEP,RAW,390,no,no,1,1
gpt-4.1,KEEP,RAW,391,yes,yes,1,1
gpt-4.1,KEEP,RAW,392,no,no,1,1
gpt-4.1,KEEP,RAW,393,yes,yes,0,0
gpt-4.1,KEEP,RAW,394,yes,yes,1,1
gpt-4.1,KEEP,RAW,395,yes,yes,1,1
gpt-4.1,KEEP,RAW,396,yes,yes,1,1
gpt-4.1,KEEP,RAW,397,no,no,1,1
gpt-4.1,KEEP,RAW,398,no,no,1,1
gpt-4.1,PSEUDO,RAW,20,no,no,0,0
gpt-4.1,PSEUDO,RAW,21,no,no,1,1
gpt-4.1,PSEUDO,RAW,23,no,no,1,1
gpt-4.1,PSEUDO,RAW,24,no,no,0,0
gpt-4.1,PSEUDO,RAW,26,no,no,0,0
gpt-4.1,PSEUDO,RAW,29,no,no,1,1
gpt-4.1,PSEUDO,RAW,32,no,no,1,1
gpt-4.1,PSEUDO,RAW,33,no,no,0,0
gpt-4.1,PSEUDO,RAW,34,no,no,0,0
gpt-4.1,PSEUDO,RAW,35,no,no,0,0
gpt-4.1,PSEUDO,RAW,37,no,no,1,1
gpt-4.1,PSEUDO,RAW,38,no,no,1,1
gpt-4.1,PSEUDO,RAW,39,no,no,1,1
gpt-4.1,PSEUDO,RAW,40,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,41,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,42,no,no,1,1
gpt-4.1,PSEUDO,RAW,43,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,44,no,no,1,1
gpt-4.1,PSEUDO,RAW,45,no,no,1,1
gpt-4.1,PSEUDO,RAW,46,no,no,1,1
gpt-4.1,PSEUDO,RAW,47,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,48,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,49,no,no,1,1
gpt-4.1,PSEUDO,RAW,50,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,51,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,52,no,no,1,1
gpt-4.1,PSEUDO,RAW,53,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,54,no,no,1,1
gpt-4.1,PSEUDO,RAW,55,no,no,1,1
gpt-4.1,PSEUDO,RAW,56,no,no,1,1
gpt-4.1,PSEUDO,RAW,80,no,no,1,1
gpt-4.1,PSEUDO,RAW,81,no,no,1,1
gpt-4.1,PSEUDO,RAW,82,no,no,1,1
gpt-4.1,PSEUDO,RAW,83,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,86,no,no,1,1
gpt-4.1,PSEUDO,RAW,87,no,no,0,0
gpt-4.1,PSEUDO,RAW,88,no,no,0,0
gpt-4.1,PSEUDO,RAW,89,no,no,1,1
gpt-4.1,PSEUDO,RAW,91,no,no,1,1
gpt-4.1,PSEUDO,RAW,94,no,no,0,0
gpt-4.1,PSEUDO,RAW,95,no,no,1,1
gpt-4.1,PSEUDO,RAW,96,no,no,1,1
gpt-4.1,PSEUDO,RAW,97,yes,no,1,0
gpt-4.1,PSEUDO,RAW,98,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,99,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,100,no,no,1,1
gpt-4.1,PSEUDO,RAW,101,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,102,no,no,1,1
gpt-4.1,PSEUDO,RAW,103,no,yes,0,1
gpt-4.1,PSEUDO,RAW,104,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,105,,,0,0
gpt-4.1,PSEUDO,RAW,106,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,107,no,yes,1,0
gpt-4.1,PSEUDO,RAW,108,no,no,1,1
gpt-4.1,PSEUDO,RAW,109,no,yes,0,1
gpt-4.1,PSEUDO,RAW,110,no,no,1,1
gpt-4.1,PSEUDO,RAW,111,no,no,0,0
gpt-4.1,PSEUDO,RAW,112,no,no,1,1
gpt-4.1,PSEUDO,RAW,113,no,no,1,1
gpt-4.1,PSEUDO,RAW,133,no,no,0,0
gpt-4.1,PSEUDO,RAW,135,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,139,no,no,1,1
gpt-4.1,PSEUDO,RAW,142,no,no,1,1
gpt-4.1,PSEUDO,RAW,143,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,145,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,150,no,no,1,1
gpt-4.1,PSEUDO,RAW,151,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,152,no,no,0,0
gpt-4.1,PSEUDO,RAW,153,no,no,1,1
gpt-4.1,PSEUDO,RAW,154,no,no,1,1
gpt-4.1,PSEUDO,RAW,155,,yes,0,1
gpt-4.1,PSEUDO,RAW,156,no,no,0,0
gpt-4.1,PSEUDO,RAW,157,no,no,1,1
gpt-4.1,PSEUDO,RAW,158,no,no,1,1
gpt-4.1,PSEUDO,RAW,159,no,no,1,1
gpt-4.1,PSEUDO,RAW,160,no,no,0,0
gpt-4.1,PSEUDO,RAW,161,no,no,0,0
gpt-4.1,PSEUDO,RAW,162,no,no,1,1
gpt-4.1,PSEUDO,RAW,163,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,164,no,no,0,0
gpt-4.1,PSEUDO,RAW,165,no,no,1,1
gpt-4.1,PSEUDO,RAW,166,no,no,0,0
gpt-4.1,PSEUDO,RAW,167,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,168,no,no,1,1
gpt-4.1,PSEUDO,RAW,169,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,170,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,192,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,194,no,no,1,1
gpt-4.1,PSEUDO,RAW,195,no,no,0,0
gpt-4.1,PSEUDO,RAW,196,no,no,1,1
gpt-4.1,PSEUDO,RAW,197,no,no,1,1
gpt-4.1,PSEUDO,RAW,200,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,201,no,no,1,1
gpt-4.1,PSEUDO,RAW,202,yes,no,1,0
gpt-4.1,PSEUDO,RAW,203,no,no,0,0
gpt-4.1,PSEUDO,RAW,204,no,no,1,1
gpt-4.1,PSEUDO,RAW,209,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,210,no,no,1,1
gpt-4.1,PSEUDO,RAW,211,no,no,0,0
gpt-4.1,PSEUDO,RAW,212,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,213,no,no,1,1
gpt-4.1,PSEUDO,RAW,214,no,no,0,0
gpt-4.1,PSEUDO,RAW,215,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,216,no,no,1,1
gpt-4.1,PSEUDO,RAW,217,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,218,no,no,1,1
gpt-4.1,PSEUDO,RAW,219,no,no,1,1
gpt-4.1,PSEUDO,RAW,220,no,no,1,1
gpt-4.1,PSEUDO,RAW,221,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,222,no,no,1,1
gpt-4.1,PSEUDO,RAW,223,no,no,0,0
gpt-4.1,PSEUDO,RAW,224,no,no,1,1
gpt-4.1,PSEUDO,RAW,225,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,226,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,227,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,247,no,no,1,1
gpt-4.1,PSEUDO,RAW,249,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,254,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,256,no,no,0,0
gpt-4.1,PSEUDO,RAW,257,yes,no,1,0
gpt-4.1,PSEUDO,RAW,262,no,no,1,1
gpt-4.1,PSEUDO,RAW,266,,no,0,0
gpt-4.1,PSEUDO,RAW,267,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,268,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,269,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,270,no,no,1,1
gpt-4.1,PSEUDO,RAW,271,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,272,no,no,0,0
gpt-4.1,PSEUDO,RAW,273,no,,0,0
gpt-4.1,PSEUDO,RAW,274,no,no,0,0
gpt-4.1,PSEUDO,RAW,275,no,no,1,1
gpt-4.1,PSEUDO,RAW,276,,,0,0
gpt-4.1,PSEUDO,RAW,277,no,,0,0
gpt-4.1,PSEUDO,RAW,278,no,no,0,0
gpt-4.1,PSEUDO,RAW,279,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,280,,,0,0
gpt-4.1,PSEUDO,RAW,281,no,no,0,0
gpt-4.1,PSEUDO,RAW,282,no,,1,0
gpt-4.1,PSEUDO,RAW,283,no,no,0,0
gpt-4.1,PSEUDO,RAW,284,no,no,1,1
gpt-4.1,PSEUDO,RAW,304,no,no,1,1
gpt-4.1,PSEUDO,RAW,305,no,no,1,1
gpt-4.1,PSEUDO,RAW,311,no,no,1,1
gpt-4.1,PSEUDO,RAW,312,no,no,1,1
gpt-4.1,PSEUDO,RAW,313,no,no,0,0
gpt-4.1,PSEUDO,RAW,314,no,no,0,0
gpt-4.1,PSEUDO,RAW,315,no,no,1,1
gpt-4.1,PSEUDO,RAW,316,no,no,1,1
gpt-4.1,PSEUDO,RAW,318,no,no,0,0
gpt-4.1,PSEUDO,RAW,319,no,no,0,0
gpt-4.1,PSEUDO,RAW,321,no,no,0,0
gpt-4.1,PSEUDO,RAW,322,no,no,0,0
gpt-4.1,PSEUDO,RAW,323,no,no,1,1
gpt-4.1,PSEUDO,RAW,324,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,325,no,no,0,0
gpt-4.1,PSEUDO,RAW,326,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,327,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,328,no,no,0,0
gpt-4.1,PSEUDO,RAW,329,no,no,1,1
gpt-4.1,PSEUDO,RAW,330,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,331,no,no,1,1
gpt-4.1,PSEUDO,RAW,332,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,333,no,no,0,0
gpt-4.1,PSEUDO,RAW,334,no,no,1,1
gpt-4.1,PSEUDO,RAW,335,no,no,0,0
gpt-4.1,PSEUDO,RAW,336,no,no,1,1
gpt-4.1,PSEUDO,RAW,337,no,no,1,1
gpt-4.1,PSEUDO,RAW,338,no,no,0,0
gpt-4.1,PSEUDO,RAW,339,no,no,1,1
gpt-4.1,PSEUDO,RAW,340,no,no,1,1
gpt-4.1,PSEUDO,RAW,341,no,no,0,0
gpt-4.1,PSEUDO,RAW,362,no,no,0,0
gpt-4.1,PSEUDO,RAW,368,no,no,0,0
gpt-4.1,PSEUDO,RAW,369,no,no,1,1
gpt-4.1,PSEUDO,RAW,370,no,no,1,1
gpt-4.1,PSEUDO,RAW,371,no,no,1,1
gpt-4.1,PSEUDO,RAW,374,no,no,0,0
gpt-4.1,PSEUDO,RAW,375,no,no,1,1
gpt-4.1,PSEUDO,RAW,376,no,no,1,1
gpt-4.1,PSEUDO,RAW,378,no,no,1,1
gpt-4.1,PSEUDO,RAW,380,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,381,no,no,1,1
gpt-4.1,PSEUDO,RAW,382,no,no,1,1
gpt-4.1,PSEUDO,RAW,383,yes,no,0,1
gpt-4.1,PSEUDO,RAW,384,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,385,yes,yes,0,0
gpt-4.1,PSEUDO,RAW,386,no,no,0,0
gpt-4.1,PSEUDO,RAW,387,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,388,no,no,1,1
gpt-4.1,PSEUDO,RAW,389,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,390,no,no,1,1
gpt-4.1,PSEUDO,RAW,391,no,no,0,0
gpt-4.1,PSEUDO,RAW,392,no,no,1,1
gpt-4.1,PSEUDO,RAW,393,yes,no,0,1
gpt-4.1,PSEUDO,RAW,394,no,no,0,0
gpt-4.1,PSEUDO,RAW,395,no,no,0,0
gpt-4.1,PSEUDO,RAW,396,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,397,no,no,1,1
gpt-4.1,PSEUDO,RAW,398,no,no,1,1
