model,item,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-mini,13,ORACLE,IV,3,no,yes,0,1,162,523,
gpt-4.1-mini,12,DR_k2,IV,3,no,yes,0,1,158,597,
gpt-4.1-mini,15,PROSE,arrowhead,1,no,no,1,1,155,328,
gpt-4.1-mini,14,DR_k3,IV,3,no,no,1,1,163,355,
gpt-4.1-mini,15,ORACLE,arrowhead,1,no,no,1,1,161,369,
gpt-4.1-mini,15,RAW,arrowhead,1,no,no,1,1,114,378,
gpt-4.1-mini,13,DR_k2,IV,3,no,,0,0,157,700,
gpt-4.1-mini,14,DR_k1,IV,3,no,no,1,1,162,530,
gpt-4.1-mini,15,DR_k2,arrowhead,1,no,no,1,1,161,399,
gpt-4.1-mini,16,PROSE,arrowhead,1,yes,yes,1,1,149,245,
gpt-4.1-mini,14,DR_k2,IV,3,no,no,1,1,168,542,
gpt-4.1-mini,15,DR_k1,arrowhead,1,no,no,1,1,161,379,
gpt-4.1-mini,15,DR_k3,arrowhead,1,no,no,1,1,162,419,
gpt-4.1-mini,16,DR_k1,arrowhead,1,yes,yes,1,1,163,329,
gpt-4.1-mini,17,RAW,arrowhead,1,no,no,1,1,111,224,
gpt-4.1-mini,16,RAW,arrowhead,1,yes,yes,1,1,117,268,
gpt-4.1-mini,16,DR_k2,arrowhead,1,yes,yes,1,1,163,358,
gpt-4.1-mini,16,ORACLE,arrowhead,1,yes,yes,1,1,164,354,
gpt-4.1-mini,17,PROSE,arrowhead,1,no,no,1,1,146,323,
gpt-4.1-mini,17,ORACLE,arrowhead,1,no,no,1,1,158,306,
gpt-4.1-mini,18,RAW,arrowhead,1,yes,yes,1,1,114,240,
gpt-4.1-mini,18,PROSE,arrowhead,1,yes,yes,1,1,149,280,
gpt-4.1-mini,16,DR_k3,arrowhead,1,yes,yes,1,1,163,397,
gpt-4.1-mini,17,DR_k2,arrowhead,1,no,no,1,1,157,273,
gpt-4.1-mini,20,RAW,arrowhead,2,no,no,1,1,107,3,
gpt-4.1-mini,17,DR_k1,arrowhead,1,no,no,1,1,158,428,
gpt-4.1-mini,18,ORACLE,arrowhead,1,yes,yes,1,1,161,364,
gpt-4.1-mini,18,DR_k1,arrowhead,1,yes,yes,1,1,161,395,
gpt-4.1-mini,18,DR_k2,arrowhead,1,yes,yes,1,1,162,376,
gpt-4.1-mini,19,PROSE,arrowhead,1,no,no,1,1,145,301,
gpt-4.1-mini,20,PROSE,arrowhead,2,no,no,1,1,153,122,
gpt-4.1-mini,20,ORACLE,arrowhead,2,no,no,1,1,154,128,
gpt-4.1-mini,18,DR_k3,arrowhead,1,yes,yes,1,1,161,475,
gpt-4.1-mini,20,DR_k1,arrowhead,2,no,no,1,1,154,157,
gpt-4.1-mini,19,DR_k1,arrowhead,1,no,no,1,1,160,366,
gpt-4.1-mini,17,DR_k3,arrowhead,1,no,no,1,1,159,399,
gpt-4.1-mini,22,RAW,arrowhead,2,yes,yes,1,1,103,3,
gpt-4.1-mini,20,DR_k2,arrowhead,2,no,no,1,1,154,215,
gpt-4.1-mini,20,DR_k3,arrowhead,2,no,no,1,1,153,179,
gpt-4.1-mini,22,PROSE,arrowhead,2,yes,yes,1,1,132,93,
gpt-4.1-mini,21,RAW,arrowhead,2,no,yes,0,1,124,133,
gpt-4.1-mini,22,ORACLE,arrowhead,2,yes,yes,1,1,150,144,
gpt-4.1-mini,19,DR_k2,arrowhead,1,no,no,1,1,161,498,
gpt-4.1-mini,22,DR_k1,arrowhead,2,yes,yes,1,1,150,145,
gpt-4.1-mini,22,DR_k2,arrowhead,2,yes,yes,1,1,149,146,
gpt-4.1-mini,23,RAW,arrowhead,2,no,yes,0,1,137,103,
gpt-4.1-mini,19,ORACLE,arrowhead,1,no,no,1,1,160,465,
gpt-4.1-mini,19,RAW,arrowhead,1,no,no,1,1,113,271,
gpt-4.1-mini,21,ORACLE,arrowhead,2,no,yes,0,1,171,375,
gpt-4.1-mini,22,DR_k3,arrowhead,2,yes,yes,1,1,151,207,
gpt-4.1-mini,21,PROSE,arrowhead,2,no,no,1,1,155,386,
gpt-4.1-mini,24,RAW,arrowhead,2,yes,yes,1,1,106,3,
gpt-4.1-mini,21,DR_k3,arrowhead,2,no,no,1,1,170,450,
gpt-4.1-mini,19,DR_k3,arrowhead,1,no,no,1,1,159,700,
gpt-4.1-mini,21,DR_k1,arrowhead,2,no,yes,0,1,171,487,
gpt-4.1-mini,24,PROSE,arrowhead,2,yes,yes,1,1,142,114,
gpt-4.1-mini,23,PROSE,arrowhead,2,no,no,1,1,183,350,
gpt-4.1-mini,24,DR_k1,arrowhead,2,yes,yes,1,1,153,141,
gpt-4.1-mini,21,DR_k2,arrowhead,2,no,no,1,1,170,628,
gpt-4.1-mini,24,ORACLE,arrowhead,2,yes,yes,1,1,153,228,
gpt-4.1-mini,24,DR_k3,arrowhead,2,yes,yes,1,1,152,286,
gpt-4.1-mini,24,DR_k2,arrowhead,2,yes,yes,1,1,152,296,
gpt-4.1-mini,23,ORACLE,arrowhead,2,no,yes,0,1,184,325,
gpt-4.1-mini,23,DR_k3,arrowhead,2,no,yes,0,1,183,292,
gpt-4.1-mini,26,PROSE,arrowhead,3,yes,yes,1,1,147,235,
gpt-4.1-mini,26,RAW,arrowhead,3,yes,yes,1,1,112,190,
gpt-4.1-mini,23,DR_k1,arrowhead,2,no,no,1,1,184,454,
gpt-4.1-mini,25,RAW,arrowhead,3,yes,yes,1,1,254,668,
gpt-4.1-mini,26,ORACLE,arrowhead,3,yes,yes,1,1,159,414,
gpt-4.1-mini,26,DR_k1,arrowhead,3,yes,yes,1,1,159,332,
gpt-4.1-mini,25,DR_k2,arrowhead,3,yes,no,0,1,302,700,
gpt-4.1-mini,25,DR_k3,arrowhead,3,yes,,0,0,301,700,
gpt-4.1-mini,26,DR_k2,arrowhead,3,yes,yes,1,1,158,342,
gpt-4.1-mini,25,DR_k1,arrowhead,3,yes,,0,0,300,700,
gpt-4.1-mini,25,ORACLE,arrowhead,3,yes,no,0,1,301,700,
gpt-4.1-mini,26,DR_k3,arrowhead,3,yes,yes,1,1,158,424,
gpt-4.1-mini,23,DR_k2,arrowhead,2,no,no,1,1,185,611,
gpt-4.1-mini,25,PROSE,arrowhead,3,yes,,0,0,289,700,
gpt-4.1-mini,27,PROSE,arrowhead,3,no,,0,0,282,700,
gpt-4.1-mini,27,ORACLE,arrowhead,3,no,no,1,1,300,700,
gpt-4.1-mini,27,RAW,arrowhead,3,no,,0,0,253,700,
gpt-4.1-mini,28,ORACLE,arrowhead,3,yes,yes,1,1,325,700,
gpt-4.1-mini,29,PROSE,arrowhead,3,yes,,0,0,278,700,
gpt-4.1-mini,27,DR_k2,arrowhead,3,no,,0,0,299,700,
gpt-4.1-mini,28,RAW,arrowhead,3,yes,yes,1,1,278,700,
gpt-4.1-mini,28,DR_k1,arrowhead,3,yes,yes,1,1,324,700,
gpt-4.1-mini,28,PROSE,arrowhead,3,yes,no,0,1,321,700,
gpt-4.1-mini,28,DR_k2,arrowhead,3,yes,no,0,1,324,700,
gpt-4.1-mini,27,DR_k3,arrowhead,3,no,no,1,1,301,631,
gpt-4.1-mini,28,DR_k3,arrowhead,3,yes,yes,1,1,325,700,
gpt-4.1-mini,27,DR_k1,arrowhead,3,no,no,1,1,300,651,
gpt-4.1-mini,29,ORACLE,arrowhead,3,yes,no,0,1,295,700,
gpt-4.1-mini,30,PROSE,confounding,1,yes,yes,1,1,118,223,
gpt-4.1-mini,30,RAW,confounding,1,yes,yes,1,1,100,223,
gpt-4.1-mini,30,DR_k1,confounding,1,yes,yes,1,1,135,255,
gpt-4.1-mini,30,ORACLE,confounding,1,yes,yes,1,1,134,268,
gpt-4.1-mini,31,ORACLE,confounding,1,yes,yes,1,1,145,255,
gpt-4.1-mini,31,RAW,confounding,1,yes,yes,1,1,111,293,
gpt-4.1-mini,31,PROSE,confounding,1,yes,yes,1,1,131,231,
gpt-4.1-mini,29,DR_k1,arrowhead,3,yes,yes,1,1,295,699,
gpt-4.1-mini,31,DR_k1,confounding,1,yes,yes,1,1,145,262,
gpt-4.1-mini,29,RAW,arrowhead,3,yes,no,0,1,248,700,
gpt-4.1-mini,30,DR_k3,confounding,1,yes,yes,1,1,135,484,
gpt-4.1-mini,31,DR_k2,confounding,1,yes,yes,1,1,146,275,
gpt-4.1-mini,32,DR_k1,confounding,1,yes,yes,1,1,137,182,
gpt-4.1-mini,29,DR_k2,arrowhead,3,yes,,0,0,295,700,
gpt-4.1-mini,33,PROSE,confounding,1,yes,yes,1,1,131,184,
gpt-4.1-mini,31,DR_k3,confounding,1,yes,yes,1,1,146,392,
gpt-4.1-mini,30,DR_k2,confounding,1,yes,yes,1,1,135,481,
gpt-4.1-mini,32,PROSE,confounding,1,yes,yes,1,1,126,321,
gpt-4.1-mini,33,ORACLE,confounding,1,yes,yes,1,1,143,264,
gpt-4.1-mini,33,RAW,confounding,1,yes,yes,1,1,109,292,
gpt-4.1-mini,32,RAW,confounding,1,yes,yes,1,1,103,326,
gpt-4.1-mini,29,DR_k3,arrowhead,3,yes,yes,1,1,294,700,
gpt-4.1-mini,32,ORACLE,confounding,1,yes,yes,1,1,137,431,
gpt-4.1-mini,33,DR_k2,confounding,1,yes,yes,1,1,144,253,
gpt-4.1-mini,33,DR_k3,confounding,1,yes,yes,1,1,144,226,
gpt-4.1-mini,33,DR_k1,confounding,1,yes,yes,1,1,144,283,
gpt-4.1-mini,32,DR_k3,confounding,1,yes,yes,1,1,138,463,
gpt-4.1-mini,34,PROSE,confounding,1,yes,yes,1,1,133,251,
gpt-4.1-mini,34,RAW,confounding,1,yes,yes,1,1,110,245,
gpt-4.1-mini,32,DR_k2,confounding,1,yes,yes,1,1,138,470,
gpt-4.1-mini,34,ORACLE,confounding,1,yes,yes,1,1,144,336,
gpt-4.1-mini,34,DR_k1,confounding,1,yes,yes,1,1,145,292,
gpt-4.1-mini,34,DR_k3,confounding,1,yes,yes,1,1,145,310,
gpt-4.1-mini,34,DR_k2,confounding,1,yes,yes,1,1,145,311,
gpt-4.1-mini,35,PROSE,confounding,2,no,no,1,1,174,340,
gpt-4.1-mini,37,PROSE,confounding,2,no,no,1,1,134,131,
gpt-4.1-mini,37,RAW,confounding,2,no,no,1,1,113,121,
gpt-4.1-mini,35,ORACLE,confounding,2,no,no,1,1,188,465,
gpt-4.1-mini,36,PROSE,confounding,2,no,no,1,1,191,462,
gpt-4.1-mini,35,DR_k2,confounding,2,no,no,1,1,189,465,
gpt-4.1-mini,37,DR_k1,confounding,2,no,no,1,1,148,174,
gpt-4.1-mini,36,RAW,confounding,2,no,no,1,1,165,457,
gpt-4.1-mini,36,ORACLE,confounding,2,no,no,1,1,199,504,
gpt-4.1-mini,36,DR_k3,confounding,2,no,no,1,1,200,566,
gpt-4.1-mini,37,DR_k2,confounding,2,no,no,1,1,148,389,
gpt-4.1-mini,37,ORACLE,confounding,2,no,yes,0,1,147,479,
gpt-4.1-mini,39,RAW,confounding,2,yes,yes,1,1,120,3,
gpt-4.1-mini,35,DR_k1,confounding,2,no,no,1,1,188,700,
gpt-4.1-mini,39,PROSE,confounding,2,yes,yes,1,1,143,119,
gpt-4.1-mini,35,DR_k3,confounding,2,no,no,1,1,189,645,
gpt-4.1-mini,38,PROSE,confounding,2,yes,yes,1,1,191,306,
gpt-4.1-mini,36,DR_k1,confounding,2,no,no,1,1,199,700,
gpt-4.1-mini,36,DR_k2,confounding,2,no,no,1,1,200,700,
gpt-4.1-mini,38,RAW,confounding,2,yes,yes,1,1,170,262,
gpt-4.1-mini,37,DR_k3,confounding,2,no,no,1,1,148,434,
gpt-4.1-mini,39,DR_k1,confounding,2,yes,yes,1,1,155,185,
gpt-4.1-mini,40,PROSE,confounding,3,no,no,1,1,119,97,
gpt-4.1-mini,39,ORACLE,confounding,2,yes,no,0,1,154,287,
gpt-4.1-mini,40,RAW,confounding,3,no,no,1,1,99,209,
gpt-4.1-mini,38,ORACLE,confounding,2,yes,yes,1,1,204,510,
gpt-4.1-mini,39,DR_k3,confounding,2,yes,yes,1,1,155,291,
gpt-4.1-mini,40,DR_k2,confounding,3,no,no,1,1,134,309,
gpt-4.1-mini,40,DR_k3,confounding,3,no,no,1,1,134,304,
gpt-4.1-mini,39,DR_k2,confounding,2,yes,yes,1,1,155,488,
gpt-4.1-mini,41,RAW,confounding,3,yes,yes,1,1,173,287,
gpt-4.1-mini,40,ORACLE,confounding,3,no,no,1,1,133,297,
gpt-4.1-mini,42,PROSE,confounding,3,yes,yes,1,1,120,106,
gpt-4.1-mini,40,DR_k1,confounding,3,no,no,1,1,134,530,
gpt-4.1-mini,38,DR_k2,confounding,2,yes,no,0,1,205,700,
gpt-4.1-mini,42,RAW,confounding,3,yes,yes,1,1,98,157,
gpt-4.1-mini,38,DR_k1,confounding,2,yes,,0,0,205,700,
gpt-4.1-mini,42,DR_k2,confounding,3,yes,yes,1,1,133,177,
gpt-4.1-mini,42,DR_k1,confounding,3,yes,yes,1,1,132,203,
gpt-4.1-mini,42,ORACLE,confounding,3,yes,yes,1,1,132,259,
gpt-4.1-mini,38,DR_k3,confounding,2,yes,,0,0,205,700,
gpt-4.1-mini,41,DR_k1,confounding,3,yes,yes,1,1,208,640,
gpt-4.1-mini,42,DR_k3,confounding,3,yes,yes,1,1,133,242,
gpt-4.1-mini,41,PROSE,confounding,3,yes,no,0,1,193,700,
gpt-4.1-mini,41,ORACLE,confounding,3,yes,yes,1,1,207,700,
gpt-4.1-mini,44,RAW,confounding,3,no,no,1,1,100,125,
gpt-4.1-mini,41,DR_k2,confounding,3,yes,no,0,1,208,700,
gpt-4.1-mini,41,DR_k3,confounding,3,yes,no,0,1,208,700,
gpt-4.1-mini,43,RAW,confounding,3,yes,yes,1,1,159,370,
gpt-4.1-mini,44,ORACLE,confounding,3,no,no,1,1,134,175,
gpt-4.1-mini,44,PROSE,confounding,3,no,yes,0,1,126,220,
gpt-4.1-mini,44,DR_k1,confounding,3,no,no,1,1,134,168,
gpt-4.1-mini,44,DR_k2,confounding,3,no,no,1,1,135,174,
gpt-4.1-mini,44,DR_k3,confounding,3,no,no,1,1,135,254,
gpt-4.1-mini,45,PROSE,diamond,1,no,no,1,1,136,261,
gpt-4.1-mini,45,RAW,diamond,1,no,no,1,1,103,281,
gpt-4.1-mini,46,PROSE,diamond,1,no,yes,0,1,149,140,
gpt-4.1-mini,43,PROSE,confounding,3,yes,no,0,1,177,700,
gpt-4.1-mini,46,RAW,diamond,1,no,yes,0,1,110,203,
gpt-4.1-mini,43,ORACLE,confounding,3,yes,no,0,1,193,700,
gpt-4.1-mini,45,ORACLE,diamond,1,no,no,1,1,148,324,
gpt-4.1-mini,43,DR_k2,confounding,3,yes,yes,1,1,194,685,
gpt-4.1-mini,43,DR_k1,confounding,3,yes,no,0,1,194,700,
gpt-4.1-mini,45,DR_k1,diamond,1,no,no,1,1,148,338,
gpt-4.1-mini,45,DR_k2,diamond,1,no,no,1,1,142,327,
gpt-4.1-mini,46,ORACLE,diamond,1,no,yes,0,1,155,332,
gpt-4.1-mini,43,DR_k3,confounding,3,yes,no,0,1,194,700,
gpt-4.1-mini,45,DR_k3,diamond,1,no,no,1,1,148,411,
gpt-4.1-mini,47,PROSE,diamond,1,yes,yes,1,1,142,211,
gpt-4.1-mini,47,RAW,diamond,1,yes,yes,1,1,103,207,
gpt-4.1-mini,46,DR_k1,diamond,1,no,yes,0,1,154,460,
gpt-4.1-mini,46,DR_k2,diamond,1,no,yes,0,1,154,384,
gpt-4.1-mini,46,DR_k3,diamond,1,no,yes,0,1,154,423,
gpt-4.1-mini,47,DR_k1,diamond,1,yes,yes,1,1,147,313,
gpt-4.1-mini,48,PROSE,diamond,1,no,no,1,1,149,341,
gpt-4.1-mini,47,DR_k2,diamond,1,yes,yes,1,1,142,347,
gpt-4.1-mini,48,RAW,diamond,1,no,no,1,1,110,278,
gpt-4.1-mini,47,DR_k3,diamond,1,yes,yes,1,1,148,405,
gpt-4.1-mini,49,RAW,diamond,1,yes,yes,1,1,110,262,
gpt-4.1-mini,49,PROSE,diamond,1,yes,yes,1,1,143,291,
gpt-4.1-mini,47,ORACLE,diamond,1,yes,yes,1,1,148,377,
gpt-4.1-mini,48,DR_k1,diamond,1,no,no,1,1,155,412,
gpt-4.1-mini,48,DR_k2,diamond,1,no,no,1,1,154,435,
gpt-4.1-mini,49,ORACLE,diamond,1,yes,yes,1,1,155,296,
gpt-4.1-mini,50,RAW,diamond,2,yes,no,0,1,118,96,
gpt-4.1-mini,50,PROSE,diamond,2,yes,yes,1,1,155,203,
gpt-4.1-mini,49,DR_k2,diamond,1,yes,yes,1,1,149,302,
gpt-4.1-mini,51,PROSE,diamond,2,yes,yes,1,1,157,163,
gpt-4.1-mini,48,DR_k3,diamond,1,no,no,1,1,154,489,
gpt-4.1-mini,50,ORACLE,diamond,2,yes,yes,1,1,163,250,
gpt-4.1-mini,48,ORACLE,diamond,1,no,no,1,1,155,381,
gpt-4.1-mini,49,DR_k1,diamond,1,yes,yes,1,1,154,390,
gpt-4.1-mini,50,DR_k1,diamond,2,yes,no,0,1,162,223,
gpt-4.1-mini,50,DR_k2,diamond,2,yes,yes,1,1,157,254,
gpt-4.1-mini,49,DR_k3,diamond,1,yes,yes,1,1,154,391,
gpt-4.1-mini,52,RAW,diamond,2,yes,yes,1,1,107,24,
gpt-4.1-mini,52,PROSE,diamond,2,yes,yes,1,1,139,94,
gpt-4.1-mini,52,ORACLE,diamond,2,yes,yes,1,1,152,156,
gpt-4.1-mini,53,RAW,diamond,2,yes,yes,1,1,116,137,
gpt-4.1-mini,52,DR_k2,diamond,2,yes,yes,1,1,146,147,
gpt-4.1-mini,51,RAW,diamond,2,yes,no,0,1,118,132,
gpt-4.1-mini,53,PROSE,diamond,2,yes,yes,1,1,148,186,
gpt-4.1-mini,51,ORACLE,diamond,2,yes,yes,1,1,163,421,
gpt-4.1-mini,54,RAW,diamond,2,yes,yes,1,1,106,3,
gpt-4.1-mini,51,DR_k1,diamond,2,yes,no,0,1,162,467,
gpt-4.1-mini,51,DR_k3,diamond,2,yes,yes,1,1,163,347,
gpt-4.1-mini,53,DR_k2,diamond,2,yes,no,0,1,155,232,
gpt-4.1-mini,53,ORACLE,diamond,2,yes,yes,1,1,161,308,
gpt-4.1-mini,50,DR_k3,diamond,2,yes,no,0,1,162,629,
gpt-4.1-mini,51,DR_k2,diamond,2,yes,yes,1,1,157,476,
gpt-4.1-mini,54,PROSE,diamond,2,yes,yes,1,1,138,111,
gpt-4.1-mini,52,DR_k1,diamond,2,yes,yes,1,1,152,372,
gpt-4.1-mini,52,DR_k3,diamond,2,yes,yes,1,1,152,366,
gpt-4.1-mini,54,ORACLE,diamond,2,yes,yes,1,1,151,234,
gpt-4.1-mini,54,DR_k2,diamond,2,yes,yes,1,1,145,176,
gpt-4.1-mini,56,RAW,diamond,3,yes,no,0,1,109,42,
gpt-4.1-mini,55,PROSE,diamond,3,no,yes,0,1,136,179,
gpt-4.1-mini,55,RAW,diamond,3,no,yes,0,1,105,167,
gpt-4.1-mini,53,DR_k3,diamond,2,yes,yes,1,1,161,327,
gpt-4.1-mini,54,DR_k1,diamond,2,yes,yes,1,1,151,273,
gpt-4.1-mini,56,PROSE,diamond,3,yes,yes,1,1,145,137,
gpt-4.1-mini,55,ORACLE,diamond,3,no,yes,0,1,150,245,
gpt-4.1-mini,57,PROSE,diamond,3,yes,yes,1,1,153,3,
gpt-4.1-mini,56,ORACLE,diamond,3,yes,yes,1,1,154,158,
gpt-4.1-mini,53,DR_k1,diamond,2,yes,yes,1,1,160,546,
gpt-4.1-mini,54,DR_k3,diamond,2,yes,yes,1,1,151,374,
gpt-4.1-mini,57,RAW,diamond,3,yes,yes,1,1,121,130,
gpt-4.1-mini,55,DR_k2,diamond,3,no,yes,0,1,144,286,
gpt-4.1-mini,55,DR_k1,diamond,3,no,no,1,1,150,413,
gpt-4.1-mini,58,RAW,diamond,3,no,no,1,1,120,3,
gpt-4.1-mini,56,DR_k3,diamond,3,yes,no,0,1,154,194,
gpt-4.1-mini,56,DR_k1,diamond,3,yes,no,0,1,153,193,
gpt-4.1-mini,57,ORACLE,diamond,3,yes,yes,1,1,166,263,
gpt-4.1-mini,58,PROSE,diamond,3,no,no,1,1,156,151,
gpt-4.1-mini,55,DR_k3,diamond,3,no,yes,0,1,149,491,
gpt-4.1-mini,56,DR_k2,diamond,3,yes,no,0,1,153,228,
gpt-4.1-mini,59,RAW,diamond,3,yes,no,0,1,109,149,
gpt-4.1-mini,57,DR_k2,diamond,3,yes,yes,1,1,165,337,
gpt-4.1-mini,58,ORACLE,diamond,3,no,no,1,1,165,184,
gpt-4.1-mini,59,PROSE,diamond,3,yes,yes,1,1,148,144,
gpt-4.1-mini,58,DR_k3,diamond,3,no,no,1,1,164,257,
gpt-4.1-mini,59,ORACLE,diamond,3,yes,yes,1,1,154,252,
gpt-4.1-mini,57,DR_k1,diamond,3,yes,yes,1,1,166,444,
gpt-4.1-mini,58,DR_k1,diamond,3,no,no,1,1,164,337,
gpt-4.1-mini,58,DR_k2,diamond,3,no,no,1,1,164,358,
gpt-4.1-mini,59,DR_k2,diamond,3,yes,yes,1,1,148,255,
gpt-4.1-mini,59,DR_k3,diamond,3,yes,yes,1,1,154,287,
gpt-4.1-mini,57,DR_k3,diamond,3,yes,yes,1,1,166,611,
gpt-4.1-mini,60,RAW,diamondcut,1,no,no,1,1,103,249,
gpt-4.1-mini,60,PROSE,diamondcut,1,no,no,1,1,138,219,
gpt-4.1-mini,61,PROSE,diamondcut,1,no,no,1,1,144,208,
gpt-4.1-mini,60,DR_k2,diamondcut,1,no,no,1,1,147,339,
gpt-4.1-mini,60,DR_k1,diamondcut,1,no,no,1,1,147,353,
gpt-4.1-mini,60,DR_k3,diamondcut,1,no,no,1,1,148,341,
gpt-4.1-mini,59,DR_k1,diamond,3,yes,yes,1,1,153,570,
gpt-4.1-mini,61,RAW,diamondcut,1,no,no,1,1,118,268,
gpt-4.1-mini,60,ORACLE,diamondcut,1,no,no,1,1,147,306,
gpt-4.1-mini,61,ORACLE,diamondcut,1,no,no,1,1,162,307,
gpt-4.1-mini,62,RAW,diamondcut,1,yes,yes,1,1,103,240,
gpt-4.1-mini,62,ORACLE,diamondcut,1,yes,yes,1,1,147,314,
gpt-4.1-mini,61,DR_k3,diamondcut,1,no,no,1,1,163,402,
gpt-4.1-mini,62,DR_k2,diamondcut,1,yes,yes,1,1,141,245,
gpt-4.1-mini,61,DR_k2,diamondcut,1,no,no,1,1,162,450,
gpt-4.1-mini,62,DR_k1,diamondcut,1,yes,yes,1,1,147,294,
gpt-4.1-mini,62,PROSE,diamondcut,1,yes,yes,1,1,136,239,
gpt-4.1-mini,63,PROSE,diamondcut,1,no,no,1,1,143,260,
gpt-4.1-mini,61,DR_k1,diamondcut,1,no,no,1,1,162,544,
gpt-4.1-mini,63,RAW,diamondcut,1,no,no,1,1,110,274,
gpt-4.1-mini,63,DR_k2,diamondcut,1,no,no,1,1,148,297,
gpt-4.1-mini,62,DR_k3,diamondcut,1,yes,yes,1,1,148,355,
gpt-4.1-mini,63,DR_k1,diamondcut,1,no,no,1,1,155,284,
gpt-4.1-mini,63,ORACLE,diamondcut,1,no,no,1,1,154,318,
gpt-4.1-mini,64,RAW,diamondcut,1,no,no,1,1,118,269,
gpt-4.1-mini,64,PROSE,diamondcut,1,no,no,1,1,144,284,
gpt-4.1-mini,63,DR_k3,diamondcut,1,no,no,1,1,155,387,
gpt-4.1-mini,64,ORACLE,diamondcut,1,no,no,1,1,162,349,
gpt-4.1-mini,64,DR_k3,diamondcut,1,no,no,1,1,162,281,
gpt-4.1-mini,64,DR_k2,diamondcut,1,no,no,1,1,156,293,
gpt-4.1-mini,35,RAW,confounding,2,no,no,1,1,154,290,
gpt-4.1-mini,65,PROSE,diamondcut,2,yes,yes,1,1,201,397,
gpt-4.1-mini,64,DR_k1,diamondcut,1,no,no,1,1,162,446,
gpt-4.1-mini,65,RAW,diamondcut,2,yes,yes,1,1,175,351,
gpt-4.1-mini,67,RAW,diamondcut,2,yes,yes,1,1,160,167,
gpt-4.1-mini,65,DR_k2,diamondcut,2,yes,yes,1,1,213,386,
gpt-4.1-mini,65,DR_k1,diamondcut,2,yes,yes,1,1,219,485,
gpt-4.1-mini,66,DR_k2,diamondcut,2,yes,yes,1,1,219,420,
gpt-4.1-mini,66,PROSE,diamondcut,2,yes,yes,1,1,201,319,
gpt-4.1-mini,66,RAW,diamondcut,2,yes,yes,1,1,175,414,
gpt-4.1-mini,66,DR_k1,diamondcut,2,yes,yes,1,1,219,530,
gpt-4.1-mini,65,ORACLE,diamondcut,2,yes,,0,0,219,700,
gpt-4.1-mini,67,ORACLE,diamondcut,2,yes,yes,1,1,204,348,
gpt-4.1-mini,65,DR_k3,diamondcut,2,yes,yes,1,1,220,667,
gpt-4.1-mini,67,DR_k2,diamondcut,2,yes,yes,1,1,205,448,
gpt-4.1-mini,67,PROSE,diamondcut,2,yes,yes,1,1,193,597,
gpt-4.1-mini,69,PROSE,diamondcut,2,yes,yes,1,1,164,151,
gpt-4.1-mini,69,RAW,diamondcut,2,yes,yes,1,1,126,62,
gpt-4.1-mini,68,RAW,diamondcut,2,no,no,1,1,175,335,
gpt-4.1-mini,67,DR_k1,diamondcut,2,yes,yes,1,1,204,488,
gpt-4.1-mini,68,PROSE,diamondcut,2,no,no,1,1,201,362,
gpt-4.1-mini,66,ORACLE,diamondcut,2,yes,,0,0,219,700,
gpt-4.1-mini,66,DR_k3,diamondcut,2,yes,,0,0,219,700,
gpt-4.1-mini,69,ORACLE,diamondcut,2,yes,yes,1,1,170,245,
gpt-4.1-mini,68,DR_k3,diamondcut,2,no,no,1,1,220,451,
gpt-4.1-mini,68,DR_k1,diamondcut,2,no,no,1,1,219,543,
gpt-4.1-mini,67,DR_k3,diamondcut,2,yes,no,0,1,205,700,
gpt-4.1-mini,68,ORACLE,diamondcut,2,no,no,1,1,219,640,
gpt-4.1-mini,71,PROSE,diamondcut,3,no,no,1,1,140,184,
gpt-4.1-mini,69,DR_k2,diamondcut,2,yes,no,0,1,171,372,
gpt-4.1-mini,68,DR_k2,diamondcut,2,no,no,1,1,219,700,
gpt-4.1-mini,69,DR_k1,diamondcut,2,yes,no,0,1,171,564,
gpt-4.1-mini,69,DR_k3,diamondcut,2,yes,no,0,1,171,511,
gpt-4.1-mini,71,RAW,diamondcut,3,no,no,1,1,105,283,
gpt-4.1-mini,70,RAW,diamondcut,3,yes,no,0,1,205,571,
gpt-4.1-mini,70,ORACLE,diamondcut,3,yes,,0,0,249,700,
gpt-4.1-mini,70,PROSE,diamondcut,3,yes,yes,1,1,240,564,
gpt-4.1-mini,70,DR_k1,diamondcut,3,yes,,0,0,249,700,
gpt-4.1-mini,71,ORACLE,diamondcut,3,no,no,1,1,149,453,
gpt-4.1-mini,70,DR_k3,diamondcut,3,yes,yes,1,1,250,691,
gpt-4.1-mini,72,PROSE,diamondcut,3,no,yes,0,1,149,354,
gpt-4.1-mini,72,RAW,diamondcut,3,no,yes,0,1,119,373,
gpt-4.1-mini,71,DR_k2,diamondcut,3,no,no,1,1,143,483,
gpt-4.1-mini,73,PROSE,diamondcut,3,yes,yes,1,1,148,296,
gpt-4.1-mini,71,DR_k1,diamondcut,3,no,no,1,1,149,678,
gpt-4.1-mini,70,DR_k2,diamondcut,3,yes,no,0,1,249,700,
gpt-4.1-mini,73,RAW,diamondcut,3,yes,yes,1,1,118,263,
gpt-4.1-mini,71,DR_k3,diamondcut,3,no,no,1,1,150,642,
gpt-4.1-mini,72,ORACLE,diamondcut,3,no,yes,0,1,163,629,
