model,item,id,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-mini,82,18797,RAW,confounding,3,ett,simpson_drug,SYMBOL,no,no,1,1,158,279,
gpt-4.1-mini,82,18797,PROSE,confounding,3,ett,simpson_drug,SYMBOL,no,no,1,1,176,341,
gpt-4.1-mini,82,18797,ORACLE,confounding,3,ett,simpson_drug,SYMBOL,no,no,1,1,191,507,
gpt-4.1-mini,83,8435,ORACLE,confounding,3,ett,simpson_hospital,SYMBOL,no,no,1,1,196,533,
gpt-4.1-mini,83,8435,DR_k1,confounding,3,ett,simpson_hospital,SYMBOL,no,no,1,1,196,525,
gpt-4.1-mini,82,18797,DR_k1,confounding,3,ett,simpson_drug,SYMBOL,no,no,1,1,191,499,
gpt-4.1-mini,83,8435,RAW,confounding,3,ett,simpson_hospital,SYMBOL,no,no,1,1,163,462,
gpt-4.1-mini,84,6085,RAW,diamond,1,marginal,vaccine_kills,SYMBOL,yes,yes,1,1,100,89,
gpt-4.1-mini,83,8435,PROSE,confounding,3,ett,simpson_hospital,SYMBOL,no,no,1,1,181,313,
gpt-4.1-mini,85,6065,PROSE,diamond,1,correlation,vaccine_kills,SYMBOL,yes,yes,1,1,122,240,
gpt-4.1-mini,84,6085,ORACLE,diamond,1,marginal,vaccine_kills,SYMBOL,yes,yes,1,1,141,224,
gpt-4.1-mini,84,6085,PROSE,diamond,1,marginal,vaccine_kills,SYMBOL,yes,yes,1,1,126,93,
gpt-4.1-mini,84,6085,DR_k1,diamond,1,marginal,vaccine_kills,SYMBOL,yes,yes,1,1,141,92,
gpt-4.1-mini,85,6065,RAW,diamond,1,correlation,vaccine_kills,SYMBOL,yes,yes,1,1,96,217,
gpt-4.1-mini,85,6065,ORACLE,diamond,1,correlation,vaccine_kills,SYMBOL,yes,yes,1,1,137,306,
gpt-4.1-mini,86,563,ORACLE,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,143,204,
gpt-4.1-mini,87,15747,PROSE,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,128,212,
gpt-4.1-mini,86,563,PROSE,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,128,212,
gpt-4.1-mini,86,563,DR_k1,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,143,208,
gpt-4.1-mini,85,6065,DR_k1,diamond,1,correlation,vaccine_kills,SYMBOL,yes,yes,1,1,137,426,
gpt-4.1-mini,86,563,RAW,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,102,204,
gpt-4.1-mini,87,15747,RAW,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,102,158,
gpt-4.1-mini,87,15747,DR_k1,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,143,193,
gpt-4.1-mini,87,15747,ORACLE,diamond,1,marginal,floor_wet,SYMBOL,yes,yes,1,1,143,223,
gpt-4.1-mini,88,548,PROSE,diamond,1,correlation,floor_wet,SYMBOL,no,yes,0,1,122,232,
gpt-4.1-mini,88,548,RAW,diamond,1,correlation,floor_wet,SYMBOL,no,yes,0,1,96,224,
gpt-4.1-mini,88,548,ORACLE,diamond,1,correlation,floor_wet,SYMBOL,no,yes,0,1,137,325,
gpt-4.1-mini,89,395,PROSE,diamond,1,correlation,firing_squad,SYMBOL,no,no,1,1,122,222,
gpt-4.1-mini,88,548,DR_k1,diamond,1,correlation,floor_wet,SYMBOL,no,yes,0,1,137,338,
gpt-4.1-mini,89,395,ORACLE,diamond,1,correlation,firing_squad,SYMBOL,no,no,1,1,137,307,
gpt-4.1-mini,89,395,RAW,diamond,1,correlation,firing_squad,SYMBOL,no,no,1,1,96,186,
gpt-4.1-mini,90,10879,PROSE,diamond,2,ate,firing_squad,SYMBOL,yes,yes,1,1,122,102,
gpt-4.1-mini,89,395,DR_k1,diamond,1,correlation,firing_squad,SYMBOL,no,no,1,1,137,402,
gpt-4.1-mini,90,10879,RAW,diamond,2,ate,firing_squad,SYMBOL,yes,no,0,1,96,73,
gpt-4.1-mini,90,10879,ORACLE,diamond,2,ate,firing_squad,SYMBOL,yes,yes,1,1,137,78,
gpt-4.1-mini,90,10879,DR_k1,diamond,2,ate,firing_squad,SYMBOL,yes,yes,1,1,137,403,
gpt-4.1-mini,91,586,PROSE,diamond,2,ate,floor_wet,SYMBOL,yes,yes,1,1,118,74,
gpt-4.1-mini,91,586,ORACLE,diamond,2,ate,floor_wet,SYMBOL,yes,yes,1,1,133,121,
gpt-4.1-mini,91,586,RAW,diamond,2,ate,floor_wet,SYMBOL,yes,yes,1,1,92,3,
gpt-4.1-mini,91,586,DR_k1,diamond,2,ate,floor_wet,SYMBOL,yes,yes,1,1,133,138,
gpt-4.1-mini,92,10974,DR_k1,diamond,2,backadj,floor_wet,SYMBOL,no,yes,0,1,156,318,
gpt-4.1-mini,93,5379,PROSE,diamond,2,ate,floor_wet,SYMBOL,no,no,1,1,118,76,
gpt-4.1-mini,92,10974,RAW,diamond,2,backadj,floor_wet,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-mini,92,10974,PROSE,diamond,2,backadj,floor_wet,SYMBOL,no,no,1,1,141,283,
gpt-4.1-mini,92,10974,ORACLE,diamond,2,backadj,floor_wet,SYMBOL,no,no,1,1,156,319,
gpt-4.1-mini,93,5379,RAW,diamond,2,ate,floor_wet,SYMBOL,no,no,1,1,92,3,
gpt-4.1-mini,93,5379,ORACLE,diamond,2,ate,floor_wet,SYMBOL,no,no,1,1,133,132,
gpt-4.1-mini,94,15694,RAW,diamond,2,backadj,firing_squad,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-mini,93,5379,DR_k1,diamond,2,ate,floor_wet,SYMBOL,no,no,1,1,133,66,
gpt-4.1-mini,94,15694,PROSE,diamond,2,backadj,firing_squad,SYMBOL,no,no,1,1,141,283,
gpt-4.1-mini,94,15694,ORACLE,diamond,2,backadj,firing_squad,SYMBOL,no,no,1,1,156,319,
gpt-4.1-mini,95,11664,PROSE,diamond,2,backadj,vaccine_kills,SYMBOL,no,no,1,1,141,283,
gpt-4.1-mini,94,15694,DR_k1,diamond,2,backadj,firing_squad,SYMBOL,no,yes,0,1,156,318,
gpt-4.1-mini,96,6068,RAW,diamond,3,nie,vaccine_kills,SYMBOL,yes,no,0,1,92,172,
gpt-4.1-mini,95,11664,RAW,diamond,2,backadj,vaccine_kills,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-mini,95,11664,DR_k1,diamond,2,backadj,vaccine_kills,SYMBOL,no,no,1,1,156,317,
gpt-4.1-mini,96,6068,PROSE,diamond,3,nie,vaccine_kills,SYMBOL,yes,no,0,1,118,435,
gpt-4.1-mini,95,11664,ORACLE,diamond,2,backadj,vaccine_kills,SYMBOL,no,no,1,1,156,319,
gpt-4.1-mini,96,6068,DR_k1,diamond,3,nie,vaccine_kills,SYMBOL,yes,no,0,1,133,263,
gpt-4.1-mini,97,5443,RAW,diamond,3,nie,floor_wet,SYMBOL,yes,no,0,1,94,140,
gpt-4.1-mini,96,6068,ORACLE,diamond,3,nie,vaccine_kills,SYMBOL,yes,yes,1,1,133,143,
gpt-4.1-mini,97,5443,ORACLE,diamond,3,nie,floor_wet,SYMBOL,yes,yes,1,1,135,136,
gpt-4.1-mini,97,5443,PROSE,diamond,3,nie,floor_wet,SYMBOL,yes,yes,1,1,120,94,
gpt-4.1-mini,98,5283,PROSE,diamond,3,nie,firing_squad,SYMBOL,no,no,1,1,122,201,
gpt-4.1-mini,98,5283,ORACLE,diamond,3,nie,firing_squad,SYMBOL,no,yes,0,1,137,300,
gpt-4.1-mini,97,5443,DR_k1,diamond,3,nie,floor_wet,SYMBOL,yes,no,0,1,135,381,
gpt-4.1-mini,98,5283,DR_k1,diamond,3,nie,firing_squad,SYMBOL,no,no,1,1,137,393,
gpt-4.1-mini,99,20088,ORACLE,diamond,3,det-counterfactual,vaccine_kills,SYMBOL,yes,yes,1,1,126,233,
gpt-4.1-mini,98,5283,RAW,diamond,3,nie,firing_squad,SYMBOL,no,no,1,1,96,127,
gpt-4.1-mini,99,20088,DR_k1,diamond,3,det-counterfactual,vaccine_kills,SYMBOL,yes,no,0,1,126,700,
gpt-4.1-mini,99,20088,PROSE,diamond,3,det-counterfactual,vaccine_kills,SYMBOL,yes,yes,1,1,111,310,
gpt-4.1-mini,99,20088,RAW,diamond,3,det-counterfactual,vaccine_kills,SYMBOL,yes,yes,1,1,85,466,
gpt-4.1-mini,100,11645,PROSE,diamond,3,nie,vaccine_kills,SYMBOL,yes,yes,1,1,124,113,
gpt-4.1-mini,100,11645,RAW,diamond,3,nie,vaccine_kills,SYMBOL,yes,no,0,1,98,153,
gpt-4.1-mini,101,517,DR_k1,diamond,3,nie,firing_squad,SYMBOL,yes,no,0,1,137,226,
gpt-4.1-mini,101,517,PROSE,diamond,3,nie,firing_squad,SYMBOL,yes,no,0,1,122,185,
gpt-4.1-mini,102,15486,PROSE,diamondcut,1,correlation,firing_employee,SYMBOL,yes,yes,1,1,122,204,
gpt-4.1-mini,101,517,RAW,diamond,3,nie,firing_squad,SYMBOL,yes,no,0,1,96,88,
gpt-4.1-mini,100,11645,ORACLE,diamond,3,nie,vaccine_kills,SYMBOL,yes,no,0,1,139,278,
gpt-4.1-mini,100,11645,DR_k1,diamond,3,nie,vaccine_kills,SYMBOL,yes,no,0,1,139,499,
gpt-4.1-mini,101,517,ORACLE,diamond,3,nie,firing_squad,SYMBOL,yes,yes,1,1,137,153,
gpt-4.1-mini,102,15486,RAW,diamondcut,1,correlation,firing_employee,SYMBOL,yes,yes,1,1,96,191,
gpt-4.1-mini,102,15486,ORACLE,diamondcut,1,correlation,firing_employee,SYMBOL,yes,yes,1,1,137,292,
gpt-4.1-mini,103,281,PROSE,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,122,235,
gpt-4.1-mini,103,281,ORACLE,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,137,249,
gpt-4.1-mini,102,15486,DR_k1,diamondcut,1,correlation,firing_employee,SYMBOL,yes,yes,1,1,137,344,
gpt-4.1-mini,103,281,RAW,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,96,170,
gpt-4.1-mini,103,281,DR_k1,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,137,226,
gpt-4.1-mini,104,10734,PROSE,diamondcut,1,marginal,firing_employee,SYMBOL,yes,no,0,1,131,683,
gpt-4.1-mini,104,10734,RAW,diamondcut,1,marginal,firing_employee,SYMBOL,yes,yes,1,1,105,230,
gpt-4.1-mini,104,10734,ORACLE,diamondcut,1,marginal,firing_employee,SYMBOL,yes,yes,1,1,146,670,
gpt-4.1-mini,104,10734,DR_k1,diamondcut,1,marginal,firing_employee,SYMBOL,yes,yes,1,1,146,657,
gpt-4.1-mini,105,323,PROSE,diamondcut,1,marginal,firing_employee,SYMBOL,yes,no,0,1,131,700,
gpt-4.1-mini,105,323,RAW,diamondcut,1,marginal,firing_employee,SYMBOL,yes,yes,1,1,105,380,
gpt-4.1-mini,105,323,ORACLE,diamondcut,1,marginal,firing_employee,SYMBOL,yes,no,0,1,146,692,
gpt-4.1-mini,106,10667,PROSE,diamondcut,1,marginal,firing_employee,SYMBOL,yes,yes,1,1,131,415,
gpt-4.1-mini,105,323,DR_k1,diamondcut,1,marginal,firing_employee,SYMBOL,yes,no,0,1,146,700,
gpt-4.1-mini,107,337,ORACLE,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,137,243,
gpt-4.1-mini,106,10667,RAW,diamondcut,1,marginal,firing_employee,SYMBOL,yes,yes,1,1,105,248,
gpt-4.1-mini,106,10667,ORACLE,diamondcut,1,marginal,firing_employee,SYMBOL,yes,,0,0,146,700,
gpt-4.1-mini,107,337,PROSE,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,122,205,
gpt-4.1-mini,107,337,RAW,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,96,340,
gpt-4.1-mini,106,10667,DR_k1,diamondcut,1,marginal,firing_employee,SYMBOL,yes,yes,1,1,146,501,
gpt-4.1-mini,107,337,DR_k1,diamondcut,1,correlation,firing_employee,SYMBOL,no,no,1,1,137,256,
gpt-4.1-mini,108,15482,RAW,diamondcut,2,backadj,firing_employee,SYMBOL,no,no,1,1,111,134,
gpt-4.1-mini,108,15482,PROSE,diamondcut,2,backadj,firing_employee,SYMBOL,no,yes,0,1,137,186,
gpt-4.1-mini,108,15482,ORACLE,diamondcut,2,backadj,firing_employee,SYMBOL,no,no,1,1,152,622,
gpt-4.1-mini,109,15577,PROSE,diamondcut,2,backadj,firing_employee,SYMBOL,yes,yes,1,1,141,147,
gpt-4.1-mini,109,15577,RAW,diamondcut,2,backadj,firing_employee,SYMBOL,yes,yes,1,1,115,3,
gpt-4.1-mini,109,15577,DR_k1,diamondcut,2,backadj,firing_employee,SYMBOL,yes,no,0,1,156,329,
gpt-4.1-mini,108,15482,DR_k1,diamondcut,2,backadj,firing_employee,SYMBOL,no,no,1,1,152,563,
gpt-4.1-mini,109,15577,ORACLE,diamondcut,2,backadj,firing_employee,SYMBOL,yes,no,0,1,156,431,
gpt-4.1-mini,110,5106,PROSE,diamondcut,2,ate,firing_employee,SYMBOL,yes,yes,1,1,181,357,
gpt-4.1-mini,110,5106,RAW,diamondcut,2,ate,firing_employee,SYMBOL,yes,yes,1,1,155,446,
gpt-4.1-mini,111,15552,PROSE,diamondcut,2,backadj,firing_employee,SYMBOL,no,yes,0,1,137,186,
gpt-4.1-mini,110,5106,ORACLE,diamondcut,2,ate,firing_employee,SYMBOL,yes,yes,1,1,196,576,
gpt-4.1-mini,110,5106,DR_k1,diamondcut,2,ate,firing_employee,SYMBOL,yes,yes,1,1,196,524,
gpt-4.1-mini,111,15552,RAW,diamondcut,2,backadj,firing_employee,SYMBOL,no,no,1,1,111,134,
gpt-4.1-mini,112,15509,PROSE,diamondcut,2,ate,firing_employee,SYMBOL,yes,,0,0,181,700,
gpt-4.1-mini,111,15552,DR_k1,diamondcut,2,backadj,firing_employee,SYMBOL,no,no,1,1,152,337,
gpt-4.1-mini,111,15552,ORACLE,diamondcut,2,backadj,firing_employee,SYMBOL,no,no,1,1,152,622,
gpt-4.1-mini,112,15509,RAW,diamondcut,2,ate,firing_employee,SYMBOL,yes,yes,1,1,155,332,
gpt-4.1-mini,112,15509,ORACLE,diamondcut,2,ate,firing_employee,SYMBOL,yes,,0,0,196,700,
gpt-4.1-mini,113,5137,PROSE,diamondcut,2,backadj,firing_employee,SYMBOL,yes,yes,1,1,141,147,
gpt-4.1-mini,112,15509,DR_k1,diamondcut,2,ate,firing_employee,SYMBOL,yes,no,0,1,196,700,
gpt-4.1-mini,113,5137,RAW,diamondcut,2,backadj,firing_employee,SYMBOL,yes,yes,1,1,115,3,
gpt-4.1-mini,114,19977,PROSE,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,no,0,1,121,167,
gpt-4.1-mini,113,5137,ORACLE,diamondcut,2,backadj,firing_employee,SYMBOL,yes,no,0,1,156,431,
gpt-4.1-mini,113,5137,DR_k1,diamondcut,2,backadj,firing_employee,SYMBOL,yes,no,0,1,156,280,
gpt-4.1-mini,115,10764,PROSE,diamondcut,3,ett,firing_employee,SYMBOL,no,no,1,1,224,700,
gpt-4.1-mini,114,19977,DR_k1,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,no,0,1,136,461,
gpt-4.1-mini,114,19977,RAW,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,no,0,1,95,203,
gpt-4.1-mini,115,10764,ORACLE,diamondcut,3,ett,firing_employee,SYMBOL,no,no,1,1,239,677,
gpt-4.1-mini,115,10764,RAW,diamondcut,3,ett,firing_employee,SYMBOL,no,no,1,1,198,603,
gpt-4.1-mini,114,19977,ORACLE,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,no,0,1,136,164,
gpt-4.1-mini,116,9570,PROSE,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,no,0,1,120,203,
gpt-4.1-mini,115,10764,DR_k1,diamondcut,3,ett,firing_employee,SYMBOL,no,,0,0,239,700,
gpt-4.1-mini,116,9570,RAW,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,yes,1,1,94,166,
gpt-4.1-mini,116,9570,ORACLE,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,yes,1,1,135,107,
gpt-4.1-mini,116,9570,DR_k1,diamondcut,3,det-counterfactual,firing_employee,SYMBOL,yes,yes,1,1,135,237,
gpt-4.1-mini,117,5086,RAW,diamondcut,3,ett,firing_employee,SYMBOL,yes,no,0,1,199,505,
gpt-4.1-mini,118,350,RAW,diamondcut,3,ett,firing_employee,SYMBOL,no,yes,0,1,199,414,
gpt-4.1-mini,117,5086,ORACLE,diamondcut,3,ett,firing_employee,SYMBOL,yes,no,0,1,240,591,
gpt-4.1-mini,117,5086,DR_k1,diamondcut,3,ett,firing_employee,SYMBOL,yes,no,0,1,240,550,
gpt-4.1-mini,117,5086,PROSE,diamondcut,3,ett,firing_employee,SYMBOL,yes,no,0,1,225,607,
gpt-4.1-mini,118,350,DR_k1,diamondcut,3,ett,firing_employee,SYMBOL,no,yes,0,1,240,700,
gpt-4.1-mini,118,350,PROSE,diamondcut,3,ett,firing_employee,SYMBOL,no,yes,0,1,225,547,
gpt-4.1-mini,118,350,ORACLE,diamondcut,3,ett,firing_employee,SYMBOL,no,yes,0,1,240,577,
gpt-4.1-mini,119,10718,RAW,diamondcut,3,ett,firing_employee,SYMBOL,no,no,1,1,198,421,
gpt-4.1-mini,119,10718,PROSE,diamondcut,3,ett,firing_employee,SYMBOL,no,no,1,1,224,700,
gpt-4.1-mini,120,5508,PROSE,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,112,184,
gpt-4.1-mini,119,10718,ORACLE,diamondcut,3,ett,firing_employee,SYMBOL,no,no,1,1,239,508,
gpt-4.1-mini,119,10718,DR_k1,diamondcut,3,ett,firing_employee,SYMBOL,no,no,1,1,239,700,
gpt-4.1-mini,120,5508,RAW,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,96,184,
gpt-4.1-mini,120,5508,DR_k1,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,127,207,
gpt-4.1-mini,120,5508,ORACLE,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,127,191,
gpt-4.1-mini,121,5633,PROSE,fork,1,correlation,getting_late,SYMBOL,yes,yes,1,1,112,162,
gpt-4.1-mini,121,5633,ORACLE,fork,1,correlation,getting_late,SYMBOL,yes,yes,1,1,127,202,
gpt-4.1-mini,121,5633,RAW,fork,1,correlation,getting_late,SYMBOL,yes,yes,1,1,96,196,
gpt-4.1-mini,121,5633,DR_k1,fork,1,correlation,getting_late,SYMBOL,yes,yes,1,1,127,179,
gpt-4.1-mini,122,11358,RAW,fork,1,correlation,getting_tanned,SYMBOL,no,no,1,1,96,208,
gpt-4.1-mini,122,11358,PROSE,fork,1,correlation,getting_tanned,SYMBOL,no,no,1,1,112,236,
gpt-4.1-mini,122,11358,ORACLE,fork,1,correlation,getting_tanned,SYMBOL,no,no,1,1,127,245,
gpt-4.1-mini,122,11358,DR_k1,fork,1,correlation,getting_tanned,SYMBOL,no,no,1,1,127,193,
gpt-4.1-mini,123,15462,ORACLE,fork,1,marginal,candle,SYMBOL,yes,yes,1,1,135,224,
gpt-4.1-mini,123,15462,PROSE,fork,1,marginal,candle,SYMBOL,yes,yes,1,1,120,337,
gpt-4.1-mini,124,5480,RAW,fork,1,correlation,forest_fire,SYMBOL,yes,yes,1,1,96,207,
gpt-4.1-mini,124,5480,DR_k1,fork,1,correlation,forest_fire,SYMBOL,yes,yes,1,1,127,304,
gpt-4.1-mini,123,15462,RAW,fork,1,marginal,candle,SYMBOL,yes,yes,1,1,104,189,
gpt-4.1-mini,124,5480,PROSE,fork,1,correlation,forest_fire,SYMBOL,yes,yes,1,1,112,239,
gpt-4.1-mini,124,5480,ORACLE,fork,1,correlation,forest_fire,SYMBOL,yes,yes,1,1,127,182,
gpt-4.1-mini,123,15462,DR_k1,fork,1,marginal,candle,SYMBOL,yes,yes,1,1,135,426,
gpt-4.1-mini,125,687,RAW,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,96,249,
gpt-4.1-mini,125,687,ORACLE,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,127,263,
gpt-4.1-mini,125,687,PROSE,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,112,241,
gpt-4.1-mini,125,687,DR_k1,fork,1,correlation,forest_fire,SYMBOL,no,no,1,1,127,345,
gpt-4.1-mini,126,5634,PROSE,fork,2,backadj,getting_late,SYMBOL,no,yes,0,1,131,158,
gpt-4.1-mini,126,5634,DR_k1,fork,2,backadj,getting_late,SYMBOL,no,no,1,1,146,308,
gpt-4.1-mini,126,5634,ORACLE,fork,2,backadj,getting_late,SYMBOL,no,yes,0,1,146,151,
gpt-4.1-mini,126,5634,RAW,fork,2,backadj,getting_late,SYMBOL,no,yes,0,1,115,87,
gpt-4.1-mini,127,11317,RAW,fork,2,backadj,getting_tanned,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-mini,127,11317,PROSE,fork,2,backadj,getting_tanned,SYMBOL,yes,no,0,1,127,101,
gpt-4.1-mini,127,11317,ORACLE,fork,2,backadj,getting_tanned,SYMBOL,yes,yes,1,1,142,237,
gpt-4.1-mini,127,11317,DR_k1,fork,2,backadj,getting_tanned,SYMBOL,yes,no,0,1,142,291,
gpt-4.1-mini,128,16150,PROSE,fork,2,backadj,getting_tanned,SYMBOL,yes,no,0,1,127,101,
gpt-4.1-mini,128,16150,RAW,fork,2,backadj,getting_tanned,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-mini,128,16150,ORACLE,fork,2,backadj,getting_tanned,SYMBOL,yes,yes,1,1,142,237,
gpt-4.1-mini,129,5055,PROSE,fork,2,backadj,candle,SYMBOL,yes,no,0,1,127,101,
gpt-4.1-mini,129,5055,DR_k1,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,153,
gpt-4.1-mini,129,5055,ORACLE,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,237,
gpt-4.1-mini,129,5055,RAW,fork,2,backadj,candle,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-mini,128,16150,DR_k1,fork,2,backadj,getting_tanned,SYMBOL,yes,yes,1,1,142,153,
gpt-4.1-mini,130,5789,PROSE,fork,2,ate,getting_tanned,SYMBOL,no,no,1,1,110,218,
gpt-4.1-mini,130,5789,RAW,fork,2,ate,getting_tanned,SYMBOL,no,no,1,1,94,156,
gpt-4.1-mini,131,15365,PROSE,fork,2,backadj,candle,SYMBOL,yes,no,0,1,127,101,
gpt-4.1-mini,130,5789,DR_k1,fork,2,ate,getting_tanned,SYMBOL,no,no,1,1,125,141,
gpt-4.1-mini,130,5789,ORACLE,fork,2,ate,getting_tanned,SYMBOL,no,no,1,1,125,297,
gpt-4.1-mini,131,15365,ORACLE,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,237,
gpt-4.1-mini,131,15365,RAW,fork,2,backadj,candle,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-mini,132,207,PROSE,fork,3,ett,candle,SYMBOL,yes,yes,1,1,129,156,
gpt-4.1-mini,132,207,ORACLE,fork,3,ett,candle,SYMBOL,yes,yes,1,1,144,176,
gpt-4.1-mini,131,15365,DR_k1,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,153,
gpt-4.1-mini,132,207,DR_k1,fork,3,ett,candle,SYMBOL,yes,yes,1,1,144,198,
gpt-4.1-mini,132,207,RAW,fork,3,ett,candle,SYMBOL,yes,no,0,1,113,159,
gpt-4.1-mini,133,16015,PROSE,fork,3,ett,getting_late,SYMBOL,yes,yes,1,1,129,3,
gpt-4.1-mini,133,16015,ORACLE,fork,3,ett,getting_late,SYMBOL,yes,yes,1,1,144,140,
gpt-4.1-mini,134,9656,RAW,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,yes,1,1,86,152,
gpt-4.1-mini,133,16015,RAW,fork,3,ett,getting_late,SYMBOL,yes,yes,1,1,113,3,
gpt-4.1-mini,133,16015,DR_k1,fork,3,ett,getting_late,SYMBOL,yes,yes,1,1,144,143,
gpt-4.1-mini,134,9656,ORACLE,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,yes,1,1,117,117,
gpt-4.1-mini,134,9656,DR_k1,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,yes,1,1,117,123,
gpt-4.1-mini,134,9656,PROSE,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,yes,1,1,102,93,
gpt-4.1-mini,135,19943,RAW,fork,3,det-counterfactual,candle,SYMBOL,yes,no,0,1,83,71,
gpt-4.1-mini,135,19943,PROSE,fork,3,det-counterfactual,candle,SYMBOL,yes,yes,1,1,99,95,
gpt-4.1-mini,135,19943,ORACLE,fork,3,det-counterfactual,candle,SYMBOL,yes,yes,1,1,114,314,
gpt-4.1-mini,136,940,DR_k1,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,142,258,
gpt-4.1-mini,136,940,PROSE,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,127,219,
gpt-4.1-mini,136,940,ORACLE,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,142,214,
gpt-4.1-mini,136,940,RAW,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,111,134,
gpt-4.1-mini,137,5054,PROSE,fork,3,ett,candle,SYMBOL,no,no,1,1,129,205,
gpt-4.1-mini,135,19943,DR_k1,fork,3,det-counterfactual,candle,SYMBOL,yes,no,0,1,114,169,
gpt-4.1-mini,138,8978,PROSE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,no,1,1,130,700,
gpt-4.1-mini,137,5054,RAW,fork,3,ett,candle,SYMBOL,no,no,1,1,113,172,
gpt-4.1-mini,137,5054,ORACLE,fork,3,ett,candle,SYMBOL,no,no,1,1,144,213,
gpt-4.1-mini,137,5054,DR_k1,fork,3,ett,candle,SYMBOL,no,no,1,1,144,645,
gpt-4.1-mini,138,8978,RAW,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,no,1,1,104,355,
gpt-4.1-mini,138,8978,ORACLE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,yes,0,1,145,505,
gpt-4.1-mini,139,8979,PROSE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,128,290,
gpt-4.1-mini,138,8978,DR_k1,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,yes,0,1,139,427,
gpt-4.1-mini,139,8979,RAW,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,102,244,
gpt-4.1-mini,139,8979,ORACLE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,143,382,
gpt-4.1-mini,139,8979,DR_k1,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,143,488,
gpt-4.1-mini,140,8919,PROSE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,yes,1,1,130,237,
gpt-4.1-mini,140,8919,ORACLE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,yes,1,1,145,540,
gpt-4.1-mini,140,8919,RAW,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,yes,1,1,104,183,
gpt-4.1-mini,140,8919,DR_k1,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,yes,1,1,139,251,
gpt-4.1-mini,141,14610,RAW,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,no,0,1,104,278,
