model,lexicon,cond,item,old_pred,new_pred,old_correct,new_correct
gpt-4.1-mini,KEEP,ORACLE,556,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,556,no,no,1,1
gpt-4.1-mini,KEEP,RAW,558,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,558,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,558,no,no,1,1
gpt-4.1-mini,KEEP,RAW,560,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,560,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,560,no,no,0,0
gpt-4.1-mini,KEEP,RAW,561,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,561,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,561,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,562,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,562,yes,,1,0
gpt-4.1-mini,KEEP,DR_k1,562,,yes,0,1
gpt-4.1-mini,KEEP,RAW,563,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,563,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,563,no,no,1,1
gpt-4.1-mini,KEEP,RAW,564,yes,yes,0,0
gpt-4.1-mini,KEEP,ORACLE,564,,,0,0
gpt-4.1-mini,KEEP,DR_k1,564,no,no,1,1
gpt-4.1-mini,KEEP,RAW,565,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,565,no,,1,0
gpt-4.1-mini,KEEP,DR_k1,565,no,no,1,1
gpt-4.1-mini,KEEP,RAW,566,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,566,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,566,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,567,no,,1,0
gpt-4.1-mini,KEEP,ORACLE,567,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,567,no,no,1,1
gpt-4.1-mini,KEEP,RAW,568,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,568,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,568,no,no,1,1
gpt-4.1-mini,KEEP,RAW,569,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,569,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,569,no,no,1,1
gpt-4.1-mini,KEEP,RAW,570,no,no,1,1
gpt-4.1-mini,KEEP,ORACLE,570,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,570,no,no,1,1
gpt-4.1-mini,KEEP,RAW,571,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,571,,no,0,0
gpt-4.1-mini,KEEP,DR_k1,571,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,572,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,572,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,572,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,573,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,573,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,573,no,no,0,0
gpt-4.1-mini,KEEP,RAW,574,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,574,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,574,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,575,no,yes,1,0
gpt-4.1-mini,KEEP,ORACLE,575,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,575,no,no,1,1
gpt-4.1-mini,KEEP,RAW,576,no,no,0,0
gpt-4.1-mini,KEEP,ORACLE,576,yes,no,1,0
gpt-4.1-mini,KEEP,DR_k1,576,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,577,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,577,yes,yes,1,1
gpt-4.1-mini,KEEP,DR_k1,577,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,578,yes,yes,0,0
gpt-4.1-mini,KEEP,ORACLE,578,no,no,1,1
gpt-4.1-mini,KEEP,DR_k1,578,no,no,1,1
gpt-4.1-mini,KEEP,RAW,579,yes,yes,1,1
gpt-4.1-mini,KEEP,ORACLE,579,,,0,0
gpt-4.1-mini,KEEP,DR_k1,579,yes,,1,0
gpt-4.1-mini,PSEUDO,RAW,20,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,20,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,20,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,21,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,21,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,21,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,23,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,23,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,23,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,24,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,24,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,24,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,26,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,26,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,26,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,29,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,29,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,29,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,32,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,32,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,32,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,33,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,33,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,33,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,34,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,34,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,34,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,35,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,35,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,35,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,37,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,37,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,37,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,39,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,39,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,39,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,40,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,40,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,40,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,41,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,41,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,41,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,42,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,42,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,42,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,43,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,43,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,43,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,44,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,44,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,44,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,45,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,45,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,45,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,46,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,46,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,46,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,47,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,47,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,47,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,48,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,48,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,48,,,0,0
gpt-4.1-mini,PSEUDO,RAW,49,no,yes,1,0
gpt-4.1-mini,PSEUDO,ORACLE,49,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,49,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,50,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,50,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,50,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,51,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,51,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,51,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,52,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,52,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,52,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,53,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,53,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,53,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,54,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,54,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,54,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,55,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,55,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,55,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,56,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,56,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,56,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,57,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,57,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,57,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,58,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,58,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,58,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,59,no,yes,1,0
gpt-4.1-mini,PSEUDO,ORACLE,59,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,59,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,81,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,81,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,81,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,82,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,82,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,82,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,83,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,83,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,83,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,84,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,84,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,84,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,87,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,87,yes,yes,0,0
gpt-4.1-mini,PSEUDO,DR_k1,87,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,88,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,88,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,88,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,89,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,89,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,89,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,90,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,90,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,90,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,92,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,92,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,92,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,95,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,95,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,95,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,96,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,96,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,96,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,100,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,100,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,100,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,101,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,101,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,101,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,102,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,102,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,102,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,103,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,103,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,103,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,104,,,0,0
gpt-4.1-mini,PSEUDO,ORACLE,104,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,104,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,105,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,105,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,105,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,106,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,106,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,106,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,107,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,107,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,107,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,108,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,108,yes,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,108,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,109,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,109,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,109,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,110,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,110,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,110,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,111,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,111,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,111,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,112,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,112,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,112,,,0,0
gpt-4.1-mini,PSEUDO,RAW,113,,no,0,1
gpt-4.1-mini,PSEUDO,ORACLE,113,,,0,0
gpt-4.1-mini,PSEUDO,DR_k1,113,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,114,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,114,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,114,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,115,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,115,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,115,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,116,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,116,,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,116,,no,0,0
gpt-4.1-mini,PSEUDO,RAW,117,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,117,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,117,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,118,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,118,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,118,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,119,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,119,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,119,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,140,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,140,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,140,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,143,no,yes,0,1
gpt-4.1-mini,PSEUDO,ORACLE,143,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,143,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,145,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,145,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,145,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,149,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,149,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,149,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,155,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,155,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,155,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,158,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,158,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,158,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,159,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,159,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,159,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,160,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,160,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,160,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,161,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,161,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,161,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,162,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,162,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,162,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,163,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,163,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,163,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,164,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,164,yes,no,1,0
gpt-4.1-mini,PSEUDO,DR_k1,164,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,165,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,165,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,165,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,166,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,166,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,166,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,167,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,167,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,167,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,168,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,168,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,168,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,169,yes,yes,0,0
gpt-4.1-mini,PSEUDO,ORACLE,169,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,169,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,170,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,170,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,170,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,171,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,171,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,171,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,172,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,172,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,172,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,173,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,173,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,173,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,174,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,174,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,174,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,175,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,175,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,175,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,176,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,176,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,176,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,177,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,177,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,177,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,178,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,178,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,178,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,179,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,179,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,179,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,180,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,180,no,yes,1,0
gpt-4.1-mini,PSEUDO,DR_k1,180,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,183,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,183,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,183,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,184,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,184,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,184,yes,no,0,1
gpt-4.1-mini,PSEUDO,RAW,185,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,185,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,185,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,186,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,186,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,186,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,187,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,187,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,187,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,188,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,188,no,no,0,0
gpt-4.1-mini,PSEUDO,DR_k1,188,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,190,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,190,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,190,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,195,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,195,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,195,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,197,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,197,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,197,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,198,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,198,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,198,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,200,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,200,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,200,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,203,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,203,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,203,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,204,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,204,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,204,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,205,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,205,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,205,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,206,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,206,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,206,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,210,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,210,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,210,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,212,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,212,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,212,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,214,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,214,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,214,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,218,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,218,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,218,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,219,no,no,0,0
gpt-4.1-mini,PSEUDO,ORACLE,219,no,yes,0,1
gpt-4.1-mini,PSEUDO,DR_k1,219,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,240,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,240,no,no,1,1
gpt-4.1-mini,PSEUDO,DR_k1,240,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,241,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,241,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,241,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,246,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,246,,no,0,1
gpt-4.1-mini,PSEUDO,DR_k1,246,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,247,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,247,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,247,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,250,yes,yes,1,1
gpt-4.1-mini,PSEUDO,ORACLE,250,yes,yes,1,1
gpt-4.1-mini,PSEUDO,DR_k1,250,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,251,no,no,1,1
gpt-4.1-mini,PSEUDO,ORACLE,251,no,no,1,1
