model,item,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-mini,37,ORACLE,chain,2,no,no,1,1,137,223,
gpt-4.1-mini,38,ORACLE,chain,2,no,no,1,1,136,182,
gpt-4.1-mini,39,ORACLE,chain,2,no,no,1,1,139,177,
gpt-4.1-mini,34,PROSE,chain,1,yes,yes,1,1,111,422,
gpt-4.1-mini,38,DR_k1,chain,2,no,no,1,1,137,196,
gpt-4.1-mini,40,RAW,chain,3,yes,no,0,1,77,103,
gpt-4.1-mini,41,RAW,chain,3,yes,,0,0,89,15,
gpt-4.1-mini,40,ORACLE,chain,3,yes,no,0,1,114,83,
gpt-4.1-mini,40,PROSE,chain,3,yes,no,0,1,99,140,
gpt-4.1-mini,41,DR_k1,chain,3,yes,,0,0,117,21,
gpt-4.1-mini,34,ORACLE,chain,1,yes,no,0,1,126,641,
gpt-4.1-mini,42,RAW,chain,3,no,yes,0,1,89,3,
gpt-4.1-mini,36,ORACLE,chain,2,no,no,1,1,127,147,
gpt-4.1-mini,42,PROSE,chain,3,no,no,1,1,111,97,
gpt-4.1-mini,34,RAW,chain,1,yes,yes,1,1,91,493,
gpt-4.1-mini,34,DR_k1,chain,1,yes,yes,1,1,127,661,
gpt-4.1-mini,43,RAW,chain,3,yes,,0,0,93,18,
gpt-4.1-mini,41,PROSE,chain,3,yes,yes,1,1,109,110,
gpt-4.1-mini,42,ORACLE,chain,3,no,no,1,1,126,165,
gpt-4.1-mini,39,DR_k1,chain,2,no,no,1,1,139,191,
gpt-4.1-mini,43,DR_k1,chain,3,yes,no,0,1,123,138,
gpt-4.1-mini,33,DR_k1,chain,1,yes,no,0,1,139,620,
gpt-4.1-mini,42,DR_k1,chain,3,no,no,1,1,118,192,
gpt-4.1-mini,43,PROSE,chain,3,yes,yes,1,1,115,120,
gpt-4.1-mini,41,ORACLE,chain,3,yes,yes,1,1,124,214,
gpt-4.1-mini,44,PROSE,chain,3,yes,yes,1,1,113,127,
gpt-4.1-mini,43,ORACLE,chain,3,yes,no,0,1,130,283,
gpt-4.1-mini,46,PROSE,collision,1,no,no,1,1,119,147,
gpt-4.1-mini,44,RAW,chain,3,yes,no,0,1,91,124,
gpt-4.1-mini,26,PROSE,arrowhead,3,yes,no,0,1,277,700,
gpt-4.1-mini,45,RAW,collision,1,yes,no,0,1,154,180,
gpt-4.1-mini,46,ORACLE,collision,1,no,no,1,1,134,180,
gpt-4.1-mini,46,DR_k1,collision,1,no,no,1,1,134,186,
gpt-4.1-mini,47,PROSE,collision,1,no,no,1,1,120,101,
gpt-4.1-mini,44,ORACLE,chain,3,yes,no,0,1,128,253,
gpt-4.1-mini,46,RAW,collision,1,no,no,1,1,99,276,
gpt-4.1-mini,44,DR_k1,chain,3,yes,no,0,1,121,223,
gpt-4.1-mini,47,RAW,collision,1,no,no,1,1,99,33,
gpt-4.1-mini,40,DR_k1,chain,3,yes,no,0,1,106,662,
gpt-4.1-mini,49,RAW,collision,1,yes,no,0,1,99,32,
gpt-4.1-mini,50,RAW,collision,2,no,no,1,1,100,3,
gpt-4.1-mini,47,ORACLE,collision,1,no,yes,0,1,135,165,
gpt-4.1-mini,49,PROSE,collision,1,yes,no,0,1,120,125,
gpt-4.1-mini,51,PROSE,collision,2,no,no,1,1,98,3,
gpt-4.1-mini,50,PROSE,collision,2,no,no,1,1,122,3,
gpt-4.1-mini,49,ORACLE,collision,1,yes,no,0,1,135,167,
gpt-4.1-mini,52,PROSE,collision,2,yes,no,0,1,97,3,
gpt-4.1-mini,51,RAW,collision,2,no,no,1,1,77,7,
gpt-4.1-mini,45,PROSE,collision,1,yes,no,0,1,177,591,
gpt-4.1-mini,49,DR_k1,collision,1,yes,no,0,1,135,246,
gpt-4.1-mini,52,RAW,collision,2,yes,no,0,1,77,7,
gpt-4.1-mini,50,ORACLE,collision,2,no,no,1,1,137,233,
gpt-4.1-mini,45,DR_k1,collision,1,yes,no,0,1,191,632,
gpt-4.1-mini,50,DR_k1,collision,2,no,no,1,1,136,159,
gpt-4.1-mini,53,RAW,collision,2,yes,no,0,1,78,7,
gpt-4.1-mini,47,DR_k1,collision,1,no,no,1,1,135,284,
gpt-4.1-mini,51,ORACLE,collision,2,no,no,1,1,113,163,
gpt-4.1-mini,53,PROSE,collision,2,yes,no,0,1,101,146,
gpt-4.1-mini,45,ORACLE,collision,1,yes,no,0,1,192,700,
gpt-4.1-mini,54,RAW,collision,2,no,no,1,1,78,7,
gpt-4.1-mini,54,ORACLE,collision,2,no,yes,0,1,116,144,
gpt-4.1-mini,51,DR_k1,collision,2,no,no,1,1,113,296,
gpt-4.1-mini,54,PROSE,collision,2,no,yes,0,1,101,139,
gpt-4.1-mini,52,DR_k1,collision,2,yes,no,0,1,112,291,
gpt-4.1-mini,52,ORACLE,collision,2,yes,yes,1,1,112,275,
gpt-4.1-mini,48,PROSE,collision,1,no,yes,0,1,176,691,
gpt-4.1-mini,53,ORACLE,collision,2,yes,yes,1,1,116,171,
gpt-4.1-mini,53,DR_k1,collision,2,yes,no,0,1,115,305,
gpt-4.1-mini,48,RAW,collision,1,no,no,1,1,154,510,
gpt-4.1-mini,54,DR_k1,collision,2,no,no,1,1,115,207,
gpt-4.1-mini,56,RAW,confounding,1,yes,no,0,1,104,165,
gpt-4.1-mini,48,ORACLE,collision,1,no,no,1,1,191,700,
gpt-4.1-mini,55,RAW,confounding,1,yes,no,0,1,96,461,
gpt-4.1-mini,57,RAW,confounding,1,yes,yes,1,1,91,317,
gpt-4.1-mini,48,DR_k1,collision,1,no,no,1,1,191,700,
gpt-4.1-mini,57,ORACLE,confounding,1,yes,yes,1,1,130,339,
gpt-4.1-mini,55,ORACLE,confounding,1,yes,no,0,1,138,700,
gpt-4.1-mini,56,PROSE,confounding,1,yes,no,0,1,131,545,
gpt-4.1-mini,56,DR_k1,confounding,1,yes,no,0,1,145,498,
gpt-4.1-mini,60,ORACLE,confounding,2,yes,no,0,1,141,231,
gpt-4.1-mini,60,PROSE,confounding,2,yes,no,0,1,126,3,
gpt-4.1-mini,60,RAW,confounding,2,yes,no,0,1,100,3,
gpt-4.1-mini,59,RAW,confounding,1,no,yes,0,1,99,254,
gpt-4.1-mini,59,ORACLE,confounding,1,no,yes,0,1,138,240,
gpt-4.1-mini,61,RAW,confounding,2,no,yes,0,1,93,3,
gpt-4.1-mini,55,PROSE,confounding,1,yes,,0,0,123,700,
gpt-4.1-mini,57,DR_k1,confounding,1,yes,no,0,1,131,642,
gpt-4.1-mini,58,RAW,confounding,1,no,yes,0,1,91,408,
gpt-4.1-mini,61,PROSE,confounding,2,no,no,1,1,117,3,
gpt-4.1-mini,55,DR_k1,confounding,1,yes,no,0,1,137,548,
gpt-4.1-mini,59,PROSE,confounding,1,no,yes,0,1,123,282,
gpt-4.1-mini,57,PROSE,confounding,1,yes,no,0,1,115,468,
gpt-4.1-mini,58,PROSE,confounding,1,no,no,1,1,114,700,
gpt-4.1-mini,64,PROSE,confounding,2,yes,no,0,1,126,3,
gpt-4.1-mini,64,RAW,confounding,2,yes,no,0,1,100,3,
gpt-4.1-mini,64,ORACLE,confounding,2,yes,no,0,1,141,231,
gpt-4.1-mini,56,ORACLE,confounding,1,yes,yes,1,1,146,518,
gpt-4.1-mini,63,PROSE,confounding,2,no,no,1,1,115,3,
gpt-4.1-mini,63,RAW,confounding,2,no,yes,0,1,92,3,
gpt-4.1-mini,60,DR_k1,confounding,2,yes,yes,1,1,141,197,
gpt-4.1-mini,59,DR_k1,confounding,1,no,yes,0,1,139,439,
gpt-4.1-mini,61,DR_k1,confounding,2,no,no,1,1,133,195,
gpt-4.1-mini,65,RAW,confounding,3,no,no,1,1,154,72,
gpt-4.1-mini,61,ORACLE,confounding,2,no,yes,0,1,132,242,
gpt-4.1-mini,58,DR_k1,confounding,1,no,no,1,1,129,438,
gpt-4.1-mini,58,ORACLE,confounding,1,no,yes,0,1,129,594,
gpt-4.1-mini,63,ORACLE,confounding,2,no,yes,0,1,131,183,
gpt-4.1-mini,63,DR_k1,confounding,2,no,no,1,1,131,204,
gpt-4.1-mini,64,DR_k1,confounding,2,yes,no,0,1,141,276,
gpt-4.1-mini,67,RAW,confounding,3,yes,no,0,1,158,101,
gpt-4.1-mini,62,RAW,confounding,2,no,no,1,1,154,408,
gpt-4.1-mini,62,PROSE,confounding,2,no,no,1,1,180,487,
gpt-4.1-mini,68,RAW,confounding,3,no,no,1,1,83,106,
gpt-4.1-mini,68,PROSE,confounding,3,no,no,1,1,106,160,
gpt-4.1-mini,66,PROSE,confounding,3,yes,no,0,1,177,407,
gpt-4.1-mini,68,ORACLE,confounding,3,no,no,1,1,121,128,
gpt-4.1-mini,68,DR_k1,confounding,3,no,no,1,1,121,173,
gpt-4.1-mini,67,PROSE,confounding,3,yes,no,0,1,185,467,
gpt-4.1-mini,65,DR_k1,confounding,3,no,no,1,1,192,700,
gpt-4.1-mini,67,ORACLE,confounding,3,yes,yes,1,1,200,522,
gpt-4.1-mini,66,RAW,confounding,3,yes,no,0,1,154,527,
gpt-4.1-mini,69,RAW,confounding,3,yes,no,0,1,154,121,
gpt-4.1-mini,65,ORACLE,confounding,3,no,no,1,1,192,700,
gpt-4.1-mini,65,PROSE,confounding,3,no,yes,0,1,177,642,
gpt-4.1-mini,67,DR_k1,confounding,3,yes,yes,1,1,199,641,
gpt-4.1-mini,66,ORACLE,confounding,3,yes,no,0,1,192,700,
gpt-4.1-mini,62,ORACLE,confounding,2,no,yes,0,1,195,654,
gpt-4.1-mini,70,RAW,diamond,1,no,yes,0,1,99,193,
gpt-4.1-mini,70,PROSE,diamond,1,no,no,1,1,135,211,
gpt-4.1-mini,66,DR_k1,confounding,3,yes,,0,0,192,700,
gpt-4.1-mini,71,ORACLE,diamond,1,yes,no,0,1,139,201,
gpt-4.1-mini,70,DR_k1,diamond,1,no,yes,0,1,150,305,
gpt-4.1-mini,70,ORACLE,diamond,1,no,yes,0,1,150,297,
gpt-4.1-mini,71,RAW,diamond,1,yes,yes,1,1,91,341,
gpt-4.1-mini,72,PROSE,diamond,1,yes,yes,1,1,128,411,
gpt-4.1-mini,71,PROSE,diamond,1,yes,yes,1,1,124,445,
gpt-4.1-mini,69,PROSE,confounding,3,yes,yes,1,1,180,700,
gpt-4.1-mini,73,ORACLE,diamond,1,yes,no,0,1,141,217,
gpt-4.1-mini,69,DR_k1,confounding,3,yes,no,0,1,194,700,
gpt-4.1-mini,72,ORACLE,diamond,1,yes,yes,1,1,143,426,
gpt-4.1-mini,69,ORACLE,confounding,3,yes,no,0,1,195,700,
gpt-4.1-mini,75,RAW,diamond,2,yes,,0,0,89,18,
gpt-4.1-mini,74,PROSE,diamond,1,yes,yes,1,1,125,417,
gpt-4.1-mini,75,PROSE,diamond,2,yes,yes,1,1,123,140,
gpt-4.1-mini,74,ORACLE,diamond,1,yes,no,0,1,140,223,
gpt-4.1-mini,73,DR_k1,diamond,1,yes,yes,1,1,141,389,
gpt-4.1-mini,75,ORACLE,diamond,2,yes,no,0,1,138,135,
gpt-4.1-mini,72,RAW,diamond,1,yes,no,0,1,94,509,
gpt-4.1-mini,76,PROSE,diamond,2,yes,no,0,1,124,154,
gpt-4.1-mini,75,DR_k1,diamond,2,yes,yes,1,1,137,186,
gpt-4.1-mini,73,RAW,diamond,1,yes,no,0,1,91,496,
gpt-4.1-mini,74,RAW,diamond,1,yes,no,0,1,91,520,
gpt-4.1-mini,76,RAW,diamond,2,yes,,0,0,89,15,
gpt-4.1-mini,77,PROSE,diamond,2,no,no,1,1,125,135,
gpt-4.1-mini,71,DR_k1,diamond,1,yes,no,0,1,140,635,
gpt-4.1-mini,76,ORACLE,diamond,2,yes,no,0,1,139,189,
gpt-4.1-mini,73,PROSE,diamond,1,yes,no,0,1,126,599,
gpt-4.1-mini,79,PROSE,diamond,2,no,no,1,1,131,3,
gpt-4.1-mini,77,RAW,diamond,2,no,yes,0,1,89,25,
gpt-4.1-mini,79,RAW,diamond,2,no,no,1,1,98,3,
gpt-4.1-mini,78,PROSE,diamond,2,no,yes,0,1,128,151,
gpt-4.1-mini,78,RAW,diamond,2,no,,0,0,91,20,
gpt-4.1-mini,77,ORACLE,diamond,2,no,no,1,1,140,263,
gpt-4.1-mini,76,DR_k1,diamond,2,yes,no,0,1,138,160,
gpt-4.1-mini,78,DR_k1,diamond,2,no,yes,0,1,142,171,
gpt-4.1-mini,79,ORACLE,diamond,2,no,no,1,1,146,184,
gpt-4.1-mini,72,DR_k1,diamond,1,yes,yes,1,1,144,610,
gpt-4.1-mini,81,RAW,diamond,3,yes,yes,1,1,77,56,
gpt-4.1-mini,80,RAW,diamond,3,yes,yes,1,1,91,140,
gpt-4.1-mini,81,PROSE,diamond,3,yes,yes,1,1,110,3,
gpt-4.1-mini,77,DR_k1,diamond,2,no,yes,0,1,140,381,
gpt-4.1-mini,80,PROSE,diamond,3,yes,yes,1,1,128,165,
gpt-4.1-mini,82,RAW,diamond,3,no,,0,0,93,15,
gpt-4.1-mini,81,ORACLE,diamond,3,yes,yes,1,1,126,44,
gpt-4.1-mini,83,RAW,diamond,3,no,,0,0,89,15,
gpt-4.1-mini,80,ORACLE,diamond,3,yes,no,0,1,143,263,
gpt-4.1-mini,84,RAW,diamond,3,yes,,0,0,91,18,
gpt-4.1-mini,78,ORACLE,diamond,2,no,no,1,1,143,395,
gpt-4.1-mini,80,DR_k1,diamond,3,yes,no,0,1,143,257,
gpt-4.1-mini,82,PROSE,diamond,3,no,yes,0,1,129,151,
gpt-4.1-mini,83,PROSE,diamond,3,no,yes,0,1,122,137,
gpt-4.1-mini,74,DR_k1,diamond,1,yes,no,0,1,140,700,
gpt-4.1-mini,81,DR_k1,diamond,3,yes,yes,1,1,126,232,
gpt-4.1-mini,84,PROSE,diamond,3,yes,yes,1,1,129,144,
gpt-4.1-mini,82,ORACLE,diamond,3,no,yes,0,1,144,206,
gpt-4.1-mini,83,ORACLE,diamond,3,no,yes,0,1,137,175,
gpt-4.1-mini,82,DR_k1,diamond,3,no,yes,0,1,144,441,
gpt-4.1-mini,84,ORACLE,diamond,3,yes,no,0,1,144,282,
gpt-4.1-mini,85,PROSE,diamondcut,1,yes,yes,1,1,133,272,
gpt-4.1-mini,85,DR_k1,diamondcut,1,yes,yes,1,1,148,204,
gpt-4.1-mini,84,DR_k1,diamond,3,yes,yes,1,1,144,367,
gpt-4.1-mini,85,RAW,diamondcut,1,yes,yes,1,1,99,240,
gpt-4.1-mini,86,RAW,diamondcut,1,no,no,1,1,99,247,
gpt-4.1-mini,85,ORACLE,diamondcut,1,yes,yes,1,1,148,256,
gpt-4.1-mini,86,PROSE,diamondcut,1,no,no,1,1,133,170,
gpt-4.1-mini,83,DR_k1,diamond,3,no,yes,0,1,138,295,
gpt-4.1-mini,86,ORACLE,diamondcut,1,no,no,1,1,148,323,
gpt-4.1-mini,89,PROSE,diamondcut,1,yes,yes,1,1,134,140,
gpt-4.1-mini,86,DR_k1,diamondcut,1,no,yes,0,1,147,308,
gpt-4.1-mini,88,PROSE,diamondcut,1,no,no,1,1,141,208,
gpt-4.1-mini,89,RAW,diamondcut,1,yes,yes,1,1,99,245,
gpt-4.1-mini,79,DR_k1,diamond,2,no,no,1,1,146,542,
gpt-4.1-mini,88,RAW,diamondcut,1,no,no,1,1,104,271,
gpt-4.1-mini,87,PROSE,diamondcut,1,yes,yes,1,1,126,514,
gpt-4.1-mini,89,ORACLE,diamondcut,1,yes,yes,1,1,149,259,
gpt-4.1-mini,87,DR_k1,diamondcut,1,yes,yes,1,1,142,535,
gpt-4.1-mini,87,ORACLE,diamondcut,1,yes,no,0,1,141,503,
gpt-4.1-mini,87,RAW,diamondcut,1,yes,no,0,1,91,517,
gpt-4.1-mini,88,ORACLE,diamondcut,1,no,yes,0,1,156,299,
gpt-4.1-mini,90,PROSE,diamondcut,2,yes,no,0,1,183,246,
gpt-4.1-mini,89,DR_k1,diamondcut,1,yes,yes,1,1,150,250,
gpt-4.1-mini,88,DR_k1,diamondcut,1,no,yes,0,1,156,319,
gpt-4.1-mini,93,RAW,diamondcut,2,yes,no,0,1,98,3,
gpt-4.1-mini,93,PROSE,diamondcut,2,yes,no,0,1,132,3,
gpt-4.1-mini,91,RAW,diamondcut,2,no,no,1,1,150,291,
gpt-4.1-mini,94,PROSE,diamondcut,2,no,yes,0,1,128,3,
gpt-4.1-mini,62,DR_k1,confounding,2,no,no,1,1,194,700,
gpt-4.1-mini,93,DR_k1,diamondcut,2,yes,no,0,1,147,187,
gpt-4.1-mini,91,PROSE,diamondcut,2,no,no,1,1,184,382,
gpt-4.1-mini,94,RAW,diamondcut,2,no,yes,0,1,93,3,
gpt-4.1-mini,92,RAW,diamondcut,2,no,no,1,1,150,218,
gpt-4.1-mini,92,PROSE,diamondcut,2,no,yes,0,1,183,245,
gpt-4.1-mini,93,ORACLE,diamondcut,2,yes,no,0,1,147,235,
gpt-4.1-mini,91,ORACLE,diamondcut,2,no,no,1,1,199,534,
gpt-4.1-mini,96,RAW,diamondcut,3,no,yes,0,1,87,3,
gpt-4.1-mini,95,PROSE,diamondcut,3,no,yes,0,1,123,133,
gpt-4.1-mini,95,RAW,diamondcut,3,no,yes,0,1,86,90,
gpt-4.1-mini,94,DR_k1,diamondcut,2,no,yes,0,1,143,176,
gpt-4.1-mini,95,ORACLE,diamondcut,3,no,yes,0,1,138,106,
gpt-4.1-mini,94,ORACLE,diamondcut,2,no,no,1,1,143,225,
gpt-4.1-mini,90,RAW,diamondcut,2,yes,no,0,1,150,476,
gpt-4.1-mini,90,ORACLE,diamondcut,2,yes,no,0,1,198,437,
gpt-4.1-mini,95,DR_k1,diamondcut,3,no,yes,0,1,137,101,
gpt-4.1-mini,96,PROSE,diamondcut,3,no,yes,0,1,122,119,
gpt-4.1-mini,96,DR_k1,diamondcut,3,no,yes,0,1,138,99,
gpt-4.1-mini,96,ORACLE,diamondcut,3,no,yes,0,1,137,107,
gpt-4.1-mini,99,PROSE,diamondcut,3,yes,yes,1,1,123,128,
gpt-4.1-mini,99,RAW,diamondcut,3,yes,yes,1,1,86,106,
gpt-4.1-mini,99,ORACLE,diamondcut,3,yes,yes,1,1,138,108,
gpt-4.1-mini,90,DR_k1,diamondcut,2,yes,no,0,1,198,700,
gpt-4.1-mini,91,DR_k1,diamondcut,2,no,no,1,1,199,700,
gpt-4.1-mini,98,RAW,diamondcut,3,yes,no,0,1,183,206,
gpt-4.1-mini,99,DR_k1,diamondcut,3,yes,yes,1,1,138,259,
gpt-4.1-mini,92,DR_k1,diamondcut,2,no,no,1,1,199,700,
gpt-4.1-mini,97,PROSE,diamondcut,3,yes,yes,1,1,206,483,
gpt-4.1-mini,92,ORACLE,diamondcut,2,no,yes,0,1,199,700,
gpt-4.1-mini,98,PROSE,diamondcut,3,yes,no,0,1,221,700,
gpt-4.1-mini,97,DR_k1,diamondcut,3,yes,no,0,1,221,587,
gpt-4.1-mini,100,PROSE,fork,1,no,no,1,1,115,440,
gpt-4.1-mini,100,RAW,fork,1,no,yes,0,1,94,387,
gpt-4.1-mini,100,DR_k1,fork,1,no,yes,0,1,131,460,
gpt-4.1-mini,97,ORACLE,diamondcut,3,yes,yes,1,1,221,524,
gpt-4.1-mini,101,RAW,fork,1,yes,yes,1,1,93,387,
gpt-4.1-mini,102,PROSE,fork,1,yes,yes,1,1,127,245,
gpt-4.1-mini,102,RAW,fork,1,yes,yes,1,1,104,226,
gpt-4.1-mini,101,PROSE,fork,1,yes,no,0,1,116,520,
gpt-4.1-mini,102,ORACLE,fork,1,yes,yes,1,1,142,242,
gpt-4.1-mini,97,RAW,diamondcut,3,yes,no,0,1,173,700,
gpt-4.1-mini,101,DR_k1,fork,1,yes,no,0,1,131,413,
gpt-4.1-mini,102,DR_k1,fork,1,yes,no,0,1,142,133,
gpt-4.1-mini,98,ORACLE,diamondcut,3,yes,no,0,1,236,485,
gpt-4.1-mini,100,ORACLE,fork,1,no,yes,0,1,130,607,
gpt-4.1-mini,103,DR_k1,fork,1,no,no,1,1,136,234,
gpt-4.1-mini,103,PROSE,fork,1,no,no,1,1,120,279,
gpt-4.1-mini,105,PROSE,fork,2,no,yes,0,1,112,94,
gpt-4.1-mini,105,RAW,fork,2,no,,0,0,91,18,
gpt-4.1-mini,101,ORACLE,fork,1,yes,yes,1,1,131,558,
gpt-4.1-mini,103,ORACLE,fork,1,no,yes,0,1,135,280,
gpt-4.1-mini,106,RAW,fork,2,no,,0,0,89,18,
gpt-4.1-mini,107,PROSE,fork,2,yes,yes,1,1,116,3,
gpt-4.1-mini,107,RAW,fork,2,yes,yes,1,1,93,3,
gpt-4.1-mini,105,ORACLE,fork,2,no,yes,0,1,127,247,
gpt-4.1-mini,103,RAW,fork,1,no,no,1,1,99,282,
gpt-4.1-mini,104,PROSE,fork,1,yes,no,0,1,111,442,
gpt-4.1-mini,106,DR_k1,fork,2,no,no,1,1,125,109,
gpt-4.1-mini,108,PROSE,fork,2,yes,yes,1,1,117,3,
gpt-4.1-mini,104,RAW,fork,1,yes,yes,1,1,91,527,
gpt-4.1-mini,109,RAW,fork,2,no,,0,0,93,15,
gpt-4.1-mini,108,RAW,fork,2,yes,yes,1,1,94,3,
gpt-4.1-mini,106,ORACLE,fork,2,no,yes,0,1,125,229,
gpt-4.1-mini,104,ORACLE,fork,1,yes,yes,1,1,127,449,
gpt-4.1-mini,106,PROSE,fork,2,no,yes,0,1,109,308,
gpt-4.1-mini,105,DR_k1,fork,2,no,yes,0,1,128,144,
gpt-4.1-mini,107,DR_k1,fork,2,yes,no,0,1,130,181,
gpt-4.1-mini,107,ORACLE,fork,2,yes,no,0,1,131,197,
gpt-4.1-mini,109,ORACLE,fork,2,no,yes,0,1,131,184,
gpt-4.1-mini,111,PROSE,fork,3,yes,no,0,1,96,3,
gpt-4.1-mini,108,DR_k1,fork,2,yes,no,0,1,132,176,
gpt-4.1-mini,110,RAW,fork,3,no,,0,0,89,18,
gpt-4.1-mini,108,ORACLE,fork,2,yes,no,0,1,132,214,
gpt-4.1-mini,112,PROSE,fork,3,no,yes,0,1,109,18,
gpt-4.1-mini,111,ORACLE,fork,3,yes,yes,1,1,111,30,
gpt-4.1-mini,110,PROSE,fork,3,no,yes,0,1,110,155,
gpt-4.1-mini,109,PROSE,fork,2,no,yes,0,1,116,229,
gpt-4.1-mini,112,RAW,fork,3,no,,0,0,89,15,
gpt-4.1-mini,111,DR_k1,fork,3,yes,yes,1,1,112,97,
gpt-4.1-mini,98,DR_k1,diamondcut,3,yes,no,0,1,236,700,
gpt-4.1-mini,113,DR_k1,fork,3,yes,,0,0,124,21,
gpt-4.1-mini,111,RAW,fork,3,yes,yes,1,1,76,3,
gpt-4.1-mini,113,RAW,fork,3,yes,,0,0,89,15,
gpt-4.1-mini,114,PROSE,fork,3,yes,yes,1,1,101,31,
gpt-4.1-mini,109,DR_k1,fork,2,no,no,1,1,131,227,
gpt-4.1-mini,110,DR_k1,fork,3,no,yes,0,1,126,207,
gpt-4.1-mini,114,RAW,fork,3,yes,no,0,1,78,74,
gpt-4.1-mini,112,ORACLE,fork,3,no,yes,0,1,124,175,
gpt-4.1-mini,113,ORACLE,fork,3,yes,yes,1,1,124,183,
gpt-4.1-mini,110,ORACLE,fork,3,no,yes,0,1,125,239,
gpt-4.1-mini,114,ORACLE,fork,3,yes,no,0,1,116,145,
gpt-4.1-mini,113,PROSE,fork,3,yes,yes,1,1,109,203,
gpt-4.1-mini,104,DR_k1,fork,1,yes,no,0,1,127,647,
gpt-4.1-mini,114,DR_k1,fork,3,yes,no,0,1,116,147,
gpt-4.1-mini,112,DR_k1,fork,3,no,yes,0,1,124,301,
gpt-4.1-mini,116,RAW,frontdoor,1,yes,yes,1,1,99,315,
gpt-4.1-mini,117,RAW,frontdoor,1,yes,yes,1,1,103,419,
gpt-4.1-mini,115,RAW,frontdoor,1,yes,yes,1,1,98,537,
gpt-4.1-mini,115,ORACLE,frontdoor,1,yes,,0,0,146,700,
gpt-4.1-mini,118,RAW,frontdoor,1,yes,no,0,1,101,287,
gpt-4.1-mini,118,ORACLE,frontdoor,1,yes,no,0,1,151,349,
gpt-4.1-mini,115,PROSE,frontdoor,1,yes,yes,1,1,131,517,
gpt-4.1-mini,120,RAW,frontdoor,2,no,no,1,1,100,3,
gpt-4.1-mini,117,DR_k1,frontdoor,1,yes,no,0,1,154,608,
gpt-4.1-mini,116,PROSE,frontdoor,1,yes,yes,1,1,135,700,
gpt-4.1-mini,116,ORACLE,frontdoor,1,yes,yes,1,1,150,648,
gpt-4.1-mini,115,DR_k1,frontdoor,1,yes,no,0,1,146,608,
gpt-4.1-mini,119,RAW,frontdoor,1,no,yes,0,1,99,368,
gpt-4.1-mini,117,ORACLE,frontdoor,1,yes,,0,0,155,700,
gpt-4.1-mini,116,DR_k1,frontdoor,1,yes,no,0,1,150,700,
gpt-4.1-mini,120,DR_k1,frontdoor,2,no,no,1,1,143,234,
gpt-4.1-mini,122,RAW,frontdoor,2,yes,no,0,1,105,3,
gpt-4.1-mini,118,DR_k1,frontdoor,1,yes,no,0,1,152,462,
gpt-4.1-mini,118,PROSE,frontdoor,1,yes,,0,0,136,700,
gpt-4.1-mini,119,ORACLE,frontdoor,1,no,no,1,1,150,511,
gpt-4.1-mini,120,PROSE,frontdoor,2,no,no,1,1,135,377,
gpt-4.1-mini,122,PROSE,frontdoor,2,yes,yes,1,1,138,103,
gpt-4.1-mini,119,DR_k1,frontdoor,1,no,yes,0,1,150,581,
gpt-4.1-mini,121,RAW,frontdoor,2,no,no,1,1,190,222,
gpt-4.1-mini,117,PROSE,frontdoor,1,yes,,0,0,140,700,
gpt-4.1-mini,120,ORACLE,frontdoor,2,no,no,1,1,150,496,
gpt-4.1-mini,119,PROSE,frontdoor,1,no,no,1,1,135,574,
gpt-4.1-mini,122,ORACLE,frontdoor,2,yes,no,0,1,154,248,
gpt-4.1-mini,122,DR_k1,frontdoor,2,yes,no,0,1,154,279,
gpt-4.1-mini,121,PROSE,frontdoor,2,no,no,1,1,223,622,
gpt-4.1-mini,125,RAW,frontdoor,3,yes,no,0,1,190,479,
gpt-4.1-mini,123,PROSE,frontdoor,2,no,no,1,1,238,525,
gpt-4.1-mini,121,ORACLE,frontdoor,2,no,no,1,1,238,700,
gpt-4.1-mini,123,RAW,frontdoor,2,no,no,1,1,201,610,
gpt-4.1-mini,123,DR_k1,frontdoor,2,no,no,1,1,252,572,
gpt-4.1-mini,124,RAW,frontdoor,2,no,yes,0,1,190,484,
gpt-4.1-mini,121,DR_k1,frontdoor,2,no,yes,0,1,238,690,
gpt-4.1-mini,125,ORACLE,frontdoor,3,yes,no,0,1,242,652,
gpt-4.1-mini,125,DR_k1,frontdoor,3,yes,no,0,1,242,610,
gpt-4.1-mini,123,ORACLE,frontdoor,2,no,no,1,1,253,700,
gpt-4.1-mini,124,ORACLE,frontdoor,2,no,yes,0,1,239,584,
gpt-4.1-mini,125,PROSE,frontdoor,3,yes,no,0,1,227,672,
gpt-4.1-mini,126,PROSE,frontdoor,3,no,no,1,1,215,700,
gpt-4.1-mini,129,PROSE,frontdoor,3,no,yes,0,1,136,139,
gpt-4.1-mini,129,RAW,frontdoor,3,no,no,1,1,99,170,
gpt-4.1-mini,124,PROSE,frontdoor,2,no,,0,0,223,700,
gpt-4.1-mini,124,DR_k1,frontdoor,2,no,no,1,1,239,700,
gpt-4.1-mini,126,RAW,frontdoor,3,no,yes,0,1,181,491,
gpt-4.1-mini,129,DR_k1,frontdoor,3,no,yes,0,1,144,261,
gpt-4.1-mini,127,DR_k1,frontdoor,3,yes,no,0,1,247,700,
gpt-4.1-mini,131,RAW,mediation,1,no,yes,0,1,91,386,
