model,item,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-mini,273,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,255,700,
gpt-4.1-mini,273,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,266,700,
gpt-4.1-mini,273,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,269,700,
gpt-4.1-mini,274,RAW,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,214,610,
gpt-4.1-mini,273,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,283,700,
gpt-4.1-mini,275,ORACLE,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,156,91,
gpt-4.1-mini,275,PROSE,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,141,126,
gpt-4.1-mini,274,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,264,608,
gpt-4.1-mini,275,RAW,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,107,91,
gpt-4.1-mini,273,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,286,700,
gpt-4.1-mini,274,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,264,700,
gpt-4.1-mini,274,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,249,642,
gpt-4.1-mini,274,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,264,700,
gpt-4.1-mini,274,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,250,700,
gpt-4.1-mini,274,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,,0,0,253,700,
gpt-4.1-mini,274,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,240,700,
gpt-4.1-mini,275,ED_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,143,142,
gpt-4.1-mini,275,ED_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,153,162,
gpt-4.1-mini,275,ED_k3,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,133,167,
gpt-4.1-mini,275,FE_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,159,171,
gpt-4.1-mini,274,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,267,700,
gpt-4.1-mini,275,DR_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,157,422,
gpt-4.1-mini,274,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,256,700,
gpt-4.1-mini,275,FE_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,162,212,
gpt-4.1-mini,274,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,271,700,
gpt-4.1-mini,275,DR_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,yes,0,1,158,566,
gpt-4.1-mini,275,DR_k3,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,158,408,
gpt-4.1-mini,276,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,253,700,
gpt-4.1-mini,276,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,267,554,
gpt-4.1-mini,277,RAW,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,230,520,
gpt-4.1-mini,276,RAW,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,215,562,
gpt-4.1-mini,276,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,275,553,
gpt-4.1-mini,276,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,268,611,
gpt-4.1-mini,276,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,264,700,
gpt-4.1-mini,276,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,241,658,
gpt-4.1-mini,276,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,253,700,
gpt-4.1-mini,277,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,yes,,0,0,266,700,
gpt-4.1-mini,276,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,,0,0,268,700,
gpt-4.1-mini,276,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,268,700,
gpt-4.1-mini,277,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,281,700,
gpt-4.1-mini,277,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,281,700,
gpt-4.1-mini,276,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,272,700,
gpt-4.1-mini,277,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,273,700,
gpt-4.1-mini,277,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,278,700,
gpt-4.1-mini,277,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,280,700,
gpt-4.1-mini,277,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,256,602,
gpt-4.1-mini,277,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,267,700,
gpt-4.1-mini,279,PROSE,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,145,108,
gpt-4.1-mini,277,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,288,700,
gpt-4.1-mini,279,RAW,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,108,79,
gpt-4.1-mini,277,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,284,700,
gpt-4.1-mini,278,RAW,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,222,700,
gpt-4.1-mini,279,ORACLE,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,160,106,
gpt-4.1-mini,278,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,260,700,
gpt-4.1-mini,278,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,255,700,
gpt-4.1-mini,278,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,270,700,
gpt-4.1-mini,278,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,263,700,
gpt-4.1-mini,278,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,270,700,
gpt-4.1-mini,278,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,270,700,
gpt-4.1-mini,278,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,250,700,
gpt-4.1-mini,279,ED_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,157,166,
gpt-4.1-mini,279,ED_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,138,97,
gpt-4.1-mini,278,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,247,700,
gpt-4.1-mini,279,ED_k3,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,134,115,
gpt-4.1-mini,279,DR_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,151,201,
gpt-4.1-mini,279,FE_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,166,165,
gpt-4.1-mini,279,FE_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,163,159,
gpt-4.1-mini,279,DR_k3,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,159,413,
gpt-4.1-mini,278,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,273,700,
gpt-4.1-mini,279,DR_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,yes,yes,1,1,159,448,
gpt-4.1-mini,278,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,276,700,
gpt-4.1-mini,280,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,,0,0,281,700,
gpt-4.1-mini,280,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,280,700,
gpt-4.1-mini,280,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,281,700,
gpt-4.1-mini,280,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,270,700,
gpt-4.1-mini,280,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,281,700,
gpt-4.1-mini,280,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,256,700,
gpt-4.1-mini,280,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,266,700,
gpt-4.1-mini,280,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,259,700,
gpt-4.1-mini,280,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,,0,0,284,700,
gpt-4.1-mini,280,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,288,700,
gpt-4.1-mini,281,RAW,diamondcut,3,ett,firing_employee,PSEUDO,yes,,0,0,224,700,
gpt-4.1-mini,281,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,260,700,
gpt-4.1-mini,280,RAW,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,230,700,
gpt-4.1-mini,281,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,275,700,
gpt-4.1-mini,281,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,276,700,
gpt-4.1-mini,281,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,276,700,
gpt-4.1-mini,281,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,277,700,
gpt-4.1-mini,281,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,251,611,
gpt-4.1-mini,281,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,264,700,
gpt-4.1-mini,281,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,260,699,
gpt-4.1-mini,282,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,248,700,
gpt-4.1-mini,282,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,263,633,
gpt-4.1-mini,281,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,278,700,
gpt-4.1-mini,282,RAW,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,213,700,
gpt-4.1-mini,281,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,282,700,
gpt-4.1-mini,282,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,262,663,
gpt-4.1-mini,282,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,262,700,
gpt-4.1-mini,282,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,260,650,
gpt-4.1-mini,282,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,263,700,
gpt-4.1-mini,282,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,241,700,
gpt-4.1-mini,282,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,238,700,
gpt-4.1-mini,284,PROSE,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,143,172,
gpt-4.1-mini,282,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,no,,0,0,266,700,
gpt-4.1-mini,284,RAW,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,108,117,
gpt-4.1-mini,282,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,no,no,1,1,269,700,
gpt-4.1-mini,284,ORACLE,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,158,126,
gpt-4.1-mini,283,RAW,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,230,700,
gpt-4.1-mini,283,DR_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,280,700,
gpt-4.1-mini,283,ORACLE,diamondcut,3,ett,firing_employee,PSEUDO,yes,,0,0,280,700,
gpt-4.1-mini,283,DR_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,279,700,
gpt-4.1-mini,283,DR_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,279,700,
gpt-4.1-mini,283,PROSE,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,265,621,
gpt-4.1-mini,283,ED_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,270,700,
gpt-4.1-mini,283,ED_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,266,700,
gpt-4.1-mini,283,ED_k3,diamondcut,3,ett,firing_employee,PSEUDO,yes,yes,1,1,256,700,
gpt-4.1-mini,284,DR_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,159,333,
gpt-4.1-mini,283,FE_k2,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,286,700,
gpt-4.1-mini,284,DR_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,159,405,
gpt-4.1-mini,284,ED_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,137,264,
gpt-4.1-mini,283,FE_k1,diamondcut,3,ett,firing_employee,PSEUDO,yes,no,0,1,283,700,
gpt-4.1-mini,284,ED_k3,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,134,138,
gpt-4.1-mini,284,FE_k2,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,164,308,
gpt-4.1-mini,285,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,144,285,
gpt-4.1-mini,284,FE_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,161,290,
gpt-4.1-mini,284,ED_k1,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,147,305,
gpt-4.1-mini,286,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,110,234,
gpt-4.1-mini,285,ED_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,146,434,
gpt-4.1-mini,285,ED_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,156,496,
gpt-4.1-mini,285,DR_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,158,547,
gpt-4.1-mini,284,DR_k3,diamondcut,3,det-counterfactual,firing_employee,PSEUDO,no,no,1,1,159,624,
gpt-4.1-mini,285,ED_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,136,403,
gpt-4.1-mini,285,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,110,644,
gpt-4.1-mini,285,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,159,700,
gpt-4.1-mini,286,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,161,419,
gpt-4.1-mini,285,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,159,646,
gpt-4.1-mini,285,FE_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,162,592,
gpt-4.1-mini,286,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,146,318,
gpt-4.1-mini,286,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,161,389,
gpt-4.1-mini,285,FE_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,165,675,
gpt-4.1-mini,285,DR_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,,0,0,158,700,
gpt-4.1-mini,286,DR_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,160,422,
gpt-4.1-mini,286,DR_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,160,404,
gpt-4.1-mini,286,ED_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,137,366,
gpt-4.1-mini,286,ED_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,158,339,
gpt-4.1-mini,287,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,110,201,
gpt-4.1-mini,287,DR_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,152,124,
gpt-4.1-mini,286,ED_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,148,350,
gpt-4.1-mini,287,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,145,350,
gpt-4.1-mini,286,FE_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,164,444,
gpt-4.1-mini,286,FE_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,168,445,
gpt-4.1-mini,287,ED_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,157,289,
gpt-4.1-mini,287,DR_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,159,293,
gpt-4.1-mini,288,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,111,244,
gpt-4.1-mini,287,ED_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,136,251,
gpt-4.1-mini,287,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,160,582,
gpt-4.1-mini,287,ED_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,146,403,
gpt-4.1-mini,288,DR_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,152,226,
gpt-4.1-mini,288,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,145,356,
gpt-4.1-mini,288,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,160,405,
gpt-4.1-mini,288,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,160,380,
gpt-4.1-mini,287,FE_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,166,432,
gpt-4.1-mini,288,ED_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,150,356,
gpt-4.1-mini,287,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,152,599,
gpt-4.1-mini,287,FE_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,no,0,1,163,700,
gpt-4.1-mini,288,FE_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,166,235,
gpt-4.1-mini,288,DR_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,160,458,
gpt-4.1-mini,289,DR_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,167,273,
gpt-4.1-mini,288,ED_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,136,441,
gpt-4.1-mini,289,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,152,350,
gpt-4.1-mini,289,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,115,222,
gpt-4.1-mini,288,ED_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,146,530,
gpt-4.1-mini,288,FE_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,163,477,
gpt-4.1-mini,289,ED_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,142,333,
gpt-4.1-mini,289,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,160,485,
gpt-4.1-mini,289,DR_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,166,528,
gpt-4.1-mini,289,ED_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,157,452,
gpt-4.1-mini,290,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,162,316,
gpt-4.1-mini,290,DR_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,154,366,
gpt-4.1-mini,290,DR_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,162,423,
gpt-4.1-mini,289,FE_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,yes,0,1,171,700,
gpt-4.1-mini,289,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,,0,0,167,700,
gpt-4.1-mini,289,FE_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,174,700,
gpt-4.1-mini,290,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,162,581,
gpt-4.1-mini,291,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,156,365,
gpt-4.1-mini,289,ED_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,152,700,
gpt-4.1-mini,290,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,111,586,
gpt-4.1-mini,290,ED_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,148,700,
gpt-4.1-mini,291,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,118,260,
gpt-4.1-mini,290,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,,0,0,146,700,
gpt-4.1-mini,290,ED_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,137,483,
gpt-4.1-mini,292,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,yes,0,1,114,39,
gpt-4.1-mini,290,ED_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,151,557,
gpt-4.1-mini,290,FE_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,165,700,
gpt-4.1-mini,291,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,171,406,
gpt-4.1-mini,291,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,171,511,
gpt-4.1-mini,292,ED_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,yes,0,1,152,113,
gpt-4.1-mini,291,ED_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,160,346,
gpt-4.1-mini,291,DR_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,171,438,
gpt-4.1-mini,292,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,150,418,
gpt-4.1-mini,292,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,159,282,
gpt-4.1-mini,290,FE_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,168,675,
gpt-4.1-mini,291,DR_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,163,485,
gpt-4.1-mini,291,ED_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,144,485,
gpt-4.1-mini,291,ED_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,156,401,
gpt-4.1-mini,291,FE_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,178,484,
gpt-4.1-mini,292,ED_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,154,227,
gpt-4.1-mini,291,FE_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,175,565,
gpt-4.1-mini,292,ED_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,140,318,
gpt-4.1-mini,292,DR_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,yes,0,1,165,607,
gpt-4.1-mini,293,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,110,246,
gpt-4.1-mini,293,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,146,267,
gpt-4.1-mini,292,FE_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,173,394,
gpt-4.1-mini,293,ED_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,158,312,
gpt-4.1-mini,293,ED_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,147,252,
gpt-4.1-mini,293,ED_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,135,232,
gpt-4.1-mini,293,DR_k3,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,161,451,
gpt-4.1-mini,293,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,152,393,
gpt-4.1-mini,292,DR_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,164,633,
gpt-4.1-mini,293,DR_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,161,486,
gpt-4.1-mini,292,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,,0,0,166,700,
gpt-4.1-mini,293,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,161,516,
gpt-4.1-mini,293,FE_k2,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,168,340,
gpt-4.1-mini,294,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,145,178,
gpt-4.1-mini,292,FE_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,170,554,
gpt-4.1-mini,294,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,111,284,
gpt-4.1-mini,293,FE_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,165,401,
gpt-4.1-mini,294,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,160,422,
gpt-4.1-mini,294,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,161,424,
gpt-4.1-mini,295,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,111,252,
gpt-4.1-mini,294,ED_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,136,307,
gpt-4.1-mini,294,DR_k2,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,161,475,
gpt-4.1-mini,294,DR_k3,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,154,407,
gpt-4.1-mini,295,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,145,352,
