model,item,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,126,ORACLE,fork,2,backadj,getting_late,KEEP,no,yes,0,1,169,232,
gpt-4.1-nano,125,PROSE,fork,1,correlation,forest_fire,KEEP,no,no,1,1,141,323,
gpt-4.1-nano,127,ORACLE,fork,2,backadj,getting_tanned,KEEP,yes,yes,1,1,159,194,
gpt-4.1-nano,128,DR_k1,fork,2,backadj,getting_tanned,KEEP,yes,yes,1,1,159,218,
gpt-4.1-nano,125,DR_k1,fork,1,correlation,forest_fire,KEEP,no,no,1,1,156,254,
gpt-4.1-nano,126,DR_k1,fork,2,backadj,getting_late,KEEP,no,no,1,1,169,249,
gpt-4.1-nano,124,ORACLE,fork,1,correlation,forest_fire,KEEP,yes,yes,1,1,156,559,
gpt-4.1-nano,131,RAW,fork,2,backadj,candle,KEEP,yes,no,0,1,114,3,
gpt-4.1-nano,130,RAW,fork,2,ate,getting_tanned,KEEP,no,no,1,1,104,96,
gpt-4.1-nano,127,DR_k1,fork,2,backadj,getting_tanned,KEEP,yes,no,0,1,158,334,
gpt-4.1-nano,129,DR_k1,fork,2,backadj,candle,KEEP,yes,yes,1,1,156,136,
gpt-4.1-nano,120,ORACLE,fork,1,correlation,forest_fire,KEEP,no,no,1,1,156,355,
gpt-4.1-nano,129,ORACLE,fork,2,backadj,candle,KEEP,yes,yes,1,1,156,136,
gpt-4.1-nano,130,PROSE,fork,2,ate,getting_tanned,KEEP,no,no,1,1,126,169,
gpt-4.1-nano,131,PROSE,fork,2,backadj,candle,KEEP,yes,no,0,1,132,3,
gpt-4.1-nano,121,DR_k1,fork,1,correlation,getting_late,KEEP,yes,yes,1,1,155,664,
gpt-4.1-nano,131,ORACLE,fork,2,backadj,candle,KEEP,yes,yes,1,1,148,143,
gpt-4.1-nano,131,DR_k1,fork,2,backadj,candle,KEEP,yes,yes,1,1,148,132,
gpt-4.1-nano,132,PROSE,fork,3,ett,candle,KEEP,yes,yes,1,1,138,141,
gpt-4.1-nano,133,PROSE,fork,3,ett,getting_late,KEEP,yes,yes,1,1,134,70,
gpt-4.1-nano,130,ORACLE,fork,2,ate,getting_tanned,KEEP,no,no,1,1,141,263,
gpt-4.1-nano,132,ORACLE,fork,3,ett,candle,KEEP,yes,yes,1,1,153,128,
gpt-4.1-nano,128,ORACLE,fork,2,backadj,getting_tanned,KEEP,yes,yes,1,1,159,364,
gpt-4.1-nano,134,PROSE,fork,3,det-counterfactual,getting_tanned,KEEP,yes,yes,1,1,121,74,
gpt-4.1-nano,132,RAW,fork,3,ett,candle,KEEP,yes,yes,1,1,117,153,
gpt-4.1-nano,134,RAW,fork,3,det-counterfactual,getting_tanned,KEEP,yes,yes,1,1,99,59,
gpt-4.1-nano,133,RAW,fork,3,ett,getting_late,KEEP,yes,yes,1,1,116,149,
gpt-4.1-nano,132,DR_k1,fork,3,ett,candle,KEEP,yes,yes,1,1,153,208,
gpt-4.1-nano,130,DR_k1,fork,2,ate,getting_tanned,KEEP,no,no,1,1,141,318,
gpt-4.1-nano,133,DR_k1,fork,3,ett,getting_late,KEEP,yes,yes,1,1,150,169,
gpt-4.1-nano,133,ORACLE,fork,3,ett,getting_late,KEEP,yes,yes,1,1,149,166,
gpt-4.1-nano,134,ORACLE,fork,3,det-counterfactual,getting_tanned,KEEP,yes,yes,1,1,136,86,
gpt-4.1-nano,135,DR_k1,fork,3,det-counterfactual,candle,KEEP,yes,no,0,1,128,148,
gpt-4.1-nano,134,DR_k1,fork,3,det-counterfactual,getting_tanned,KEEP,yes,yes,1,1,136,153,
gpt-4.1-nano,136,PROSE,fork,3,ett,getting_tanned,KEEP,no,no,1,1,143,123,
gpt-4.1-nano,135,PROSE,fork,3,det-counterfactual,candle,KEEP,yes,yes,1,1,113,190,
gpt-4.1-nano,135,ORACLE,fork,3,det-counterfactual,candle,KEEP,yes,yes,1,1,128,178,
gpt-4.1-nano,137,PROSE,fork,3,ett,candle,KEEP,no,no,1,1,138,154,
gpt-4.1-nano,137,ORACLE,fork,3,ett,candle,KEEP,no,yes,0,1,153,190,
gpt-4.1-nano,135,RAW,fork,3,det-counterfactual,candle,KEEP,yes,yes,1,1,93,173,
gpt-4.1-nano,136,RAW,fork,3,ett,getting_tanned,KEEP,no,no,1,1,121,215,
gpt-4.1-nano,136,DR_k1,fork,3,ett,getting_tanned,KEEP,no,no,1,1,157,436,
gpt-4.1-nano,137,DR_k1,fork,3,ett,candle,KEEP,no,no,1,1,153,308,
gpt-4.1-nano,138,RAW,frontdoor,1,marginal,smoking_frontdoor,KEEP,no,no,1,1,109,276,
gpt-4.1-nano,138,DR_k1,frontdoor,1,marginal,smoking_frontdoor,KEEP,no,no,1,1,147,410,
gpt-4.1-nano,139,RAW,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,106,294,
gpt-4.1-nano,136,ORACLE,fork,3,ett,getting_tanned,KEEP,no,no,1,1,158,384,
gpt-4.1-nano,140,RAW,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,yes,1,1,109,261,
gpt-4.1-nano,138,ORACLE,frontdoor,1,marginal,smoking_frontdoor,KEEP,no,no,1,1,154,414,
gpt-4.1-nano,140,PROSE,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,yes,1,1,139,256,
gpt-4.1-nano,140,ORACLE,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,yes,1,1,154,412,
gpt-4.1-nano,139,ORACLE,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,151,432,
gpt-4.1-nano,141,PROSE,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,no,0,1,146,281,
gpt-4.1-nano,138,PROSE,frontdoor,1,marginal,smoking_frontdoor,KEEP,no,no,1,1,139,279,
gpt-4.1-nano,144,PROSE,frontdoor,2,backadj,smoking_frontdoor,KEEP,yes,yes,1,1,154,173,
gpt-4.1-nano,144,RAW,frontdoor,2,backadj,smoking_frontdoor,KEEP,yes,no,0,1,124,3,
gpt-4.1-nano,141,RAW,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,no,0,1,116,247,
gpt-4.1-nano,139,DR_k1,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,151,498,
gpt-4.1-nano,137,RAW,fork,3,ett,candle,KEEP,no,no,1,1,117,455,
gpt-4.1-nano,140,DR_k1,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,yes,1,1,147,426,
gpt-4.1-nano,142,RAW,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,106,305,
gpt-4.1-nano,141,DR_k1,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,no,0,1,161,421,
gpt-4.1-nano,141,ORACLE,frontdoor,1,marginal,smoking_frontdoor,KEEP,yes,no,0,1,161,443,
gpt-4.1-nano,143,PROSE,frontdoor,1,correlation,smoking_frontdoor,KEEP,yes,no,0,1,136,455,
gpt-4.1-nano,142,PROSE,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,136,413,
gpt-4.1-nano,139,PROSE,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,136,422,
gpt-4.1-nano,144,ORACLE,frontdoor,2,backadj,smoking_frontdoor,KEEP,yes,yes,1,1,169,235,
gpt-4.1-nano,142,ORACLE,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,151,371,
gpt-4.1-nano,143,RAW,frontdoor,1,correlation,smoking_frontdoor,KEEP,yes,yes,1,1,106,455,
gpt-4.1-nano,144,DR_k1,frontdoor,2,backadj,smoking_frontdoor,KEEP,yes,no,0,1,169,331,
gpt-4.1-nano,147,PROSE,frontdoor,2,backadj,smoking_frontdoor,KEEP,no,no,1,1,149,3,
gpt-4.1-nano,142,DR_k1,frontdoor,1,correlation,smoking_frontdoor,KEEP,no,no,1,1,151,426,
gpt-4.1-nano,145,PROSE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,210,700,
gpt-4.1-nano,147,ORACLE,frontdoor,2,backadj,smoking_frontdoor,KEEP,no,no,1,1,164,203,
gpt-4.1-nano,147,DR_k1,frontdoor,2,backadj,smoking_frontdoor,KEEP,no,yes,0,1,164,214,
gpt-4.1-nano,143,ORACLE,frontdoor,1,correlation,smoking_frontdoor,KEEP,yes,yes,1,1,151,588,
gpt-4.1-nano,147,RAW,frontdoor,2,backadj,smoking_frontdoor,KEEP,no,no,1,1,119,3,
gpt-4.1-nano,145,ORACLE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,,0,0,225,700,
gpt-4.1-nano,145,RAW,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,180,700,
gpt-4.1-nano,145,DR_k1,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,218,700,
gpt-4.1-nano,146,RAW,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,190,700,
gpt-4.1-nano,146,DR_k1,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,235,693,
gpt-4.1-nano,146,PROSE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,220,662,
gpt-4.1-nano,146,ORACLE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,,0,0,235,700,
gpt-4.1-nano,148,ORACLE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,218,700,
gpt-4.1-nano,143,DR_k1,frontdoor,1,correlation,smoking_frontdoor,KEEP,yes,no,0,1,144,514,
gpt-4.1-nano,148,RAW,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,175,700,
gpt-4.1-nano,150,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,yes,yes,1,1,112,392,
gpt-4.1-nano,148,PROSE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,no,0,1,203,700,
gpt-4.1-nano,150,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,yes,no,0,1,142,418,
gpt-4.1-nano,148,DR_k1,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,,0,0,211,700,
gpt-4.1-nano,149,RAW,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,yes,1,1,180,687,
gpt-4.1-nano,149,PROSE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,yes,1,1,210,601,
gpt-4.1-nano,150,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,yes,no,0,1,157,499,
gpt-4.1-nano,149,DR_k1,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,,0,0,225,700,
gpt-4.1-nano,150,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,yes,no,0,1,157,529,
gpt-4.1-nano,152,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,no,yes,0,1,154,328,
gpt-4.1-nano,151,PROSE,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,no,0,1,211,660,
gpt-4.1-nano,155,PROSE,frontdoor,3,ett,smoking_frontdoor,KEEP,no,no,1,1,214,600,
gpt-4.1-nano,155,RAW,frontdoor,3,ett,smoking_frontdoor,KEEP,no,no,1,1,184,595,
gpt-4.1-nano,155,ORACLE,frontdoor,3,ett,smoking_frontdoor,KEEP,no,no,1,1,229,700,
gpt-4.1-nano,155,DR_k1,frontdoor,3,ett,smoking_frontdoor,KEEP,no,no,1,1,229,700,
gpt-4.1-nano,153,RAW,frontdoor,3,ett,smoking_frontdoor,KEEP,no,yes,0,1,179,367,
gpt-4.1-nano,151,RAW,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,no,0,1,181,659,
gpt-4.1-nano,151,ORACLE,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,no,0,1,226,640,
gpt-4.1-nano,153,ORACLE,frontdoor,3,ett,smoking_frontdoor,KEEP,no,no,1,1,222,533,
gpt-4.1-nano,149,ORACLE,frontdoor,2,ate,smoking_frontdoor,KEEP,yes,,0,0,225,700,
gpt-4.1-nano,151,DR_k1,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,no,0,1,219,700,
gpt-4.1-nano,156,RAW,mediation,1,correlation,gender_admission,KEEP,yes,yes,1,1,110,216,
gpt-4.1-nano,152,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,no,no,1,1,139,700,
gpt-4.1-nano,154,PROSE,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,yes,1,1,211,396,
gpt-4.1-nano,153,PROSE,frontdoor,3,ett,smoking_frontdoor,KEEP,no,no,1,1,207,605,
gpt-4.1-nano,152,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,no,no,1,1,147,616,
gpt-4.1-nano,156,DR_k1,mediation,1,correlation,gender_admission,KEEP,yes,yes,1,1,148,379,
gpt-4.1-nano,152,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,KEEP,no,no,1,1,109,700,
gpt-4.1-nano,154,RAW,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,yes,1,1,181,488,
gpt-4.1-nano,156,ORACLE,mediation,1,correlation,gender_admission,KEEP,yes,yes,1,1,147,358,
gpt-4.1-nano,156,PROSE,mediation,1,correlation,gender_admission,KEEP,yes,yes,1,1,132,371,
gpt-4.1-nano,153,DR_k1,frontdoor,3,ett,smoking_frontdoor,KEEP,no,yes,0,1,223,652,
gpt-4.1-nano,157,PROSE,mediation,1,marginal,encouagement_program,KEEP,yes,yes,1,1,131,252,
gpt-4.1-nano,157,ORACLE,mediation,1,marginal,encouagement_program,KEEP,yes,yes,1,1,147,291,
gpt-4.1-nano,157,DR_k1,mediation,1,marginal,encouagement_program,KEEP,yes,no,0,1,145,256,
gpt-4.1-nano,154,ORACLE,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,no,0,1,226,700,
gpt-4.1-nano,158,PROSE,mediation,1,marginal,gender_admission,KEEP,no,no,1,1,129,328,
gpt-4.1-nano,157,RAW,mediation,1,marginal,encouagement_program,KEEP,yes,yes,1,1,106,255,
gpt-4.1-nano,158,RAW,mediation,1,marginal,gender_admission,KEEP,no,no,1,1,107,251,
gpt-4.1-nano,159,PROSE,mediation,1,marginal,penguin,KEEP,yes,yes,1,1,143,256,
gpt-4.1-nano,158,DR_k1,mediation,1,marginal,gender_admission,KEEP,no,no,1,1,143,315,
gpt-4.1-nano,160,PROSE,mediation,1,marginal,gender_admission,KEEP,yes,yes,1,1,129,273,
gpt-4.1-nano,154,DR_k1,frontdoor,3,nie,smoking_frontdoor,KEEP,yes,no,0,1,219,700,
gpt-4.1-nano,162,PROSE,mediation,2,ate,penguin,KEEP,no,yes,0,1,132,1,
gpt-4.1-nano,163,RAW,mediation,2,backadj,encouagement_program,KEEP,no,yes,0,1,125,3,
gpt-4.1-nano,163,PROSE,mediation,2,backadj,encouagement_program,KEEP,no,no,1,1,150,201,
gpt-4.1-nano,163,ORACLE,mediation,2,backadj,encouagement_program,KEEP,no,yes,0,1,165,206,
gpt-4.1-nano,163,DR_k1,mediation,2,backadj,encouagement_program,KEEP,no,yes,0,1,166,164,
gpt-4.1-nano,158,ORACLE,mediation,1,marginal,gender_admission,KEEP,no,no,1,1,144,352,
gpt-4.1-nano,159,RAW,mediation,1,marginal,penguin,KEEP,yes,yes,1,1,117,282,
gpt-4.1-nano,159,DR_k1,mediation,1,marginal,penguin,KEEP,yes,yes,1,1,157,316,
gpt-4.1-nano,162,RAW,mediation,2,ate,penguin,KEEP,no,no,1,1,106,59,
gpt-4.1-nano,160,RAW,mediation,1,marginal,gender_admission,KEEP,yes,yes,1,1,107,353,
gpt-4.1-nano,161,PROSE,mediation,1,marginal,encouagement_program,KEEP,yes,yes,1,1,135,220,
gpt-4.1-nano,161,RAW,mediation,1,marginal,encouagement_program,KEEP,yes,yes,1,1,110,217,
gpt-4.1-nano,164,RAW,mediation,2,ate,encouagement_program,KEEP,yes,yes,1,1,96,50,
gpt-4.1-nano,164,PROSE,mediation,2,ate,encouagement_program,KEEP,yes,yes,1,1,121,76,
gpt-4.1-nano,160,DR_k1,mediation,1,marginal,gender_admission,KEEP,yes,yes,1,1,143,276,
gpt-4.1-nano,159,ORACLE,mediation,1,marginal,penguin,KEEP,yes,yes,1,1,158,413,
gpt-4.1-nano,165,RAW,mediation,2,backadj,neg_mediation,KEEP,no,no,1,1,115,3,
gpt-4.1-nano,166,PROSE,mediation,2,backadj,blood_pressure,KEEP,no,yes,0,1,149,3,
gpt-4.1-nano,166,RAW,mediation,2,backadj,blood_pressure,KEEP,no,no,1,1,125,3,
gpt-4.1-nano,161,DR_k1,mediation,1,marginal,encouagement_program,KEEP,yes,yes,1,1,150,273,
gpt-4.1-nano,165,PROSE,mediation,2,backadj,neg_mediation,KEEP,no,yes,0,1,134,168,
gpt-4.1-nano,165,DR_k1,mediation,2,backadj,neg_mediation,KEEP,no,yes,0,1,149,141,
gpt-4.1-nano,160,ORACLE,mediation,1,marginal,gender_admission,KEEP,yes,yes,1,1,144,380,
gpt-4.1-nano,161,ORACLE,mediation,1,marginal,encouagement_program,KEEP,yes,yes,1,1,151,342,
gpt-4.1-nano,162,DR_k1,mediation,2,ate,penguin,KEEP,no,no,1,1,147,215,
gpt-4.1-nano,165,ORACLE,mediation,2,backadj,neg_mediation,KEEP,no,yes,0,1,149,232,
gpt-4.1-nano,162,ORACLE,mediation,2,ate,penguin,KEEP,no,no,1,1,147,266,
gpt-4.1-nano,164,DR_k1,mediation,2,ate,encouagement_program,KEEP,yes,no,0,1,135,199,
gpt-4.1-nano,166,ORACLE,mediation,2,backadj,blood_pressure,KEEP,no,yes,0,1,164,171,
gpt-4.1-nano,167,RAW,mediation,2,ate,alarm,KEEP,no,no,1,1,101,194,
gpt-4.1-nano,168,RAW,mediation,3,ett,alarm,KEEP,no,yes,0,1,115,143,
gpt-4.1-nano,167,PROSE,mediation,2,ate,alarm,KEEP,no,no,1,1,121,293,
gpt-4.1-nano,164,ORACLE,mediation,2,ate,encouagement_program,KEEP,yes,yes,1,1,137,242,
gpt-4.1-nano,167,DR_k1,mediation,2,ate,alarm,KEEP,no,no,1,1,136,335,
gpt-4.1-nano,166,DR_k1,mediation,2,backadj,blood_pressure,KEEP,no,no,1,1,164,424,
gpt-4.1-nano,170,RAW,mediation,3,ett,penguin,KEEP,no,no,1,1,117,109,
gpt-4.1-nano,167,ORACLE,mediation,2,ate,alarm,KEEP,no,no,1,1,137,286,
gpt-4.1-nano,168,PROSE,mediation,3,ett,alarm,KEEP,no,no,1,1,137,303,
gpt-4.1-nano,168,DR_k1,mediation,3,ett,alarm,KEEP,no,yes,0,1,154,488,
gpt-4.1-nano,170,PROSE,mediation,3,ett,penguin,KEEP,no,no,1,1,141,303,
gpt-4.1-nano,173,PROSE,mediation,3,det-counterfactual,encouagement_program,KEEP,no,no,1,1,126,394,
gpt-4.1-nano,173,RAW,mediation,3,det-counterfactual,encouagement_program,KEEP,no,yes,0,1,101,534,
gpt-4.1-nano,171,RAW,mediation,3,ett,neg_mediation,KEEP,no,no,1,1,110,89,
gpt-4.1-nano,168,ORACLE,mediation,3,ett,alarm,KEEP,no,yes,0,1,152,357,
gpt-4.1-nano,170,ORACLE,mediation,3,ett,penguin,KEEP,no,no,1,1,156,319,
gpt-4.1-nano,171,ORACLE,mediation,3,ett,neg_mediation,KEEP,no,no,1,1,146,181,
gpt-4.1-nano,170,DR_k1,mediation,3,ett,penguin,KEEP,no,yes,0,1,157,236,
gpt-4.1-nano,172,PROSE,mediation,3,det-counterfactual,encouagement_program,KEEP,no,yes,0,1,126,158,
gpt-4.1-nano,171,PROSE,mediation,3,ett,neg_mediation,KEEP,no,no,1,1,131,234,
gpt-4.1-nano,172,RAW,mediation,3,det-counterfactual,encouagement_program,KEEP,no,no,1,1,101,241,
gpt-4.1-nano,169,PROSE,mediation,3,nde,blood_pressure,KEEP,no,no,1,1,223,700,
gpt-4.1-nano,169,ORACLE,mediation,3,nde,blood_pressure,KEEP,no,no,1,1,238,522,
gpt-4.1-nano,171,DR_k1,mediation,3,ett,neg_mediation,KEEP,no,no,1,1,146,272,
gpt-4.1-nano,173,ORACLE,mediation,3,det-counterfactual,encouagement_program,KEEP,no,no,1,1,141,254,
gpt-4.1-nano,169,DR_k1,mediation,3,nde,blood_pressure,KEEP,no,no,1,1,238,700,
gpt-4.1-nano,172,ORACLE,mediation,3,det-counterfactual,encouagement_program,KEEP,no,no,1,1,141,418,
gpt-4.1-nano,173,DR_k1,mediation,3,det-counterfactual,encouagement_program,KEEP,no,no,1,1,142,370,
gpt-4.1-nano,169,RAW,mediation,3,nde,blood_pressure,KEEP,no,no,1,1,199,548,
gpt-4.1-nano,172,DR_k1,mediation,3,det-counterfactual,encouagement_program,KEEP,no,no,1,1,140,398,
gpt-4.1-mini,3,PROSE,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,173,317,
gpt-4.1-mini,2,ORACLE,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,191,239,
gpt-4.1-mini,0,ORACLE,IV,1,correlation,tax_smoke_birthWeight,KEEP,no,no,1,1,185,305,
gpt-4.1-mini,1,ORACLE,IV,1,correlation,water_cholera,KEEP,no,no,1,1,159,290,
gpt-4.1-mini,0,RAW,IV,1,correlation,tax_smoke_birthWeight,KEEP,no,no,1,1,124,241,
gpt-4.1-mini,3,RAW,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,127,343,
gpt-4.1-mini,2,PROSE,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,175,305,
gpt-4.1-mini,2,DR_k1,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,181,299,
gpt-4.1-mini,3,ORACLE,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,189,275,
gpt-4.1-mini,2,RAW,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,130,246,
gpt-4.1-mini,3,DR_k1,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,192,305,
gpt-4.1-mini,1,PROSE,IV,1,correlation,water_cholera,KEEP,no,no,1,1,143,385,
gpt-4.1-mini,1,RAW,IV,1,correlation,water_cholera,KEEP,no,no,1,1,111,298,
gpt-4.1-mini,1,DR_k1,IV,1,correlation,water_cholera,KEEP,no,no,1,1,158,384,
gpt-4.1-mini,0,DR_k1,IV,1,correlation,tax_smoke_birthWeight,KEEP,no,no,1,1,185,434,
gpt-4.1-mini,0,PROSE,IV,1,correlation,tax_smoke_birthWeight,KEEP,no,no,1,1,169,369,
gpt-4.1-mini,4,ORACLE,IV,1,marginal,tax_smoke_birthWeight,KEEP,no,no,1,1,189,222,
gpt-4.1-mini,6,RAW,IV,2,backadj,cholesterol,KEEP,no,yes,0,1,133,173,
gpt-4.1-mini,4,RAW,IV,1,marginal,tax_smoke_birthWeight,KEEP,no,no,1,1,127,268,
gpt-4.1-mini,4,PROSE,IV,1,marginal,tax_smoke_birthWeight,KEEP,no,no,1,1,173,300,
gpt-4.1-mini,6,DR_k1,IV,2,backadj,cholesterol,KEEP,no,no,1,1,180,174,
gpt-4.1-mini,6,PROSE,IV,2,backadj,cholesterol,KEEP,no,no,1,1,173,223,
gpt-4.1-mini,5,ORACLE,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,189,241,
gpt-4.1-mini,6,ORACLE,IV,2,backadj,cholesterol,KEEP,no,no,1,1,188,250,
gpt-4.1-mini,5,RAW,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,127,260,
gpt-4.1-mini,10,PROSE,IV,2,ate,water_cholera,KEEP,no,no,1,1,179,425,
gpt-4.1-mini,10,RAW,IV,2,ate,water_cholera,KEEP,no,no,1,1,147,146,
gpt-4.1-mini,10,ORACLE,IV,2,ate,water_cholera,KEEP,no,no,1,1,195,560,
gpt-4.1-mini,5,DR_k1,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,188,286,
gpt-4.1-mini,4,DR_k1,IV,1,marginal,tax_smoke_birthWeight,KEEP,no,no,1,1,192,361,
gpt-4.1-mini,7,RAW,IV,2,ate,water_cholera,KEEP,no,no,1,1,150,206,
gpt-4.1-mini,5,PROSE,IV,1,marginal,tax_smoke_birthWeight,KEEP,yes,yes,1,1,173,373,
gpt-4.1-mini,9,RAW,IV,2,backadj,water_cholera,KEEP,yes,no,0,1,124,95,
gpt-4.1-mini,8,PROSE,IV,2,ate,price,KEEP,no,no,1,1,172,180,
gpt-4.1-mini,9,ORACLE,IV,2,backadj,water_cholera,KEEP,yes,yes,1,1,170,155,
gpt-4.1-mini,8,RAW,IV,2,ate,price,KEEP,no,no,1,1,144,223,
gpt-4.1-mini,8,DR_k1,IV,2,ate,price,KEEP,no,no,1,1,181,219,
gpt-4.1-mini,9,DR_k1,IV,2,backadj,water_cholera,KEEP,yes,yes,1,1,163,145,
gpt-4.1-mini,9,PROSE,IV,2,backadj,water_cholera,KEEP,yes,yes,1,1,154,236,
gpt-4.1-mini,7,ORACLE,IV,2,ate,water_cholera,KEEP,no,yes,0,1,201,431,
gpt-4.1-mini,11,ORACLE,IV,2,ate,tax_smoke_birthWeight,KEEP,no,yes,0,1,209,258,
gpt-4.1-mini,12,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,KEEP,no,no,1,1,173,238,
gpt-4.1-mini,10,DR_k1,IV,2,ate,water_cholera,KEEP,no,no,1,1,194,369,
gpt-4.1-mini,11,RAW,IV,2,ate,tax_smoke_birthWeight,KEEP,no,no,1,1,147,287,
gpt-4.1-mini,12,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,KEEP,no,no,1,1,189,248,
gpt-4.1-mini,11,PROSE,IV,2,ate,tax_smoke_birthWeight,KEEP,no,yes,0,1,193,437,
gpt-4.1-mini,7,DR_k1,IV,2,ate,water_cholera,KEEP,no,no,1,1,199,628,
gpt-4.1-mini,13,PROSE,IV,3,det-counterfactual,water_cholera,KEEP,no,no,1,1,158,281,
gpt-4.1-mini,12,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,KEEP,no,no,1,1,188,488,
gpt-4.1-mini,13,DR_k1,IV,3,det-counterfactual,water_cholera,KEEP,no,no,1,1,172,255,
gpt-4.1-mini,8,ORACLE,IV,2,ate,price,KEEP,no,,0,0,187,700,
gpt-4.1-mini,14,PROSE,IV,3,det-counterfactual,water_cholera,KEEP,yes,no,0,1,158,233,
gpt-4.1-mini,14,RAW,IV,3,det-counterfactual,water_cholera,KEEP,yes,yes,1,1,122,187,
gpt-4.1-mini,11,DR_k1,IV,2,ate,tax_smoke_birthWeight,KEEP,no,no,1,1,199,534,
gpt-4.1-mini,14,ORACLE,IV,3,det-counterfactual,water_cholera,KEEP,yes,no,0,1,173,274,
gpt-4.1-mini,17,PROSE,IV,3,det-counterfactual,price,KEEP,no,no,1,1,143,139,
gpt-4.1-mini,16,PROSE,IV,3,det-counterfactual,college_wage,KEEP,no,no,1,1,171,185,
gpt-4.1-mini,15,RAW,IV,3,det-counterfactual,cholesterol,KEEP,yes,yes,1,1,135,305,
gpt-4.1-mini,12,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,KEEP,no,no,1,1,127,320,
gpt-4.1-mini,17,RAW,IV,3,det-counterfactual,price,KEEP,no,no,1,1,115,69,
gpt-4.1-mini,7,PROSE,IV,2,ate,water_cholera,KEEP,no,yes,0,1,186,583,
gpt-4.1-mini,16,ORACLE,IV,3,det-counterfactual,college_wage,KEEP,no,yes,0,1,186,250,
gpt-4.1-mini,17,ORACLE,IV,3,det-counterfactual,price,KEEP,no,no,1,1,158,147,
