item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
756,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
758,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,119,53,
758,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,126,123,
758,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,90,3,
760,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,140,156,
760,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,139,101,
760,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
763,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,156,234,
763,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,156,360,
763,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,90,36,
764,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1-mini,,0,0,304,700,
764,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,gpt-4.1-mini,,0,0,305,700,
764,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,gpt-4.1-mini,yes,1,1,235,503,
765,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,152,275,
765,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,151,384,
765,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,91,3,
767,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-mini,,0,0,286,700,
767,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-mini,,0,0,285,700,
767,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,232,611,
769,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,146,413,
769,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,147,137,
769,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,7,
770,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,142,261,
770,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,150,225,
770,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,90,3,
778,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,148,213,
778,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,148,373,
778,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,90,22,
781,"amount of exercise | overall health condition | physical fitness level || AB,AC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,126,133,
781,"amount of exercise | overall health condition | physical fitness level || AB,AC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,118,121,
781,"amount of exercise | overall health condition | physical fitness level || AB,AC",RAW,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,90,53,
783,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,134,187,
783,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,125,124,
783,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
786,"education level | happiness level | income level | job performance || AB,AC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,140,265,
786,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,140,204,
786,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,49,
787,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,173,312,
787,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,180,155,
787,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,134,134,
794,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,138,159,
794,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,145,248,
794,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
795,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,141,239,
795,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,134,227,
795,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
796,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,131,233,
796,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,132,170,
796,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
798,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,195,200,
798,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,194,198,
798,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,137,134,
800,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,137,156,
800,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,136,158,
800,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
802,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,144,159,
802,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,143,187,
802,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,28,
804,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,137,84,
804,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,136,156,
804,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
806,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,133,134,
806,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,133,150,
806,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,93,54,
809,"crop growth | harvest yield | temperature || AB,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,164,197,
809,"crop growth | harvest yield | temperature || AB,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,171,150,
809,"crop growth | harvest yield | temperature || AB,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,134,163,
810,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,137,244,
810,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,143,338,
810,"job performance | level of education | salary level | years of work experience || AC,AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,7,
811,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,126,201,
811,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,126,131,
811,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,91,3,
814,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,177,259,
814,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,177,150,
814,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,138,136,
821,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-mini,,0,0,274,700,
821,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,275,700,
821,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,226,626,
825,"grade in the class | number of hours spent studying | test score || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,174,161,
825,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,173,161,
825,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,134,108,
827,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,189,296,
827,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,189,211,
827,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,134,90,
831,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1-mini,yes,1,1,210,232,
831,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,gpt-4.1-mini,yes,1,1,209,243,
831,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,gpt-4.1-mini,yes,1,1,138,101,
834,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,152,294,
834,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,152,246,
834,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,50,
838,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,292,700,
838,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-mini,,0,0,293,700,
838,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,232,616,
840,"education level | happiness level | income level | job performance || AB,AC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,284,700,
840,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,285,544,
840,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,232,617,
841,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,145,255,
841,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,144,263,
841,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
842,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,147,189,
842,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,148,176,
842,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
845,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-mini,,0,0,290,700,
845,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-mini,,0,0,290,700,
845,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,232,682,
847,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,192,245,
847,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,192,258,
847,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,138,124,
854,"education level | happiness level | income level | job performance || AB,AC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,189,230,
854,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,189,212,
854,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,138,118,
856,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,279,626,
856,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,280,631,
856,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-mini,no,1,1,226,594,
858,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,146,259,
858,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,146,122,
858,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
859,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,yes,1,0,139,318,
859,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,132,166,
859,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
860,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,129,169,
860,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,129,177,
860,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-mini,,0,0,90,3,
861,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,160,258,
861,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,153,310,
861,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,False,False,gpt-4.1-mini,no,1,1,92,3,
865,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,178,207,
865,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,185,150,
865,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,138,121,
868,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,147,200,
868,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,146,414,
868,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
869,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,129,121,
869,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,136,279,
869,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,44,
874,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,202,240,
874,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,202,223,
874,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,134,135,
878,"amount of rainfall | crop yield | soil moisture || AB,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,163,535,
878,"amount of rainfall | crop yield | soil moisture || AB,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,171,211,
878,"amount of rainfall | crop yield | soil moisture || AB,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1-mini,no,1,1,134,68,
882,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,138,292,
882,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,139,135,
882,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,90,3,
884,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,130,169,
884,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,130,158,
884,"amount of money saved | financial return on investment | investment in stocks || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-mini,no,1,1,90,32,
887,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,199,248,
887,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,199,251,
887,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1-mini,no,1,1,134,160,
891,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-mini,no,1,0,178,322,
891,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,177,237,
891,"access to educational resources | career success | child's education level | parent's income || AB,AD,BC",RAW,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,138,124,
896,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,203,209,
896,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,202,278,
896,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-mini,yes,1,1,145,149,
905,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,134,130,
905,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,141,126,
905,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,59,
906,"overall health condition | physical fitness level | time spent exercising || AB,AC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1-mini,yes,1,1,171,220,
906,"overall health condition | physical fitness level | time spent exercising || AB,AC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1-mini,yes,1,1,164,140,
906,"overall health condition | physical fitness level | time spent exercising || AB,AC",RAW,PSEUDO,yes,3,True,True,gpt-4.1-mini,yes,1,1,136,67,
908,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-mini,yes,1,0,148,308,
908,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,139,154,
908,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-mini,no,1,1,92,3,
